freq,unit,sex,age,icd10,resid,geo,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 
A,NR,F,Y45-64,F,TOT_IN,RO,: ,: ,0 ,33 ,31 ,29 ,: ,: 
A,NR,F,Y45-64,F,TOT_IN,RS,: ,: ,0 ,58 ,61 ,45 ,59 ,: 
A,NR,F,Y45-64,F,TOT_IN,SE,: ,: ,0 ,0 ,32 ,37 ,30 ,: 
A,NR,F,Y45-64,F,TOT_IN,SI,: ,: ,0 ,22 ,20 ,18 ,30 ,: 
A,NR,F,Y45-64,F,TOT_IN,SK,: ,: ,0 ,34 ,15 ,12 ,6 ,2 
A,NR,F,Y45-64,F,TOT_IN,TR,: ,: ,0 ,0 ,26 ,27 ,20 ,: 
A,NR,F,Y45-64,F,TOT_IN,UK,: ,: ,0 ,: ,: ,: ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,AT,: ,: ,0 ,63 ,56 ,85 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,BE,: ,: ,1 ,104 ,89 ,92 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,BG,: ,: ,0 ,7 ,11 ,6 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,CH,: ,: ,0 ,1 ,75 ,56 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,CY,: ,: ,0 ,1 ,2 ,1 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,CZ,: ,: ,0 ,28 ,29 ,34 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,DE,: ,: ,0 ,0 ,878 ,902 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,DK,: ,: ,0 ,51 ,72 ,64 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,EE,: ,: ,0 ,2 ,11 ,5 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,EL,: ,: ,0 ,43 ,63 ,76 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,ES,: ,: ,0 ,70 ,89 ,108 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,EU27_2020,: ,: ,629 ,1429 ,2864 ,2998 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,EU28,: ,: ,629 ,: ,: ,: ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,FI,: ,: ,0 ,40 ,24 ,31 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,FR,: ,: ,606 ,588 ,488 ,573 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,HR,: ,: ,21 ,40 ,34 ,24 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,HU,: ,: ,0 ,102 ,118 ,106 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,IE,: ,: ,0 ,6 ,18 ,13 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,IS,: ,: ,0 ,2 ,2 ,2 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,IT,: ,: ,0 ,185 ,231 ,216 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,LI,: ,: ,0 ,0 ,0 ,2 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,LT,: ,: ,0 ,3 ,11 ,12 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,LU,: ,: ,0 ,6 ,4 ,5 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,LV,: ,: ,0 ,0 ,21 ,31 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,MT,: ,: ,0 ,0 ,3 ,2 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,NL,: ,: ,1 ,0 ,146 ,159 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,NO,: ,: ,0 ,0 ,25 ,29 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,PL,: ,: ,0 ,0 ,322 ,317 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,PT,: ,: ,0 ,0 ,46 ,40 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,RO,: ,: ,0 ,33 ,31 ,29 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,RS,: ,: ,0 ,58 ,61 ,45 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,SE,: ,: ,0 ,0 ,32 ,37 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,SI,: ,: ,0 ,22 ,20 ,18 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,SK,: ,: ,0 ,35 ,15 ,12 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,TR,: ,: ,0 ,0 ,26 ,27 ,: ,: 
A,NR,F,Y45-64,F,TOT_RESID,UK,: ,: ,0 ,: ,: ,: ,: ,: 
A,NR,F,Y45-64,F10,TOT_IN,AT,: ,: ,0 ,43 ,34 ,51 ,41 ,38 
A,NR,F,Y45-64,F10,TOT_IN,BE,: ,: ,0 ,40 ,43 ,31 ,36 ,: 
A,NR,F,Y45-64,F10,TOT_IN,BG,: ,: ,0 ,1 ,3 ,4 ,1 ,: 
A,NR,F,Y45-64,F10,TOT_IN,CH,: ,: ,0 ,0 ,24 ,14 ,20 ,: 
A,NR,F,Y45-64,F10,TOT_IN,CY,: ,: ,0 ,0 ,1 ,0 ,0 ,: 
A,NR,F,Y45-64,F10,TOT_IN,CZ,: ,: ,0 ,17 ,15 ,16 ,25 ,21 
A,NR,F,Y45-64,F10,TOT_IN,DE,: ,: ,0 ,0 ,497 ,467 ,496 ,: 
A,NR,F,Y45-64,F10,TOT_IN,DK,: ,: ,0 ,34 ,49 ,39 ,38 ,: 
A,NR,F,Y45-64,F10,TOT_IN,EE,: ,: ,0 ,3 ,11 ,5 ,2 ,: 
A,NR,F,Y45-64,F10,TOT_IN,EL,: ,: ,0 ,1 ,10 ,5 ,5 ,: 
A,NR,F,Y45-64,F10,TOT_IN,ES,: ,: ,0 ,7 ,10 ,14 ,20 ,13 
A,NR,F,Y45-64,F10,TOT_IN,EU27_2020,: ,: ,256 ,559 ,1391 ,1316 ,: ,: 
A,NR,F,Y45-64,F10,TOT_IN,EU28,: ,: ,256 ,: ,: ,: ,: ,: 
A,NR,F,Y45-64,F10,TOT_IN,FI,: ,: ,0 ,17 ,9 ,11 ,14 ,: 
A,NR,F,Y45-64,F10,TOT_IN,FR,: ,: ,250 ,240 ,197 ,234 ,268 ,: 
A,NR,F,Y45-64,F10,TOT_IN,FX,: ,: ,242 ,238 ,190 ,233 ,262 ,: 
A,NR,F,Y45-64,F10,TOT_IN,HR,: ,6 ,6 ,18 ,12 ,6 ,10 ,: 
A,NR,F,Y45-64,F10,TOT_IN,HU,: ,: ,0 ,42 ,36 ,30 ,26 ,: 
A,NR,F,Y45-64,F10,TOT_IN,IE,: ,: ,0 ,0 ,3 ,3 ,8 ,: 
A,NR,F,Y45-64,F10,TOT_IN,IS,: ,: ,0 ,1 ,0 ,1 ,0 ,: 
A,NR,F,Y45-64,F10,TOT_IN,IT,: ,: ,0 ,19 ,23 ,23 ,21 ,: 
A,NR,F,Y45-64,F10,TOT_IN,LI,: ,: ,0 ,0 ,0 ,1 ,0 ,0 
A,NR,F,Y45-64,F10,TOT_IN,LT,: ,: ,0 ,1 ,4 ,4 ,1 ,: 
A,NR,F,Y45-64,F10,TOT_IN,LU,: ,: ,0 ,5 ,2 ,1 ,4 ,: 
A,NR,F,Y45-64,F10,TOT_IN,LV,: ,: ,0 ,0 ,14 ,23 ,: ,: 
A,NR,F,Y45-64,F10,TOT_IN,MT,: ,: ,0 ,0 ,0 ,1 ,2 ,: 
A,NR,F,Y45-64,F10,TOT_IN,NL,: ,: ,0 ,0 ,43 ,47 ,53 ,: 
A,NR,F,Y45-64,F10,TOT_IN,NO,: ,: ,0 ,0 ,8 ,16 ,: ,: 
A,NR,F,Y45-64,F10,TOT_IN,PL,: ,: ,0 ,0 ,300 ,240 ,245 ,: 
A,NR,F,Y45-64,F10,TOT_IN,PT,: ,: ,0 ,0 ,7 ,2 ,: ,: 
A,NR,F,Y45-64,F10,TOT_IN,RO,: ,: ,0 ,26 ,18 ,11 ,: ,: 
A,NR,F,Y45-64,F10,TOT_IN,RS,: ,: ,0 ,10 ,10 ,3 ,7 ,: 
A,NR,F,Y45-64,F10,TOT_IN,SE,: ,: ,0 ,0 ,21 ,22 ,14 ,: 
A,NR,F,Y45-64,F10,TOT_IN,SI,: ,: ,0 ,18 ,18 ,17 ,24 ,: 
A,NR,F,Y45-64,F10,TOT_IN,SK,: ,: ,0 ,27 ,11 ,9 ,6 ,2 
A,NR,F,Y45-64,F10,TOT_IN,TR,: ,: ,0 ,0 ,0 ,1 ,0 ,: 
A,NR,F,Y45-64,F10,TOT_IN,UK,: ,: ,0 ,: ,: ,: ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,AT,: ,: ,0 ,45 ,33 ,50 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,BE,: ,: ,0 ,40 ,43 ,31 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,BG,: ,: ,0 ,1 ,3 ,4 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,CH,: ,: ,0 ,0 ,24 ,14 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,CY,: ,: ,0 ,0 ,1 ,0 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,CZ,: ,: ,0 ,16 ,15 ,16 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,DE,: ,: ,0 ,0 ,495 ,467 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,DK,: ,: ,0 ,34 ,49 ,39 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,EE,: ,: ,0 ,2 ,11 ,5 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,EL,: ,: ,0 ,1 ,10 ,5 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,ES,: ,: ,0 ,7 ,10 ,14 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,EU27_2020,: ,: ,256 ,558 ,1390 ,1315 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,EU28,: ,: ,256 ,: ,: ,: ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,FI,: ,: ,0 ,17 ,9 ,11 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,FR,: ,: ,249 ,240 ,197 ,233 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,HR,: ,: ,6 ,17 ,12 ,6 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,HU,: ,: ,0 ,41 ,36 ,30 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,IE,: ,: ,0 ,0 ,3 ,3 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,IS,: ,: ,0 ,1 ,0 ,1 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,IT,: ,: ,0 ,19 ,23 ,23 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,LI,: ,: ,0 ,0 ,0 ,1 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,LT,: ,: ,0 ,1 ,4 ,4 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,LU,: ,: ,0 ,5 ,2 ,1 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,LV,: ,: ,0 ,0 ,14 ,23 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,MT,: ,: ,0 ,0 ,0 ,1 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,NL,: ,: ,1 ,0 ,43 ,47 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,NO,: ,: ,0 ,0 ,8 ,16 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,PL,: ,: ,0 ,0 ,302 ,241 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,PT,: ,: ,0 ,0 ,7 ,2 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,RO,: ,: ,0 ,26 ,18 ,11 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,RS,: ,: ,0 ,10 ,10 ,3 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,SE,: ,: ,0 ,0 ,21 ,22 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,SI,: ,: ,0 ,18 ,18 ,17 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,SK,: ,: ,0 ,28 ,11 ,9 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,TR,: ,: ,0 ,0 ,0 ,1 ,: ,: 
A,NR,F,Y45-64,F10,TOT_RESID,UK,: ,: ,0 ,: ,: ,: ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,AT,: ,: ,0 ,6 ,2 ,7 ,8 ,5 
A,NR,F,Y45-64,F_OTH,TOT_IN,BE,: ,: ,0 ,42 ,30 ,36 ,37 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,BG,: ,: ,0 ,6 ,7 ,2 ,4 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,CH,: ,: ,0 ,0 ,30 ,29 ,34 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,CY,: ,: ,0 ,1 ,1 ,1 ,1 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,CZ,: ,: ,0 ,4 ,7 ,6 ,8 ,1 
A,NR,F,Y45-64,F_OTH,TOT_IN,DE,: ,: ,0 ,0 ,215 ,267 ,273 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,DK,: ,: ,0 ,8 ,13 ,13 ,12 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,EE,: ,: ,0 ,0 ,0 ,0 ,2 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,EL,: ,: ,0 ,31 ,36 ,54 ,48 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,ES,: ,: ,0 ,31 ,56 ,51 ,58 ,46 
A,NR,F,Y45-64,F_OTH,TOT_IN,EU27_2020,: ,: ,320 ,644 ,986 ,1160 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,EU28,: ,: ,320 ,: ,: ,: ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,FI,: ,: ,0 ,19 ,14 ,18 ,20 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,FR,: ,: ,309 ,305 ,238 ,295 ,319 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,FX,: ,: ,303 ,297 ,229 ,289 ,314 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,HR,: ,17 ,11 ,22 ,14 ,13 ,11 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,HU,: ,: ,0 ,42 ,49 ,44 ,44 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,IE,: ,: ,0 ,1 ,4 ,3 ,3 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,IS,: ,: ,0 ,1 ,2 ,1 ,0 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,IT,: ,: ,0 ,109 ,167 ,160 ,185 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,LI,: ,: ,0 ,0 ,0 ,0 ,0 ,0 
A,NR,F,Y45-64,F_OTH,TOT_IN,LT,: ,: ,0 ,1 ,6 ,7 ,2 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,LU,: ,: ,0 ,1 ,2 ,2 ,0 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,LV,: ,: ,0 ,0 ,3 ,4 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,MT,: ,: ,0 ,0 ,0 ,0 ,0 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,NL,: ,: ,0 ,0 ,68 ,75 ,87 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,NO,: ,: ,0 ,0 ,3 ,6 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,PL,: ,: ,0 ,0 ,11 ,54 ,42 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,PT,: ,: ,0 ,0 ,23 ,21 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,RO,: ,: ,0 ,6 ,13 ,17 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,RS,: ,: ,0 ,42 ,44 ,34 ,45 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,SE,: ,: ,0 ,0 ,5 ,6 ,6 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,SI,: ,: ,0 ,4 ,1 ,1 ,4 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,SK,: ,: ,0 ,5 ,1 ,3 ,0 ,0 
A,NR,F,Y45-64,F_OTH,TOT_IN,TR,: ,: ,0 ,0 ,26 ,24 ,20 ,: 
A,NR,F,Y45-64,F_OTH,TOT_IN,UK,: ,: ,0 ,: ,: ,: ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,AT,: ,: ,0 ,6 ,2 ,7 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,BE,: ,: ,1 ,42 ,30 ,35 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,BG,: ,: ,0 ,6 ,7 ,2 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,CH,: ,: ,0 ,0 ,31 ,27 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,CY,: ,: ,0 ,1 ,1 ,1 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,CZ,: ,: ,0 ,4 ,7 ,6 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,DE,: ,: ,0 ,0 ,215 ,265 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,DK,: ,: ,0 ,8 ,13 ,13 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,EE,: ,: ,0 ,0 ,0 ,0 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,EL,: ,: ,0 ,31 ,36 ,54 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,ES,: ,: ,0 ,31 ,55 ,52 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,EU27_2020,: ,: ,320 ,643 ,985 ,1160 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,EU28,: ,: ,320 ,: ,: ,: ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,FI,: ,: ,0 ,19 ,13 ,18 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,FR,: ,: ,308 ,304 ,238 ,295 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,HR,: ,: ,11 ,22 ,14 ,13 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,HU,: ,: ,0 ,42 ,49 ,44 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,IE,: ,: ,0 ,1 ,4 ,3 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,IS,: ,: ,0 ,1 ,2 ,1 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,IT,: ,: ,0 ,109 ,167 ,160 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,LI,: ,: ,0 ,0 ,0 ,0 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,LT,: ,: ,0 ,1 ,6 ,7 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,LU,: ,: ,0 ,1 ,2 ,2 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,LV,: ,: ,0 ,0 ,3 ,4 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,MT,: ,: ,0 ,0 ,0 ,0 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,NL,: ,: ,0 ,0 ,68 ,75 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,NO,: ,: ,0 ,0 ,3 ,6 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,PL,: ,: ,0 ,0 ,12 ,56 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,PT,: ,: ,0 ,0 ,23 ,21 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,RO,: ,: ,0 ,6 ,13 ,17 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,RS,: ,: ,0 ,42 ,44 ,34 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,SE,: ,: ,0 ,0 ,5 ,6 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,SI,: ,: ,0 ,4 ,1 ,1 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,SK,: ,: ,0 ,5 ,1 ,3 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,TR,: ,: ,0 ,0 ,26 ,24 ,: ,: 
A,NR,F,Y45-64,F_OTH,TOT_RESID,UK,: ,: ,0 ,: ,: ,: ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,AT,: ,: ,0 ,3600 ,3661 ,3777 ,3737 ,3589 
A,NR,F,Y45-64,TOTAL,TOT_IN,BE,: ,: ,0 ,5055 ,5163 ,4936 ,5028 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,BG,: ,: ,0 ,5385 ,6592 ,8143 ,5642 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,CH,: ,: ,0 ,0 ,2731 ,2803 ,2760 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,CY,: ,: ,0 ,266 ,286 ,325 ,293 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,CZ,: ,: ,0 ,5086 ,5278 ,6009 ,5063 ,4607 
A,NR,F,Y45-64,TOTAL,TOT_IN,DE,: ,: ,0 ,0 ,41346 ,42965 ,43101 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,DK,: ,: ,0 ,2501 ,2473 ,2485 ,2414 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,EE,: ,: ,0 ,668 ,740 ,752 ,687 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,EL,: ,: ,0 ,4288 ,4567 ,5274 ,4694 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,ES,: ,: ,0 ,16393 ,18020 ,17548 ,17852 ,17077 
A,NR,F,Y45-64,TOTAL,TOT_IN,EU27_2020,: ,: ,30123 ,127385 ,218756 ,232555 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,EU28,: ,: ,30123 ,: ,: ,: ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,FI,: ,: ,0 ,1936 ,1919 ,1996 ,2040 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,FR,: ,: ,27724 ,27484 ,27883 ,27879 ,27448 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,FX,: ,: ,26842 ,26583 ,26910 ,26688 ,26429 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,HR,: ,2459 ,2399 ,2307 ,2392 ,2710 ,2230 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,HU,: ,: ,0 ,7991 ,8185 ,9689 ,7468 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,IE,: ,: ,0 ,1636 ,1758 ,1885 ,1831 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,IS,: ,: ,0 ,112 ,116 ,105 ,112 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,IT,: ,: ,0 ,22163 ,23939 ,24131 ,23365 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,LI,: ,: ,0 ,0 ,8 ,10 ,5 ,: c
A,NR,F,Y45-64,TOTAL,TOT_IN,LT,: ,: ,0 ,2020 ,2346 ,2648 ,2275 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,LU,: ,: ,0 ,220 ,191 ,200 ,180 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,LV,: ,: ,0 ,0 ,1545 ,1929 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,MT,: ,: ,0 ,150 ,170 ,171 ,175 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,NL,: ,: ,0 ,0 ,7683 ,8215 ,7834 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,NO,: ,: ,0 ,0 ,1634 ,1579 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,PL,: ,: ,0 ,0 ,25245 ,27583 ,22521 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,PT,: ,: ,0 ,0 ,4335 ,4499 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,RO,: ,: ,0 ,14235 ,15850 ,18672 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,RS,: ,: ,0 ,5599 ,6325 ,7263 ,5576 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,SE,: ,: ,0 ,0 ,3083 ,3034 ,3034 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,SI,: ,: ,0 ,832 ,798 ,828 ,830 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,SK,: ,: ,0 ,3169 ,3308 ,4272 ,3151 ,2897 
A,NR,F,Y45-64,TOTAL,TOT_IN,TR,: ,: ,0 ,0 ,31388 ,37100 ,29290 ,: 
A,NR,F,Y45-64,TOTAL,TOT_IN,UK,: ,: ,0 ,: ,: ,: ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_RESID,AT,: ,: ,: c,3528 ,3585 ,3695 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_RESID,BE,: ,: ,20 ,4996 ,5109 ,4885 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_RESID,BG,: ,: ,: c,5371 ,6599 ,8140 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_RESID,CH,: ,: ,6 ,13 ,2626 ,2710 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_RESID,CY,: ,: ,0 ,255 ,283 ,328 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_RESID,CZ,: ,: ,0 ,5034 ,5230 ,5953 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_RESID,DE,: ,: ,21 ,117 ,41331 ,42952 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_RESID,DK,: ,: ,0 ,2507 ,2473 ,2494 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_RESID,EE,: ,: ,: c,664 ,739 ,751 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_RESID,EL,: ,: ,0 ,4225 ,4555 ,5221 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_RESID,ES,: ,: ,: c,16226 ,17947 ,17468 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_RESID,EU27_2020,: ,: ,29970 ,126673 ,218197 ,231951 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_RESID,EU28,: ,: ,29977 ,: ,: ,: ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_RESID,FI,: ,: ,0 ,1940 ,1915 ,1998 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_RESID,FR,: ,: ,27520 ,27310 ,27814 ,27829 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_RESID,HR,: ,: ,2364 ,2278 ,2374 ,2677 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_RESID,HU,: ,: ,0 ,7969 ,8172 ,9658 ,: ,: 
A,NR,F,Y45-64,TOTAL,TOT_RESID,IE,: ,: ,: c,1629 ,1757 ,1881 ,: ,: 
