freq,unit,age,sex,isced11,geo,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 
A,NR,Y20-24,F,ED6,DE,454158 ,464038 ,474471 ,496923 ,499071 ,511060 ,508428 
A,NR,Y20-24,F,ED6,DK,64204 ,64393 ,64416 ,64592 ,64221 ,64697 ,64089 
A,NR,Y20-24,F,ED6,EE,9509 ,8740 ,8227 ,7968 ,7824 ,7938 ,7882 
A,NR,Y20-24,F,ED6,EL,113891 ,114462 ,121365 ,122882 ,122294 ,126316 ,129718 
A,NR,Y20-24,F,ED6,ES,318752 ,319313 ,320928 ,322928 ,327794 ,336265 ,341403 
A,NR,Y20-24,F,ED6,EU27_2020,2925984 ,2922871 ,2923965 ,2938201 ,2926722 ,3000688 ,3033412 
A,NR,Y20-24,F,ED6,EU28,3319454 ,3326949 ,3341278 ,3370802 ,: ,: ,: 
A,NR,Y20-24,F,ED6,FI,55832 ,53936 ,51927 ,50629 ,50061 ,51386 ,53460 
A,NR,Y20-24,F,ED6,FR,293175 ,296836 ,304859 ,310835 ,317282 ,336336 ,348916 
A,NR,Y20-24,F,ED6,HR,31802 ,32061 ,32162 ,31822 ,30805 ,29950 ,29506 
A,NR,Y20-24,F,ED6,HU,58571 ,55010 ,52756 ,51490 ,51993 ,51427 ,53033 
A,NR,Y20-24,F,ED6,IE,42439 ,44248 ,46713 d,48402 ,49796 ,52020 ,53312 
A,NR,Y20-24,F,ED6,IS,3925 ,3785 ,3668 ,3653 ,3802 ,4281 ,4225 
A,NR,Y20-24,F,ED6,IT,332196 ,352882 ,358827 ,363129 ,347888 ,359357 ,368321 
A,NR,Y20-24,F,ED6,LI,85 ,107 ,110 ,124 ,136 ,134 ,124 
A,NR,Y20-24,F,ED6,LT,34061 ,31566 ,28637 ,26183 ,24742 ,24146 ,23501 
A,NR,Y20-24,F,ED6,LU,1234 ,1209 ,1163 ,1058 ,1119 ,1141 ,1228 
A,NR,Y20-24,F,ED6,LV,16460 ,14866 ,13583 ,12113 ,11629 ,12045 ,12073 
A,NR,Y20-24,F,ED6,ME,: d,: d,7579 ,7180 ,6855 ,6021 ,: 
A,NR,Y20-24,F,ED6,MK,20212 ,20014 ,19390 ,14332 ,17786 ,18348 ,18115 
A,NR,Y20-24,F,ED6,MT,2299 ,2435 ,2416 ,2431 ,2284 ,2432 ,2571 
A,NR,Y20-24,F,ED6,NL,176925 ,180001 ,181605 ,186681 ,191264 ,202965 ,207149 
A,NR,Y20-24,F,ED6,NO,54799 ,55322 ,54883 ,53237 ,52600 ,54356 ,54597 
A,NR,Y20-24,F,ED6,PL,346048 d,327025 d,310204 e,294035 e,280641 e,264213 ,255957 
A,NR,Y20-24,F,ED6,PT,55223 ,55006 ,55911 ,56908 ,59097 ,62443 ,66036 
A,NR,Y20-24,F,ED6,RO,103334 ,101820 ,102402 ,100629 ,100752 ,103468 ,103821 
A,NR,Y20-24,F,ED6,RS,70437 ,71415 ,68574 ,65509 ,61461 ,59197 ,59395 
A,NR,Y20-24,F,ED6,SE,65260 ,62952 ,60997 ,58781 ,58613 ,61676 ,60971 
A,NR,Y20-24,F,ED6,SI,18023 ,17356 ,16884 ,16801 ,16747 ,18409 ,18180 
A,NR,Y20-24,F,ED6,SK,36251 ,32646 ,30571 ,29629 ,29290 ,30580 ,30233 
A,NR,Y20-24,F,ED6,TR,846841 ,845670 ,862762 ,869301 ,863407 ,883472 ,877189 
A,NR,Y20-24,F,ED6,UK,393470 ,404078 ,417313 ,432601 ,: ,: ,: 
A,NR,Y20-24,F,ED64,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y20-24,F,ED64,AT,: d,: d,: d,59241 ,59395 ,61896 ,60719 
A,NR,Y20-24,F,ED64,BA,: ,: ,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED64,BE,33840 ,34839 ,35367 ,37845 ,37550 ,39605 ,41763 
A,NR,Y20-24,F,ED64,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED64,CH,49446 ,50301 ,50858 ,51939 ,53133 ,55305 ,55844 
A,NR,Y20-24,F,ED64,CY,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED64,CZ,70662 ,65534 ,62861 ,61154 ,61618 ,63988 ,65826 
A,NR,Y20-24,F,ED64,DE,407264 ,418216 ,427038 ,432127 ,436891 ,447006 ,442030 
A,NR,Y20-24,F,ED64,DK,33296 ,32805 ,32865 ,32806 ,32619 ,33263 ,32489 
A,NR,Y20-24,F,ED64,EE,: d,: d,: d,: d,: z,: z,: z
A,NR,Y20-24,F,ED64,EL,72993 ,75223 ,82889 ,93585 ,97298 ,102381 ,108990 
A,NR,Y20-24,F,ED64,ES,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED64,FI,: d,: d,: d,: d,: d,: d,: z
A,NR,Y20-24,F,ED64,FR,180341 ,183195 ,188011 ,189289 ,193640 ,208956 ,208848 
A,NR,Y20-24,F,ED64,HR,20345 ,20759 ,20697 ,20323 ,19684 ,19289 ,19364 
A,NR,Y20-24,F,ED64,HU,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED64,IE,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED64,IS,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED64,IT,: d,: d,: d,: d,: z,: z,: z
A,NR,Y20-24,F,ED64,LI,85 ,107 ,110 ,124 ,136 ,134 ,124 
A,NR,Y20-24,F,ED64,LT,21889 ,20212 ,18326 ,16232 ,14818 ,14333 ,14309 
A,NR,Y20-24,F,ED64,LU,746 ,708 ,729 ,598 ,613 ,624 ,619 
A,NR,Y20-24,F,ED64,LV,5859 ,5359 ,5242 ,4909 ,5017 ,5482 ,5659 
A,NR,Y20-24,F,ED64,ME,: d,: d,6583 ,6335 ,6090 ,5269 ,: 
A,NR,Y20-24,F,ED64,MK,17533 ,19352 ,15808 ,10827 ,14740 ,15622 ,15549 
A,NR,Y20-24,F,ED64,MT,: d,: d,: d,: d,: d,1396 ,1617 
A,NR,Y20-24,F,ED64,NL,: d,: d,: d,59232 ,63247 ,68244 ,71503 
A,NR,Y20-24,F,ED64,NO,54799 ,55322 ,54883 ,53237 ,52600 ,54356 ,54597 
A,NR,Y20-24,F,ED64,PL,: d,: d,: d,: d,215894 e,210208 ,201946 
A,NR,Y20-24,F,ED64,PT,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED64,RO,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED64,RS,55963 ,57443 ,55144 ,53297 ,50407 ,48708 ,48859 
A,NR,Y20-24,F,ED64,SE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED64,SI,10926 ,10411 ,9968 ,9798 ,9721 ,10529 ,10377 
A,NR,Y20-24,F,ED64,SK,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED64,TR,: d,: d,: d,: d,: d,: z,: z
A,NR,Y20-24,F,ED64,UK,393470 ,404078 ,417313 ,432601 ,: ,: ,: 
A,NR,Y20-24,F,ED65,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y20-24,F,ED65,AT,: d,: d,: d,: z,: z,: z,: z
A,NR,Y20-24,F,ED65,BA,: ,: ,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED65,BE,67988 ,70427 ,68861 ,68116 ,67212 ,68484 ,67854 
A,NR,Y20-24,F,ED65,BG,2388 ,2134 ,1864 ,1925 ,1882 ,1856 ,1899 
A,NR,Y20-24,F,ED65,CH,8771 ,8997 ,9243 ,9351 ,9510 ,9696 ,9733 
A,NR,Y20-24,F,ED65,CY,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED65,CZ,11639 ,10097 ,8898 ,7937 ,7745 ,7890 ,8760 
A,NR,Y20-24,F,ED65,DE,46894 ,45822 ,47433 ,64796 bd,62180 ,64054 ,66398 
A,NR,Y20-24,F,ED65,DK,30908 ,31588 ,31551 ,31786 ,31602 ,31434 ,31600 
A,NR,Y20-24,F,ED65,EE,: d,: d,: d,: d,: z,: z,: z
A,NR,Y20-24,F,ED65,EL,40898 ,39239 ,38476 ,29297 ,24996 ,23935 ,20728 
A,NR,Y20-24,F,ED65,ES,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED65,FI,: d,: d,: d,: d,: d,: d,: z
A,NR,Y20-24,F,ED65,FR,112834 ,113641 ,116848 ,119679 ,121986 ,127045 ,139044 
A,NR,Y20-24,F,ED65,HR,11457 ,11302 ,11465 ,11499 ,11121 ,10661 ,10142 
A,NR,Y20-24,F,ED65,HU,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED65,IE,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED65,IS,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED65,IT,: d,: d,: d,: d,: z,: z,: z
A,NR,Y20-24,F,ED65,LI,: z,: z,: z,0 ,0 ,0 ,0 
A,NR,Y20-24,F,ED65,LT,12172 ,11354 ,10311 ,9951 ,9924 ,9813 ,9192 
A,NR,Y20-24,F,ED65,LU,488 ,501 ,434 ,461 ,507 ,517 ,609 
A,NR,Y20-24,F,ED65,LV,10601 ,9507 ,8341 ,7204 ,6612 ,6563 ,6414 
A,NR,Y20-24,F,ED65,ME,: d,: d,996 ,845 ,765 ,752 ,: 
A,NR,Y20-24,F,ED65,MK,2679 ,662 ,3582 ,3505 ,3046 ,2726 ,2566 
A,NR,Y20-24,F,ED65,MT,: d,: d,: d,: d,: d,1036 ,954 
A,NR,Y20-24,F,ED65,NL,: d,: d,: d,127449 ,128017 ,134721 ,135646 
A,NR,Y20-24,F,ED65,NO,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED65,PL,: d,: d,: d,: d,64747 e,54005 ,54011 
A,NR,Y20-24,F,ED65,PT,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED65,RO,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED65,RS,14474 ,13972 ,13430 ,12212 ,11054 ,10489 ,10536 
A,NR,Y20-24,F,ED65,SE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED65,SI,7097 ,6945 ,6916 ,7003 ,7026 ,7880 ,7803 
A,NR,Y20-24,F,ED65,SK,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED65,TR,: d,: d,: d,: d,: d,: z,: z
A,NR,Y20-24,F,ED65,UK,: d,: d,: d,: d,: ,: ,: 
A,NR,Y20-24,F,ED7,AL,: ,: ,: ,: ,: ,16819 ,17944 
A,NR,Y20-24,F,ED7,AT,27367 ,25201 ,23584 ,22461 ,23107 ,24459 ,24489 
A,NR,Y20-24,F,ED7,BA,: ,: ,6755 ,7324 ,7254 ,7415 ,7154 
A,NR,Y20-24,F,ED7,BE,34105 ,35592 ,35884 ,37113 ,39481 ,41516 ,43355 
A,NR,Y20-24,F,ED7,BG,21161 ,20514 ,19839 ,19276 ,18631 ,18568 ,18867 
A,NR,Y20-24,F,ED7,CH,10941 ,11037 ,11414 ,11703 ,12342 ,13460 ,14268 
A,NR,Y20-24,F,ED7,CY,2497 ,2864 ,2990 ,3409 ,3408 ,3498 ,4129 
A,NR,Y20-24,F,ED7,CZ,39982 ,38610 ,36655 ,34502 ,33856 ,34695 ,35743 
A,NR,Y20-24,F,ED7,DE,229268 ,233197 ,242706 ,252189 ,260335 ,268049 ,273319 
A,NR,Y20-24,F,ED7,DK,10473 ,11201 ,11737 ,11954 ,11398 ,11027 ,10684 
A,NR,Y20-24,F,ED7,EE,2971 ,2989 ,2851 ,2767 ,2773 ,2834 ,2796 
A,NR,Y20-24,F,ED7,EL,5251 ,6074 ,6525 ,6283 ,6364 ,7226 ,7760 
A,NR,Y20-24,F,ED7,ES,77168 ,78582 ,80805 ,80676 ,84151 ,87151 ,88521 
A,NR,Y20-24,F,ED7,EU27_2020,1426930 ,1433495 ,1455610 ,1462675 ,1491972 ,1533657 ,1566119 
A,NR,Y20-24,F,ED7,EU28,1519572 ,1533602 ,1564633 ,1585188 ,: ,: ,: 
A,NR,Y20-24,F,ED7,FI,6820 ,7435 ,7927 ,8400 ,8752 ,9293 ,10058 
A,NR,Y20-24,F,ED7,FR,281808 ,292997 ,312821 ,319248 ,333085 ,340542 ,355095 
A,NR,Y20-24,F,ED7,HR,21867 ,22452 ,23315 ,23729 ,23598 ,23980 ,23731 
A,NR,Y20-24,F,ED7,HU,24019 ,24067 ,23897 ,23845 ,23557 ,23968 ,24370 
A,NR,Y20-24,F,ED7,IE,5061 ,4923 ,5405 d,5730 ,6159 ,6817 ,6991 
A,NR,Y20-24,F,ED7,IS,297 ,315 ,344 ,383 ,375 ,395 ,466 
A,NR,Y20-24,F,ED7,IT,202539 ,204257 ,206054 ,210341 ,213072 ,223628 ,226921 
A,NR,Y20-24,F,ED7,LI,44 ,41 ,28 ,32 ,36 ,49 ,50 
A,NR,Y20-24,F,ED7,LT,8945 ,8444 ,8026 ,7792 ,7940 ,7875 ,7629 
A,NR,Y20-24,F,ED7,LU,245 ,256 ,250 ,337 ,331 ,390 ,400 
A,NR,Y20-24,F,ED7,LV,4715 ,4418 ,4278 ,4129 ,4157 ,4041 ,4254 
A,NR,Y20-24,F,ED7,ME,: d,: d,490 ,514 ,726 ,1228 ,: 
A,NR,Y20-24,F,ED7,MK,945 ,945 ,731 ,534 ,884 ,1024 ,941 
A,NR,Y20-24,F,ED7,MT,826 ,932 ,1004 ,1079 ,1178 ,1305 ,1395 
A,NR,Y20-24,F,ED7,NL,35549 ,36628 ,37525 ,38308 ,39561 ,43742 ,46778 
A,NR,Y20-24,F,ED7,NO,14207 ,14965 ,16358 ,18265 ,20532 ,22526 ,23457 
A,NR,Y20-24,F,ED7,PL,223063 d,212709 d,202389 e,188868 e,186281 e,181881 ,185008 
A,NR,Y20-24,F,ED7,PT,32530 ,32689 ,33805 ,35573 ,36504 ,39203 ,37657 
A,NR,Y20-24,F,ED7,RO,64439 ,63398 ,63815 ,65968 ,67309 ,69646 ,66901 
A,NR,Y20-24,F,ED7,RS,13820 ,14537 ,14768 ,14958 ,15011 ,15983 ,16246 
A,NR,Y20-24,F,ED7,SE,31027 ,31457 ,31797 ,30629 ,30335 ,32176 ,32981 
A,NR,Y20-24,F,ED7,SI,7669 d,7285 d,7210 ,7167 ,7021 ,7233 ,7449 
A,NR,Y20-24,F,ED7,SK,25565 ,24323 ,22516 ,20902 ,19628 ,18914 ,18838 
A,NR,Y20-24,F,ED7,TR,66595 ,71140 ,76975 ,84434 ,93380 ,101014 ,106594 
A,NR,Y20-24,F,ED7,UK,92642 ,100107 ,109023 ,122513 ,: ,: ,: 
A,NR,Y20-24,F,ED74,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y20-24,F,ED74,AT,: d,: d,: d,22461 ,23107 ,24459 ,24489 
A,NR,Y20-24,F,ED74,BA,: ,: ,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED74,BE,34105 ,35592 ,35884 ,37113 ,39481 ,41516 ,43355 
A,NR,Y20-24,F,ED74,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED74,CH,10829 ,10926 ,11319 ,11620 ,12238 ,13327 ,14154 
A,NR,Y20-24,F,ED74,CY,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED74,CZ,39982 ,38610 ,36655 ,34502 ,33856 ,34695 ,35743 
A,NR,Y20-24,F,ED74,DE,229268 ,233197 ,242706 ,252189 ,260335 ,268049 ,273309 
A,NR,Y20-24,F,ED74,DK,10472 ,11200 ,11733 ,11952 ,11398 ,11024 ,10682 
A,NR,Y20-24,F,ED74,EE,: d,: d,: d,: d,: z,: z,: z
A,NR,Y20-24,F,ED74,EL,4976 ,5710 ,6074 ,5922 ,6364 ,7226 ,7760 
A,NR,Y20-24,F,ED74,ES,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED74,FI,: d,: d,: d,: d,: d,: d,: z
A,NR,Y20-24,F,ED74,FR,90580 ,99753 ,108644 ,9089 ,7135 ,7046 ,7172 
A,NR,Y20-24,F,ED74,HR,20514 ,20973 ,21791 ,22099 ,21852 ,22353 ,22067 
A,NR,Y20-24,F,ED74,HU,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED74,IE,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED74,IS,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED74,IT,: d,: d,: d,: d,: z,: z,: z
A,NR,Y20-24,F,ED74,LI,44 ,: z,: z,32 ,36 ,49 ,50 
A,NR,Y20-24,F,ED74,LT,8900 ,8396 ,7984 ,7749 ,7893 ,7818 ,7577 
A,NR,Y20-24,F,ED74,LU,180 ,152 ,156 ,219 ,218 ,274 ,280 
A,NR,Y20-24,F,ED74,LV,1347 ,1107 ,982 ,912 ,922 ,840 ,937 
A,NR,Y20-24,F,ED74,ME,: d,: d,487 ,511 ,721 ,1175 ,: 
A,NR,Y20-24,F,ED74,MK,897 ,897 ,711 ,472 ,842 ,966 ,888 
A,NR,Y20-24,F,ED74,MT,: d,: d,: d,: d,: d,516 ,577 
A,NR,Y20-24,F,ED74,NL,: d,: d,: d,37385 ,38339 ,42096 ,44394 
A,NR,Y20-24,F,ED74,NO,14207 ,14965 ,16358 ,18265 ,20532 ,22526 ,23457 
A,NR,Y20-24,F,ED74,PL,: d,: d,: d,: d,154130 e,159884 ,159627 
A,NR,Y20-24,F,ED74,PT,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED74,RO,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED74,RS,13820 ,14537 ,14768 ,14688 ,14492 ,15097 ,15189 
A,NR,Y20-24,F,ED74,SE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED74,SI,0 ,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED74,SK,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED74,TR,: d,: d,: d,: d,: d,: z,: z
A,NR,Y20-24,F,ED74,UK,92642 ,100107 ,109023 ,122513 ,: ,: ,: 
A,NR,Y20-24,F,ED75,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y20-24,F,ED75,AT,: d,: d,: d,: z,: z,: z,: z
A,NR,Y20-24,F,ED75,BA,: ,: ,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED75,BE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED75,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED75,CH,112 ,111 ,95 ,83 ,104 ,133 ,114 
A,NR,Y20-24,F,ED75,CY,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED75,CZ,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED75,DE,: z,: z,: z,: z,: z,: z,10 
A,NR,Y20-24,F,ED75,DK,1 ,1 ,4 ,2 ,0 ,3 ,2 
A,NR,Y20-24,F,ED75,EE,: d,: d,: d,: d,: z,: z,: z
A,NR,Y20-24,F,ED75,EL,275 ,364 ,451 ,361 ,: z,: z,: z
A,NR,Y20-24,F,ED75,ES,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED75,FI,: d,: d,: d,: d,: d,: d,: z
A,NR,Y20-24,F,ED75,FR,191228 ,193244 ,204177 ,207844 ,217487 ,211796 ,221973 
A,NR,Y20-24,F,ED75,HR,1353 ,1479 ,1524 ,1630 ,1746 ,1627 ,1664 
A,NR,Y20-24,F,ED75,HU,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED75,IE,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED75,IS,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED75,IT,: d,: d,: d,: d,: z,: z,: z
A,NR,Y20-24,F,ED75,LI,: z,0 ,0 ,0 ,0 ,0 ,0 
A,NR,Y20-24,F,ED75,LT,45 ,48 ,42 ,43 ,47 ,57 ,52 
A,NR,Y20-24,F,ED75,LU,65 ,104 ,94 ,118 ,113 ,116 ,120 
A,NR,Y20-24,F,ED75,LV,3368 ,3311 ,3296 ,3217 ,3235 ,3201 ,3317 
A,NR,Y20-24,F,ED75,ME,: d,: d,3 ,3 ,5 ,53 ,: 
A,NR,Y20-24,F,ED75,MK,48 ,48 ,20 ,62 ,42 ,58 ,53 
A,NR,Y20-24,F,ED75,MT,: d,: d,: d,: d,: d,790 ,818 
A,NR,Y20-24,F,ED75,NL,: d,: d,: d,923 ,1222 ,1646 ,2384 
A,NR,Y20-24,F,ED75,NO,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED75,PL,: d,: d,: d,: d,32151 e,21997 ,25381 
A,NR,Y20-24,F,ED75,PT,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED75,RO,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED75,RS,: z,: z,: z,270 ,519 ,886 ,1057 
A,NR,Y20-24,F,ED75,SE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED75,SI,0 d,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,F,ED75,SK,: d,: d,: d,: d,: d,: d,: d
A,NR,Y20-24,F,ED75,TR,: d,: d,: d,: d,: d,: z,: z
A,NR,Y20-24,F,ED75,UK,: d,: d,: d,: d,: ,: ,: 
A,NR,Y20-24,F,ED8,AL,: ,: ,: ,: ,: ,21 ,9 
A,NR,Y20-24,F,ED8,AT,348 ,313 ,270 ,254 ,226 ,231 ,198 
A,NR,Y20-24,F,ED8,BA,: ,: ,0 ,10 ,6 ,12 ,1 
A,NR,Y20-24,F,ED8,BE,810 ,822 ,784 ,763 ,883 ,946 ,1024 
A,NR,Y20-24,F,ED8,BG,19 ,20 ,13 ,16 ,8 ,13 ,15 
A,NR,Y20-24,F,ED8,CH,326 ,346 ,329 ,356 ,375 ,396 ,427 
A,NR,Y20-24,F,ED8,CY,59 ,62 ,40 ,39 ,49 ,38 ,26 
A,NR,Y20-24,F,ED8,CZ,442 ,388 ,381 ,351 ,347 ,361 ,312 
A,NR,Y20-24,F,ED8,DE,2200 d,2200 d,2200 d,2300 ,0 bd,0 ,0 
A,NR,Y20-24,F,ED8,DK,63 ,62 ,70 ,53 ,43 ,43 ,58 
A,NR,Y20-24,F,ED8,EE,33 ,30 ,36 ,28 ,28 ,35 ,25 
A,NR,Y20-24,F,ED8,EL,249 ,227 ,220 ,293 ,285 ,765 ,497 
A,NR,Y20-24,F,ED8,ES,2506 ,2852 ,2694 ,2664 ,2613 ,2707 ,2766 
A,NR,Y20-24,F,ED8,EU27_2020,16428 ,15773 ,15019 ,15594 ,12582 ,13656 ,13340 d
A,NR,Y20-24,F,ED8,EU28,27609 ,27296 ,26987 ,27699 ,: ,: ,: 
A,NR,Y20-24,F,ED8,FI,46 ,47 ,31 ,37 ,39 ,38 ,43 
A,NR,Y20-24,F,ED8,FR,3632 ,3773 ,3752 ,4256 ,3994 ,4020 ,4245 
A,NR,Y20-24,F,ED8,HR,92 ,73 ,68 ,84 ,78 ,69 ,70 
A,NR,Y20-24,F,ED8,HU,228 ,248 ,218 ,212 ,203 ,206 ,197 
A,NR,Y20-24,F,ED8,IE,506 ,477 ,504 d,491 ,523 ,581 ,559 
A,NR,Y20-24,F,ED8,IS,2 ,1 ,2 ,0 ,3 ,5 ,7 
A,NR,Y20-24,F,ED8,IT,1792 ,594 ,621 ,638 ,653 ,739 ,1032 
A,NR,Y20-24,F,ED8,LI,1 ,0 ,0 ,1 ,1 ,1 ,1 
A,NR,Y20-24,F,ED8,LT,20 ,23 ,18 ,18 ,21 ,23 ,22 
A,NR,Y20-24,F,ED8,LU,0 ,5 ,7 ,18 ,15 ,13 ,17 
A,NR,Y20-24,F,ED8,LV,32 ,20 ,19 ,19 ,15 ,19 ,21 
A,NR,Y20-24,F,ED8,ME,: d,: d,0 ,0 ,2 ,3 ,: 
A,NR,Y20-24,F,ED8,MK,7 ,5 ,3 ,30 ,14 ,10 ,7 
A,NR,Y20-24,F,ED8,MT,3 ,5 ,2 ,5 ,6 ,2 ,0 
A,NR,Y20-24,F,ED8,NL,459 ,458 ,473 ,483 e,491 e,503 e,: 
A,NR,Y20-24,F,ED8,NO,18 ,28 ,27 ,32 ,34 ,35 ,54 
A,NR,Y20-24,F,ED8,PL,1658 d,1755 d,1350 e,1260 e,758 e,765 ,686 
A,NR,Y20-24,F,ED8,PT,284 ,345 ,379 ,356 ,379 ,430 ,403 
A,NR,Y20-24,F,ED8,RO,432 ,496 ,334 ,491 ,453 ,623 ,659 
A,NR,Y20-24,F,ED8,RS,301 ,298 ,299 ,304 ,310 ,316 ,331 
A,NR,Y20-24,F,ED8,SE,169 ,189 ,209 ,179 ,182 ,187 ,191 
A,NR,Y20-24,F,ED8,SI,32 ,26 ,47 ,37 ,49 ,35 ,27 
A,NR,Y20-24,F,ED8,SK,314 ,264 ,279 ,249 ,241 ,264 ,247 
A,NR,Y20-24,F,ED8,TR,424 ,371 ,485 ,620 ,652 ,797 ,601 
A,NR,Y20-24,F,ED8,UK,11181 ,11523 ,11968 ,12105 ,: ,: ,: 
A,NR,Y20-24,M,ED5,AL,: ,: ,: ,: ,: ,1686 ,2016 
A,NR,Y20-24,M,ED5,AT,7434 ,7474 ,7282 ,6902 ,6411 ,6555 ,6091 
A,NR,Y20-24,M,ED5,BA,: ,: ,: z,: z,: z,: z,38 
A,NR,Y20-24,M,ED5,BE,2594 ,2909 ,3614 ,3805 ,4332 bd,5589 ,6186 
A,NR,Y20-24,M,ED5,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,M,ED5,CH,486 ,405 ,465 ,440 ,409 ,359 ,343 
A,NR,Y20-24,M,ED5,CY,1397 ,1752 ,1653 ,1656 ,1889 ,1183 ,898 
A,NR,Y20-24,M,ED5,CZ,208 ,212 ,210 ,206 ,227 ,240 ,238 
A,NR,Y20-24,M,ED5,DE,67 ,57 ,50 ,2141 ,1890 ,2121 ,2240 
A,NR,Y20-24,M,ED5,DK,8764 ,8749 ,8696 ,8444 ,8210 ,8184 ,8031 
A,NR,Y20-24,M,ED5,EE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,M,ED5,EL,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,M,ED5,ES,98017 ,103714 ,106550 ,105637 ,110026 ,122699 ,123328 
A,NR,Y20-24,M,ED5,EU27_2020,242086 ,249737 ,250143 ,257096 ,252342 ,280435 ,281313 
A,NR,Y20-24,M,ED5,EU28,273472 ,280470 ,282398 ,295901 ,: ,: ,: 
A,NR,Y20-24,M,ED5,FI,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,M,ED5,FR,98480 ,97401 ,93229 ,96261 ,83817 ,94254 ,95866 
A,NR,Y20-24,M,ED5,HR,10 ,9 ,11 ,11 ,5 ,3 ,1 
A,NR,Y20-24,M,ED5,HU,2685 ,3003 ,2876 ,2850 ,2776 ,2988 ,2884 
A,NR,Y20-24,M,ED5,IE,1760 ,1818 ,2324 d,1986 ,2015 ,1916 ,1662 
A,NR,Y20-24,M,ED5,IS,38 ,56 ,58 ,58 ,77 ,45 ,43 
A,NR,Y20-24,M,ED5,IT,4062 ,5130 ,6299 ,7793 ,9445 ,11054 ,9241 
A,NR,Y20-24,M,ED5,LI,: z,: z,: z,0 ,0 ,0 ,0 
A,NR,Y20-24,M,ED5,LT,: z,: z,: z,: z,: z,: z,: z
A,NR,Y20-24,M,ED5,LU,217 ,253 ,263 ,275 ,284 ,295 ,290 
