freq,unit,sector,cofog99,na_item,geo,2018 ,2019 ,2020 ,2021 ,2022 
A,PC_TOT,S1311,GF0901,TE,EL,3.2 ,3.4 ,2.9 ,2.8 ,2.7 
A,PC_TOT,S1311,GF0901,TE,ES,0.2 ,0.2 ,0.1 ,0.1 ,0.1 p
A,PC_TOT,S1311,GF0901,TE,FI,0.2 ,0.2 ,0.2 ,0.2 ,0.2 
A,PC_TOT,S1311,GF0901,TE,FR,4.3 ,4.2 ,4.0 ,4.0 p,4.0 p
A,PC_TOT,S1311,GF0901,TE,HR,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1311,GF0901,TE,HU,3.3 ,3.2 ,2.5 ,2.6 ,2.3 
A,PC_TOT,S1311,GF0901,TE,IE,6.0 ,6.5 ,5.5 ,5.5 ,5.8 
A,PC_TOT,S1311,GF0901,TE,IS,0.1 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_TOT,S1311,GF0901,TE,IT,4.3 ,4.3 ,3.8 ,3.6 ,3.6 
A,PC_TOT,S1311,GF0901,TE,LT,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1311,GF0901,TE,LU,4.4 ,4.5 ,4.3 ,4.3 ,4.2 
A,PC_TOT,S1311,GF0901,TE,LV,0.4 ,0.6 ,0.6 ,0.6 ,0.6 
A,PC_TOT,S1311,GF0901,TE,MT,3.6 ,3.5 ,3.2 ,3.3 ,3.1 
A,PC_TOT,S1311,GF0901,TE,NL,5.6 ,5.5 ,4.9 ,4.9 ,5.5 
A,PC_TOT,S1311,GF0901,TE,NO,0.3 ,0.3 ,0.2 ,0.3 ,0.2 
A,PC_TOT,S1311,GF0901,TE,PL,0.4 ,0.4 ,0.3 ,0.3 ,0.3 
A,PC_TOT,S1311,GF0901,TE,PT,3.9 ,3.8 ,3.6 ,3.7 ,3.6 p
A,PC_TOT,S1311,GF0901,TE,RO,2.5 ,2.8 ,2.5 ,2.2 ,2.1 
A,PC_TOT,S1311,GF0901,TE,SE,0.9 ,0.9 ,0.8 ,0.8 ,0.8 
A,PC_TOT,S1311,GF0901,TE,SI,4.6 ,4.7 ,4.1 ,4.7 ,5.2 
A,PC_TOT,S1311,GF0901,TE,SK,0.3 ,0.4 ,0.4 ,0.3 ,2.0 
A,PC_TOT,S1311,GF0902,TE,BE,0.0 ,0.0 ,0.0 ,0.0 ,0.0 p
A,PC_TOT,S1311,GF0902,TE,BG,1.4 ,1.5 ,1.4 ,1.4 ,1.2 
A,PC_TOT,S1311,GF0902,TE,CH,1.0 ,1.0 ,0.8 ,0.8 ,0.9 
A,PC_TOT,S1311,GF0902,TE,CY,5.1 ,6.0 ,5.9 ,5.6 ,5.8 
A,PC_TOT,S1311,GF0902,TE,CZ,0.3 ,0.3 ,0.3 ,0.2 ,0.2 
A,PC_TOT,S1311,GF0902,TE,DK,4.2 ,4.1 ,3.6 ,3.5 ,3.4 
A,PC_TOT,S1311,GF0902,TE,EE,1.6 ,1.4 ,1.4 ,1.6 ,1.7 
A,PC_TOT,S1311,GF0902,TE,EL,3.4 ,3.5 ,3.1 ,2.9 ,2.8 
A,PC_TOT,S1311,GF0902,TE,ES,0.2 ,0.2 ,0.2 ,0.2 ,0.2 p
A,PC_TOT,S1311,GF0902,TE,FI,4.6 ,4.6 ,4.9 ,4.6 ,4.6 
A,PC_TOT,S1311,GF0902,TE,FR,7.2 ,7.1 ,6.6 ,6.4 p,6.4 p
A,PC_TOT,S1311,GF0902,TE,HR,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1311,GF0902,TE,HU,5.6 ,5.4 ,4.5 ,3.9 ,3.7 
A,PC_TOT,S1311,GF0902,TE,IE,6.6 ,6.9 ,6.9 ,6.5 ,6.7 
A,PC_TOT,S1311,GF0902,TE,IS,3.4 ,3.4 ,3.0 ,2.9 ,2.8 
A,PC_TOT,S1311,GF0902,TE,IT,5.6 ,5.6 ,4.6 ,4.3 ,4.4 
A,PC_TOT,S1311,GF0902,TE,LT,0.3 ,0.3 ,0.3 ,0.3 ,0.3 
A,PC_TOT,S1311,GF0902,TE,LU,5.4 ,5.6 ,5.3 ,5.6 ,5.4 
A,PC_TOT,S1311,GF0902,TE,LV,5.6 ,6.2 ,5.9 ,5.4 ,5.5 
A,PC_TOT,S1311,GF0902,TE,MT,5.4 ,5.1 ,4.5 ,4.4 ,4.0 
A,PC_TOT,S1311,GF0902,TE,NL,7.0 ,6.8 ,5.8 ,5.9 ,6.0 
A,PC_TOT,S1311,GF0902,TE,NO,0.4 ,0.4 ,0.3 ,0.4 ,0.4 
A,PC_TOT,S1311,GF0902,TE,PL,0.3 ,0.3 ,0.2 ,0.3 ,0.2 
A,PC_TOT,S1311,GF0902,TE,PT,4.7 ,4.8 ,4.5 ,4.6 ,4.5 p
A,PC_TOT,S1311,GF0902,TE,RO,4.5 ,4.8 ,4.0 ,3.4 ,3.2 
A,PC_TOT,S1311,GF0902,TE,SE,0.4 ,0.3 ,0.2 ,0.2 ,0.2 
A,PC_TOT,S1311,GF0902,TE,SI,6.3 ,6.4 ,5.3 ,5.2 ,5.5 
A,PC_TOT,S1311,GF0902,TE,SK,2.7 ,2.6 ,2.5 ,2.1 ,5.3 
A,PC_TOT,S1311,GF0904,TE,BE,0.0 ,0.0 ,0.0 ,0.0 ,0.0 p
A,PC_TOT,S1311,GF0904,TE,BG,2.6 ,2.8 ,2.5 ,2.4 ,2.5 
A,PC_TOT,S1311,GF0904,TE,CH,3.7 ,3.9 ,3.3 ,3.2 ,3.5 
A,PC_TOT,S1311,GF0904,TE,CY,2.5 ,3.1 ,2.9 ,3.0 ,3.0 
A,PC_TOT,S1311,GF0904,TE,CZ,2.6 ,2.4 ,2.0 ,2.0 ,2.1 
A,PC_TOT,S1311,GF0904,TE,DK,4.2 ,4.4 ,3.9 ,4.0 ,4.0 
A,PC_TOT,S1311,GF0904,TE,EE,3.7 ,3.3 ,2.8 ,2.7 ,2.8 
A,PC_TOT,S1311,GF0904,TE,EL,2.6 ,2.6 ,2.3 ,2.1 ,2.3 
A,PC_TOT,S1311,GF0904,TE,ES,0.4 ,0.3 ,0.3 ,0.4 ,0.4 p
A,PC_TOT,S1311,GF0904,TE,FI,6.3 ,6.3 ,5.6 ,5.8 ,5.9 
A,PC_TOT,S1311,GF0904,TE,FR,2.8 ,2.8 ,2.5 ,2.6 p,2.7 p
A,PC_TOT,S1311,GF0904,TE,HR,3.3 ,3.3 ,3.3 ,3.2 ,3.0 
A,PC_TOT,S1311,GF0904,TE,HU,2.8 ,2.6 ,2.7 ,4.1 ,4.9 
A,PC_TOT,S1311,GF0904,TE,IE,2.5 ,2.4 ,2.5 ,2.5 ,2.8 
A,PC_TOT,S1311,GF0904,TE,IS,3.6 ,3.9 ,4.5 ,4.2 ,3.8 
A,PC_TOT,S1311,GF0904,TE,IT,0.7 ,0.7 ,0.6 ,0.6 ,0.6 
A,PC_TOT,S1311,GF0904,TE,LT,2.5 ,2.8 ,2.7 ,2.1 ,2.8 
A,PC_TOT,S1311,GF0904,TE,LU,1.5 ,1.4 ,1.4 ,1.4 ,1.4 
A,PC_TOT,S1311,GF0904,TE,LV,3.7 ,3.9 ,3.5 ,3.6 ,3.7 
A,PC_TOT,S1311,GF0904,TE,MT,2.2 ,2.5 ,2.1 ,2.0 ,2.1 
A,PC_TOT,S1311,GF0904,TE,NL,4.2 ,4.1 ,3.5 ,3.8 ,4.0 
A,PC_TOT,S1311,GF0904,TE,NO,3.0 ,3.1 ,2.8 ,2.8 ,2.8 
A,PC_TOT,S1311,GF0904,TE,PL,5.4 ,5.4 ,4.1 ,4.6 ,4.4 
A,PC_TOT,S1311,GF0904,TE,PT,1.8 ,2.0 ,1.8 ,1.9 ,2.0 p
A,PC_TOT,S1311,GF0904,TE,RO,3.0 ,3.2 ,2.5 ,2.5 ,2.3 
A,PC_TOT,S1311,GF0904,TE,SE,3.7 ,3.9 ,3.6 ,3.7 ,3.5 
A,PC_TOT,S1311,GF0904,TE,SI,3.6 ,3.7 ,3.2 ,3.6 ,3.6 
A,PC_TOT,S1311,GF0904,TE,SK,2.3 ,2.3 ,2.8 ,3.0 ,2.1 
A,PC_TOT,S1311,GF0906,TE,BE,0.0 ,0.0 ,0.0 ,0.0 ,0.0 p
A,PC_TOT,S1311,GF0906,TE,BG,0.2 ,0.2 ,0.2 ,0.3 ,0.2 
A,PC_TOT,S1311,GF0906,TE,CH,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1311,GF0906,TE,CY,1.1 ,1.1 ,1.0 ,1.1 ,1.3 
A,PC_TOT,S1311,GF0906,TE,CZ,0.4 ,0.4 ,0.3 ,0.3 ,0.3 
A,PC_TOT,S1311,GF0906,TE,DK,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1311,GF0906,TE,EE,0.3 ,0.3 ,0.3 ,0.3 ,0.3 
A,PC_TOT,S1311,GF0906,TE,EL,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1311,GF0906,TE,ES,0.0 ,0.0 ,0.0 ,0.0 ,0.0 p
A,PC_TOT,S1311,GF0906,TE,FI,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1311,GF0906,TE,FR,2.1 ,2.1 ,2.0 ,2.1 p,2.1 p
A,PC_TOT,S1311,GF0906,TE,HR,0.1 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_TOT,S1311,GF0906,TE,HU,1.3 ,1.3 ,1.0 ,0.9 ,0.9 
A,PC_TOT,S1311,GF0906,TE,IE,0.3 ,0.4 ,0.3 ,0.4 ,0.4 
A,PC_TOT,S1311,GF0906,TE,IS,0.1 ,0.1 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1311,GF0906,TE,IT,0.1 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_TOT,S1311,GF0906,TE,LT,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1311,GF0906,TE,LU,1.1 ,1.1 ,0.9 ,1.0 ,1.0 
A,PC_TOT,S1311,GF0906,TE,LV,0.3 ,0.2 ,0.1 ,0.3 ,0.3 
A,PC_TOT,S1311,GF0906,TE,MT,0.4 ,0.6 ,0.7 ,0.8 ,0.8 
A,PC_TOT,S1311,GF0906,TE,NL,0.5 ,0.5 ,0.4 ,0.4 ,0.4 
A,PC_TOT,S1311,GF0906,TE,NO,0.1 ,0.2 ,0.1 ,0.1 ,0.1 
A,PC_TOT,S1311,GF0906,TE,PL,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1311,GF0906,TE,PT,0.4 ,0.4 ,0.3 ,0.3 ,0.3 p
A,PC_TOT,S1311,GF0906,TE,RO,0.3 ,0.4 ,0.3 ,0.3 ,0.2 
A,PC_TOT,S1311,GF0906,TE,SE,0.1 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_TOT,S1311,GF0906,TE,SI,0.6 ,0.6 ,0.4 ,0.4 ,0.8 
A,PC_TOT,S1311,GF0906,TE,SK,0.6 ,0.7 ,0.6 ,0.6 ,0.5 
A,PC_TOT,S1311,GF10,TE,AT,30.5 ,30.4 ,30.4 ,29.0 ,26.9 
A,PC_TOT,S1311,GF10,TE,BE,16.4 ,16.4 ,16.4 ,16.5 ,19.4 p
A,PC_TOT,S1311,GF10,TE,BG,5.0 ,5.4 ,5.4 ,3.6 ,4.7 
A,PC_TOT,S1311,GF10,TE,CH,30.9 ,30.5 ,39.5 ,33.3 ,32.2 
A,PC_TOT,S1311,GF10,TE,CY,13.6 ,15.7 ,15.8 ,14.9 ,15.6 
A,PC_TOT,S1311,GF10,TE,CZ,40.0 ,39.7 ,38.7 ,37.3 ,39.6 
A,PC_TOT,S1311,GF10,TE,DE,45.4 ,45.2 ,41.1 p,38.8 p,37.2 p
A,PC_TOT,S1311,GF10,TE,DK,35.6 ,34.2 ,33.1 ,32.4 ,32.8 
A,PC_TOT,S1311,GF10,TE,EA19,24.5 ,25.2 ,25.6 ,23.8 ,22.9 
A,PC_TOT,S1311,GF10,TE,EA20,24.4 ,25.0 ,25.4 ,23.7 ,22.8 
A,PC_TOT,S1311,GF10,TE,EE,32.8 ,33.5 ,34.2 ,33.1 ,33.3 
A,PC_TOT,S1311,GF10,TE,EL,4.0 ,2.5 ,1.8 ,1.6 ,2.0 
A,PC_TOT,S1311,GF10,TE,ES,8.6 ,9.3 ,7.6 ,7.4 ,8.0 p
A,PC_TOT,S1311,GF10,TE,EU27_2020,25.4 ,25.8 ,25.7 ,24.2 ,23.5 
A,PC_TOT,S1311,GF10,TE,FI,31.9 ,31.7 ,29.6 ,28.9 ,28.6 
A,PC_TOT,S1311,GF10,TE,FR,22.1 ,22.5 ,24.8 ,21.9 p,20.3 p
A,PC_TOT,S1311,GF10,TE,HR,6.3 ,6.1 ,6.0 ,5.6 ,6.1 
A,PC_TOT,S1311,GF10,TE,HU,10.8 ,10.5 ,10.3 ,10.8 ,11.7 
A,PC_TOT,S1311,GF10,TE,IE,24.9 ,25.2 ,24.0 ,21.2 ,24.2 
A,PC_TOT,S1311,GF10,TE,IS,22.5 ,24.7 ,28.7 ,27.9 ,23.8 
A,PC_TOT,S1311,GF10,TE,IT,21.1 ,22.5 ,26.5 ,22.1 ,20.2 
A,PC_TOT,S1311,GF10,TE,LT,12.2 ,15.4 ,16.9 ,15.6 ,14.6 
A,PC_TOT,S1311,GF10,TE,LU,40.4 ,40.3 ,42.2 ,40.6 ,41.4 
A,PC_TOT,S1311,GF10,TE,LV,10.4 ,10.6 ,11.1 ,13.4 ,13.9 
A,PC_TOT,S1311,GF10,TE,MT,28.9 ,28.6 ,26.0 ,25.1 ,25.7 
A,PC_TOT,S1311,GF10,TE,NL,23.5 ,25.3 ,25.6 ,26.1 ,25.3 
A,PC_TOT,S1311,GF10,TE,NO,38.6 ,37.8 ,37.1 ,37.6 ,36.9 
A,PC_TOT,S1311,GF10,TE,PL,29.6 ,30.3 ,25.4 ,26.4 ,25.6 
A,PC_TOT,S1311,GF10,TE,PT,15.8 ,15.6 ,14.4 ,14.3 ,15.5 p
A,PC_TOT,S1311,GF10,TE,RO,15.4 ,14.8 ,13.7 ,14.4 ,16.0 
A,PC_TOT,S1311,GF10,TE,SE,35.7 ,34.1 ,31.5 ,31.1 ,30.9 
A,PC_TOT,S1311,GF10,TE,SI,22.3 ,21.8 ,21.7 ,20.3 ,22.1 
A,PC_TOT,S1311,GF10,TE,SK,21.9 ,22.0 ,24.0 ,25.0 ,22.1 
A,PC_TOT,S1311,GF1004,TE,BE,0.2 ,0.2 ,0.1 ,0.1 ,0.1 p
A,PC_TOT,S1311,GF1004,TE,BG,3.4 ,3.0 ,3.2 ,2.2 ,2.8 
A,PC_TOT,S1311,GF1004,TE,CH,0.3 ,0.3 ,0.3 ,0.2 ,0.3 
A,PC_TOT,S1311,GF1004,TE,CY,6.3 ,6.8 ,6.8 ,6.0 ,4.3 
A,PC_TOT,S1311,GF1004,TE,CZ,4.6 ,4.5 ,4.5 ,4.2 ,4.3 
A,PC_TOT,S1311,GF1004,TE,DK,3.5 ,3.4 ,3.4 ,3.5 ,3.5 
A,PC_TOT,S1311,GF1004,TE,EE,6.6 ,6.7 ,6.1 ,5.7 ,6.0 
A,PC_TOT,S1311,GF1004,TE,EL,0.3 ,0.4 ,0.4 ,0.6 ,0.7 
A,PC_TOT,S1311,GF1004,TE,ES,1.4 ,1.8 ,1.3 ,1.2 ,1.3 p
A,PC_TOT,S1311,GF1004,TE,FI,2.7 ,2.6 ,2.4 ,2.3 ,2.4 
A,PC_TOT,S1311,GF1004,TE,FR,0.3 ,0.3 ,0.3 ,0.3 p,0.3 p
A,PC_TOT,S1311,GF1004,TE,HR,3.9 ,3.7 ,3.5 ,3.5 ,3.7 
A,PC_TOT,S1311,GF1004,TE,HU,4.4 ,4.3 ,4.1 ,4.0 ,4.8 
A,PC_TOT,S1311,GF1004,TE,IE,5.9 ,5.9 ,4.5 ,4.1 ,4.5 
A,PC_TOT,S1311,GF1004,TE,IS,3.1 ,3.4 ,3.5 ,3.5 ,3.5 
A,PC_TOT,S1311,GF1004,TE,IT,1.3 ,1.5 ,1.7 ,1.3 ,2.2 
A,PC_TOT,S1311,GF1004,TE,LT,2.0 ,3.2 ,3.5 ,3.5 ,3.4 
A,PC_TOT,S1311,GF1004,TE,LU,10.2 ,10.1 ,9.2 ,9.5 ,9.5 
A,PC_TOT,S1311,GF1004,TE,LV,5.0 ,5.0 ,4.6 ,4.9 ,4.8 
A,PC_TOT,S1311,GF1004,TE,MT,2.4 ,2.4 ,2.2 ,2.3 ,2.5 
A,PC_TOT,S1311,GF1004,TE,NL,4.2 ,4.4 ,4.3 ,4.3 ,4.1 
A,PC_TOT,S1311,GF1004,TE,NO,3.5 ,3.5 ,3.3 ,3.3 ,3.2 
A,PC_TOT,S1311,GF1004,TE,PL,8.0 ,9.0 ,8.2 ,8.6 ,7.8 
A,PC_TOT,S1311,GF1004,TE,PT,0.9 ,1.0 ,0.8 ,0.9 ,1.7 p
A,PC_TOT,S1311,GF1004,TE,RO,3.0 ,3.9 ,3.7 ,4.1 ,3.9 
A,PC_TOT,S1311,GF1004,TE,SE,5.9 ,5.9 ,5.3 ,5.2 ,4.9 
A,PC_TOT,S1311,GF1004,TE,SI,5.9 ,6.0 ,5.2 ,5.3 ,6.0 
A,PC_TOT,S1311,GF1004,TE,SK,4.0 ,4.4 ,4.1 ,4.2 ,5.9 
A,PC_TOT,S1311,GF1005,TE,BE,0.1 ,0.1 ,0.1 ,0.1 ,0.1 p
A,PC_TOT,S1311,GF1005,TE,BG,0.3 ,0.3 ,0.3 ,0.3 ,0.3 
A,PC_TOT,S1311,GF1005,TE,CH,0.7 ,0.7 ,14.2 ,7.9 ,1.9 
A,PC_TOT,S1311,GF1005,TE,CY,0.1 ,0.1 ,0.2 ,0.2 ,0.4 
A,PC_TOT,S1311,GF1005,TE,CZ,0.5 ,0.5 ,0.6 ,0.5 ,0.5 
A,PC_TOT,S1311,GF1005,TE,DK,5.2 ,3.7 ,4.1 ,3.6 ,2.9 
A,PC_TOT,S1311,GF1005,TE,EE,0.3 ,0.3 ,0.4 ,0.5 ,0.5 
A,PC_TOT,S1311,GF1005,TE,EL,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1311,GF1005,TE,ES,0.2 ,0.2 ,0.1 ,0.1 ,0.1 p
A,PC_TOT,S1311,GF1005,TE,FI,4.0 ,3.6 ,4.4 ,3.7 ,3.0 
A,PC_TOT,S1311,GF1005,TE,FR,1.1 ,1.0 ,3.8 ,2.1 p,0.9 p
A,PC_TOT,S1311,GF1005,TE,HR,0.2 ,0.3 ,0.2 ,0.2 ,0.2 
A,PC_TOT,S1311,GF1005,TE,HU,0.8 ,0.8 ,1.0 ,0.7 ,0.6 
A,PC_TOT,S1311,GF1005,TE,IE,3.8 ,3.4 ,4.5 ,3.2 ,3.6 
A,PC_TOT,S1311,GF1005,TE,IS,1.7 ,2.7 ,7.9 ,7.1 ,3.5 
A,PC_TOT,S1311,GF1005,TE,IT,1.5 ,2.3 ,5.6 ,3.7 ,2.7 
A,PC_TOT,S1311,GF1005,TE,LT,0.6 ,0.8 ,2.6 ,1.2 ,0.7 
A,PC_TOT,S1311,GF1005,TE,LU,3.3 ,2.8 ,5.6 ,3.8 ,2.9 
A,PC_TOT,S1311,GF1005,TE,LV,0.0 ,0.0 ,0.0 ,1.9 ,0.0 
A,PC_TOT,S1311,GF1005,TE,MT,0.7 ,0.5 ,0.5 ,0.3 ,0.4 
A,PC_TOT,S1311,GF1005,TE,NL,3.4 ,3.1 ,2.8 ,2.5 ,2.3 
A,PC_TOT,S1311,GF1005,TE,NO,0.9 ,0.7 ,2.6 ,1.8 ,0.8 
A,PC_TOT,S1311,GF1005,TE,PL,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1311,GF1005,TE,PT,0.0 ,0.0 ,0.0 ,0.0 ,0.0 p
A,PC_TOT,S1311,GF1005,TE,RO,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1311,GF1005,TE,SE,3.2 ,2.9 ,3.3 ,3.4 ,2.6 
A,PC_TOT,S1311,GF1005,TE,SI,1.6 ,1.6 ,1.8 ,1.3 ,1.2 
A,PC_TOT,S1311,GF1005,TE,SK,0.0 ,0.0 ,0.0 ,0.0 ,0.5 
A,PC_TOT,S1311,GF1006,TE,BE,0.0 ,0.0 ,0.0 ,0.0 ,0.0 p
A,PC_TOT,S1311,GF1006,TE,BG,: z,: z,: z,: z,: z
A,PC_TOT,S1311,GF1006,TE,CH,0.1 ,0.1 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1311,GF1006,TE,CY,0.0 ,0.0 ,0.1 ,0.1 ,0.1 
A,PC_TOT,S1311,GF1006,TE,CZ,0.6 ,0.5 ,0.4 ,0.4 ,0.5 
A,PC_TOT,S1311,GF1006,TE,DK,1.2 ,1.1 ,1.2 ,1.1 ,1.1 
A,PC_TOT,S1311,GF1006,TE,EE,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1311,GF1006,TE,EL,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1311,GF1006,TE,ES,0.0 ,0.0 ,0.0 ,0.0 ,0.0 p
A,PC_TOT,S1311,GF1006,TE,FI,2.5 ,2.4 ,2.3 ,2.3 ,2.2 
A,PC_TOT,S1311,GF1006,TE,FR,4.0 ,3.9 ,3.7 ,3.5 p,3.5 p
A,PC_TOT,S1311,GF1006,TE,HR,0.0 ,0.0 ,0.0 ,0.0 ,0.2 
A,PC_TOT,S1311,GF1006,TE,HU,0.2 ,0.2 ,0.2 ,0.2 ,0.2 
A,PC_TOT,S1311,GF1006,TE,IE,1.0 ,1.1 ,1.3 ,1.1 ,1.5 
A,PC_TOT,S1311,GF1006,TE,IS,1.0 ,1.0 ,0.8 ,0.8 ,0.7 
A,PC_TOT,S1311,GF1006,TE,IT,0.1 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_TOT,S1311,GF1006,TE,LT,0.0 ,0.1 ,0.1 ,0.1 ,0.2 
A,PC_TOT,S1311,GF1006,TE,LU,0.0 ,0.0 ,0.3 ,0.5 ,0.4 
A,PC_TOT,S1311,GF1006,TE,LV,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1311,GF1006,TE,MT,0.4 ,0.4 ,0.4 ,0.3 ,0.4 
A,PC_TOT,S1311,GF1006,TE,NL,1.8 ,1.7 ,1.7 ,1.7 ,1.5 
A,PC_TOT,S1311,GF1006,TE,NO,0.2 ,0.2 ,0.2 ,0.2 ,0.3 
A,PC_TOT,S1311,GF1006,TE,PL,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1311,GF1006,TE,PT,0.1 ,0.1 ,0.1 ,0.1 ,0.1 p
A,PC_TOT,S1311,GF1006,TE,RO,0.0 ,0.0 ,0.0 ,0.2 ,0.2 
A,PC_TOT,S1311,GF1006,TE,SE,1.0 ,0.9 ,0.9 ,0.9 ,0.9 
A,PC_TOT,S1311,GF1006,TE,SI,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1311,GF1006,TE,SK,0.0 ,0.0 ,0.0 ,0.0 ,0.1 
A,PC_TOT,S1312,GF06,TE,AT,1.6 ,1.5 ,1.2 ,1.3 ,1.5 
A,PC_TOT,S1312,GF06,TE,BE,0.8 ,1.0 ,1.0 ,1.0 ,1.0 p
A,PC_TOT,S1312,GF06,TE,CH,0.2 ,0.2 ,0.2 ,0.2 ,0.2 
A,PC_TOT,S1312,GF06,TE,DE,1.0 ,1.1 ,1.5 p,1.2 p,1.2 p
A,PC_TOT,S1312,GF06,TE,EA19,1.0 ,1.1 ,1.3 ,1.1 ,1.2 
A,PC_TOT,S1312,GF06,TE,EA20,1.0 ,1.1 ,1.3 ,1.1 ,1.2 
A,PC_TOT,S1312,GF06,TE,ES,1.1 ,1.0 ,1.0 ,1.0 ,1.0 p
A,PC_TOT,S1312,GF06,TE,EU27_2020,1.0 ,1.1 ,1.3 ,1.1 ,1.2 
A,PC_TOT,S1312,GF0602,TE,BE,0.2 ,0.3 ,0.3 ,0.2 ,0.3 p
A,PC_TOT,S1312,GF0602,TE,CH,0.2 ,0.2 ,0.2 ,0.2 ,0.2 
A,PC_TOT,S1312,GF0602,TE,ES,0.2 ,0.1 ,0.1 ,0.1 ,0.1 p
A,PC_TOT,S1312,GF07,TE,AT,31.6 ,31.8 ,33.1 ,34.0 ,33.1 
A,PC_TOT,S1312,GF07,TE,BE,5.5 ,5.0 ,5.7 ,6.1 ,6.4 p
A,PC_TOT,S1312,GF07,TE,CH,14.0 ,14.2 ,14.3 ,14.4 ,14.3 
A,PC_TOT,S1312,GF07,TE,DE,2.3 ,2.3 ,5.4 p,5.2 p,5.3 p
A,PC_TOT,S1312,GF07,TE,EA19,12.2 ,12.3 ,14.3 ,14.1 ,14.2 
A,PC_TOT,S1312,GF07,TE,EA20,12.2 ,12.3 ,14.3 ,14.1 ,14.2 
A,PC_TOT,S1312,GF07,TE,ES,36.5 ,36.4 ,38.5 ,36.9 ,36.2 p
A,PC_TOT,S1312,GF07,TE,EU27_2020,12.2 ,12.3 ,14.3 ,14.1 ,14.2 
A,PC_TOT,S1312,GF0701,TE,BE,0.1 ,0.1 ,0.1 ,0.0 ,0.1 p
A,PC_TOT,S1312,GF0701,TE,CH,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_TOT,S1312,GF0701,TE,ES,6.0 ,5.8 ,5.6 ,5.6 ,5.5 p
A,PC_TOT,S1312,GF0702,TE,BE,0.1 ,0.1 ,0.1 ,0.0 ,0.1 p
A,PC_TOT,S1312,GF0702,TE,CH,0.8 ,0.9 ,0.9 ,0.9 ,0.9 
A,PC_TOT,S1312,GF0702,TE,ES,13.2 ,13.3 ,14.0 ,13.3 ,13.1 p
A,PC_TOT,S1312,GF0703,TE,BE,4.6 ,4.1 ,4.8 ,4.8 ,5.2 p
A,PC_TOT,S1312,GF0703,TE,CH,11.8 ,11.9 ,11.9 ,11.3 ,11.6 
A,PC_TOT,S1312,GF0703,TE,ES,15.3 ,15.3 ,16.9 ,15.6 ,15.4 p
A,PC_TOT,S1312,GF0704,TE,BE,0.3 ,0.3 ,0.4 ,0.9 ,0.6 p
A,PC_TOT,S1312,GF0704,TE,CH,0.4 ,0.5 ,0.7 ,1.3 ,0.9 
A,PC_TOT,S1312,GF0704,TE,ES,0.4 ,0.4 ,0.4 ,0.9 ,0.6 p
A,PC_TOT,S1312,GF08,TE,AT,1.9 ,1.8 ,1.6 ,1.7 ,1.8 
A,PC_TOT,S1312,GF08,TE,BE,2.8 ,2.8 ,2.6 ,2.5 ,2.7 p
A,PC_TOT,S1312,GF08,TE,CH,2.0 ,2.0 ,2.1 ,2.0 ,1.9 
A,PC_TOT,S1312,GF08,TE,DE,3.9 ,4.0 ,3.4 p,3.3 p,3.4 p
A,PC_TOT,S1312,GF08,TE,EA19,3.1 ,3.2 ,2.8 ,2.7 ,2.8 
A,PC_TOT,S1312,GF08,TE,EA20,3.1 ,3.2 ,2.8 ,2.7 ,2.8 
A,PC_TOT,S1312,GF08,TE,ES,1.7 ,1.7 ,1.6 ,1.5 ,1.6 p
A,PC_TOT,S1312,GF08,TE,EU27_2020,3.1 ,3.2 ,2.8 ,2.7 ,2.8 
A,PC_TOT,S1312,GF0801,TE,BE,0.3 ,0.4 ,0.3 ,0.3 ,0.4 p
A,PC_TOT,S1312,GF0801,TE,CH,0.4 ,0.4 ,0.3 ,0.4 ,0.4 
