,Unnamed: 0,coicop,country,year,month,value
24943,5568917,Accommodation services,Romania,2023,3,13.2
24944,5568918,Accommodation services,Serbia,2023,3,43.1
24945,5568919,Accommodation services,Sweden,2023,3,14.3
24946,5568920,Accommodation services,Slovenia,2023,3,2.8
24947,5568921,Accommodation services,Slovakia,2023,3,10.7
24948,5572548,All-items HICP,Albania,2023,4,5.0
24949,5572549,All-items HICP,Austria,2023,4,9.4
24950,5572550,All-items HICP,Belgium,2023,4,3.3
24951,5572551,All-items HICP,Bulgaria,2023,4,10.3
24952,5572552,All-items HICP,Switzerland,2023,4,2.6
24953,5572553,All-items HICP,Cyprus,2023,4,3.9
24954,5572555,All-items HICP,Germany,2023,4,7.6
24955,5572556,All-items HICP,Denmark,2023,4,5.6
24956,5572560,All-items HICP,Estonia,2023,4,13.2
24957,5572562,All-items HICP,Greece,2023,4,4.5
24958,5572563,All-items HICP,Spain,2023,4,3.8
24959,5572567,All-items HICP,Finland,2023,4,6.3
24960,5572568,All-items HICP,France,2023,4,6.9
24961,5572569,All-items HICP,Croatia,2023,4,8.9
24962,5572570,All-items HICP,Hungary,2023,4,24.4
24963,5572571,All-items HICP,Ireland,2023,4,6.3
24964,5572572,All-items HICP,Iceland,2023,4,8.3
24965,5572573,All-items HICP,Italy,2023,4,8.6
24966,5572574,All-items HICP,Lithuania,2023,4,13.3
24967,5572575,All-items HICP,Luxembourg,2023,4,2.7
24968,5572576,All-items HICP,Latvia,2023,4,15.0
24969,5572577,All-items HICP,Montenegro,2023,4,8.6
24970,5572578,All-items HICP,North Macedonia,2023,4,12.0
24971,5572579,All-items HICP,Malta,2023,4,6.4
24972,5572580,All-items HICP,Netherlands,2023,4,5.8
24973,5572581,All-items HICP,Norway,2023,4,6.9
24974,5572582,All-items HICP,Poland,2023,4,14.0
24975,5572583,All-items HICP,Portugal,2023,4,6.9
24976,5572584,All-items HICP,Romania,2023,4,10.4
24977,5572585,All-items HICP,Serbia,2023,4,14.8
24978,5572586,All-items HICP,Sweden,2023,4,7.7
24979,5572587,All-items HICP,Slovenia,2023,4,9.2
24980,5572588,All-items HICP,Slovakia,2023,4,14.0
24981,5572593,Food and non-alcoholic beverages,Albania,2023,4,9.4
24982,5572594,Food and non-alcoholic beverages,Austria,2023,4,13.2
24983,5572595,Food and non-alcoholic beverages,Belgium,2023,4,17.1
24984,5572596,Food and non-alcoholic beverages,Bulgaria,2023,4,16.8
24985,5572597,Food and non-alcoholic beverages,Switzerland,2023,4,5.6
24986,5572598,Food and non-alcoholic beverages,Cyprus,2023,4,6.9
24987,5572600,Food and non-alcoholic beverages,Germany,2023,4,17.4
24988,5572601,Food and non-alcoholic beverages,Denmark,2023,4,13.1
24989,5572605,Food and non-alcoholic beverages,Estonia,2023,4,23.0
24990,5572607,Food and non-alcoholic beverages,Greece,2023,4,11.1
24991,5572608,Food and non-alcoholic beverages,Spain,2023,4,12.9
24992,5572612,Food and non-alcoholic beverages,Finland,2023,4,13.7
24993,5572613,Food and non-alcoholic beverages,France,2023,4,15.7
24994,5572614,Food and non-alcoholic beverages,Croatia,2023,4,15.6
24995,5572615,Food and non-alcoholic beverages,Hungary,2023,4,39.1
24996,5572616,Food and non-alcoholic beverages,Ireland,2023,4,13.0
24997,5572617,Food and non-alcoholic beverages,Iceland,2023,4,12.3
24998,5572618,Food and non-alcoholic beverages,Italy,2023,4,12.3
24999,5572619,Food and non-alcoholic beverages,Lithuania,2023,4,21.2
25000,5572620,Food and non-alcoholic beverages,Luxembourg,2023,4,12.5
25001,5572621,Food and non-alcoholic beverages,Latvia,2023,4,20.4
25002,5572622,Food and non-alcoholic beverages,Montenegro,2023,4,12.0
25003,5572623,Food and non-alcoholic beverages,North Macedonia,2023,4,14.2
25004,5572624,Food and non-alcoholic beverages,Malta,2023,4,11.4
25005,5572625,Food and non-alcoholic beverages,Netherlands,2023,4,15.6
25006,5572626,Food and non-alcoholic beverages,Norway,2023,4,10.5
25007,5572627,Food and non-alcoholic beverages,Poland,2023,4,20.3
25008,5572628,Food and non-alcoholic beverages,Portugal,2023,4,15.4
25009,5572629,Food and non-alcoholic beverages,Romania,2023,4,20.0
25010,5572630,Food and non-alcoholic beverages,Serbia,2023,4,23.3
25011,5572631,Food and non-alcoholic beverages,Sweden,2023,4,17.8
25012,5572632,Food and non-alcoholic beverages,Slovenia,2023,4,16.2
25013,5572633,Food and non-alcoholic beverages,Slovakia,2023,4,25.5
25014,5575635,"Alcoholic beverages, tobacco and narcotics",Albania,2023,4,3.9
25015,5575636,"Alcoholic beverages, tobacco and narcotics",Austria,2023,4,8.0
25016,5575637,"Alcoholic beverages, tobacco and narcotics",Belgium,2023,4,9.3
25017,5575638,"Alcoholic beverages, tobacco and narcotics",Bulgaria,2023,4,6.6
25018,5575639,"Alcoholic beverages, tobacco and narcotics",Switzerland,2023,4,2.1
25019,5575640,"Alcoholic beverages, tobacco and narcotics",Cyprus,2023,4,2.2
25020,5575642,"Alcoholic beverages, tobacco and narcotics",Germany,2023,4,9.6
25021,5575643,"Alcoholic beverages, tobacco and narcotics",Denmark,2023,4,3.1
25022,5575647,"Alcoholic beverages, tobacco and narcotics",Estonia,2023,4,9.3
25023,5575649,"Alcoholic beverages, tobacco and narcotics",Greece,2023,4,2.4
25024,5575650,"Alcoholic beverages, tobacco and narcotics",Spain,2023,4,8.5
25025,5575654,"Alcoholic beverages, tobacco and narcotics",Finland,2023,4,5.1
25026,5575655,"Alcoholic beverages, tobacco and narcotics",France,2023,4,9.0
25027,5575656,"Alcoholic beverages, tobacco and narcotics",Croatia,2023,4,6.9
25028,5575657,"Alcoholic beverages, tobacco and narcotics",Hungary,2023,4,20.4
25029,5575658,"Alcoholic beverages, tobacco and narcotics",Ireland,2023,4,6.1
25030,5575659,"Alcoholic beverages, tobacco and narcotics",Iceland,2023,4,7.9
25031,5575660,"Alcoholic beverages, tobacco and narcotics",Italy,2023,4,4.4
25032,5575661,"Alcoholic beverages, tobacco and narcotics",Lithuania,2023,4,10.5
25033,5575662,"Alcoholic beverages, tobacco and narcotics",Luxembourg,2023,4,3.5
25034,5575663,"Alcoholic beverages, tobacco and narcotics",Latvia,2023,4,8.0
25035,5575664,"Alcoholic beverages, tobacco and narcotics",Montenegro,2023,4,4.8
25036,5575665,"Alcoholic beverages, tobacco and narcotics",North Macedonia,2023,4,9.4
25037,5575666,"Alcoholic beverages, tobacco and narcotics",Malta,2023,4,3.7
25038,5575667,"Alcoholic beverages, tobacco and narcotics",Netherlands,2023,4,3.3
25039,5575668,"Alcoholic beverages, tobacco and narcotics",Norway,2023,4,5.1
25040,5575669,"Alcoholic beverages, tobacco and narcotics",Poland,2023,4,11.9
25041,5575670,"Alcoholic beverages, tobacco and narcotics",Portugal,2023,4,6.5
25042,5575671,"Alcoholic beverages, tobacco and narcotics",Romania,2023,4,9.3
25043,5575672,"Alcoholic beverages, tobacco and narcotics",Serbia,2023,4,8.8
25044,5575673,"Alcoholic beverages, tobacco and narcotics",Sweden,2023,4,5.5
25045,5575674,"Alcoholic beverages, tobacco and narcotics",Slovenia,2023,4,7.2
25046,5575675,"Alcoholic beverages, tobacco and narcotics",Slovakia,2023,4,7.9
25047,5575680,Alcoholic beverages,Albania,2023,4,3.5
25048,5575681,Alcoholic beverages,Austria,2023,4,10.8
25049,5575682,Alcoholic beverages,Belgium,2023,4,7.1
25050,5575683,Alcoholic beverages,Bulgaria,2023,4,14.5
25051,5575684,Alcoholic beverages,Switzerland,2023,4,3.2
25052,5575685,Alcoholic beverages,Cyprus,2023,4,3.6
25053,5575687,Alcoholic beverages,Germany,2023,4,11.8
25054,5575688,Alcoholic beverages,Denmark,2023,4,4.9
25055,5575692,Alcoholic beverages,Estonia,2023,4,11.1
25056,5575694,Alcoholic beverages,Greece,2023,4,10.1
25057,5575695,Alcoholic beverages,Spain,2023,4,10.4
25058,5575699,Alcoholic beverages,Finland,2023,4,3.9
25059,5575700,Alcoholic beverages,France,2023,4,8.7
25060,5575701,Alcoholic beverages,Croatia,2023,4,11.3
25061,5575702,Alcoholic beverages,Hungary,2023,4,28.0
25062,5575703,Alcoholic beverages,Ireland,2023,4,7.1
25063,5575704,Alcoholic beverages,Iceland,2023,4,7.2
25064,5575705,Alcoholic beverages,Italy,2023,4,7.9
25065,5575706,Alcoholic beverages,Lithuania,2023,4,12.7
25066,5575707,Alcoholic beverages,Luxembourg,2023,4,7.9
25067,5575708,Alcoholic beverages,Latvia,2023,4,8.1
25068,5575709,Alcoholic beverages,Montenegro,2023,4,3.8
25069,5575710,Alcoholic beverages,North Macedonia,2023,4,12.1
25070,5575711,Alcoholic beverages,Malta,2023,4,7.4
25071,5575712,Alcoholic beverages,Netherlands,2023,4,7.1
25072,5575713,Alcoholic beverages,Norway,2023,4,4.6
25073,5575714,Alcoholic beverages,Poland,2023,4,14.7
25074,5575715,Alcoholic beverages,Portugal,2023,4,10.2
25075,5575716,Alcoholic beverages,Romania,2023,4,14.9
25076,5575717,Alcoholic beverages,Serbia,2023,4,14.3
25077,5575718,Alcoholic beverages,Sweden,2023,4,6.1
25078,5575719,Alcoholic beverages,Slovenia,2023,4,7.4
25079,5575720,Alcoholic beverages,Slovakia,2023,4,11.3
25080,5580298,Health,Albania,2023,4,2.5
25081,5580299,Health,Austria,2023,4,5.9
25082,5580300,Health,Belgium,2023,4,4.9
25083,5580301,Health,Bulgaria,2023,4,11.4
25084,5580302,Health,Switzerland,2023,4,-0.3
25085,5580303,Health,Cyprus,2023,4,1.5
25086,5580305,Health,Germany,2023,4,3.4
25087,5580306,Health,Denmark,2023,4,4.4
25088,5580310,Health,Estonia,2023,4,10.2
25089,5580312,Health,Greece,2023,4,6.5
25090,5580313,Health,Spain,2023,4,1.6
25091,5580317,Health,Finland,2023,4,-1.2
25092,5580318,Health,France,2023,4,0.8
25093,5580319,Health,Croatia,2023,4,6.0
25094,5580320,Health,Hungary,2023,4,12.5
25095,5580321,Health,Ireland,2023,4,-0.5
25096,5580322,Health,Iceland,2023,4,4.9
25097,5580323,Health,Italy,2023,4,2.4
25098,5580324,Health,Lithuania,2023,4,10.0
25099,5580325,Health,Luxembourg,2023,4,4.4
25100,5580326,Health,Latvia,2023,4,10.0
25101,5580327,Health,Montenegro,2023,4,5.4
25102,5580328,Health,North Macedonia,2023,4,7.1
25103,5580329,Health,Malta,2023,4,4.0
25104,5580330,Health,Netherlands,2023,4,5.7
25105,5580331,Health,Norway,2023,4,3.5
25106,5580332,Health,Poland,2023,4,9.7
25107,5580333,Health,Portugal,2023,4,-0.6
25108,5580334,Health,Romania,2023,4,2.8
25109,5580335,Health,Serbia,2023,4,8.4
25110,5580336,Health,Sweden,2023,4,4.7
25111,5580337,Health,Slovenia,2023,4,11.3
25112,5580338,Health,Slovakia,2023,4,11.1
25113,5580343,"Medical products, appliances and equipment",Albania,2023,4,0.9
25114,5580344,"Medical products, appliances and equipment",Austria,2023,4,4.9
25115,5580345,"Medical products, appliances and equipment",Belgium,2023,4,1.7
25116,5580346,"Medical products, appliances and equipment",Bulgaria,2023,4,13.8
25117,5580347,"Medical products, appliances and equipment",Switzerland,2023,4,-1.8
25118,5580348,"Medical products, appliances and equipment",Cyprus,2023,4,2.6
25119,5580350,"Medical products, appliances and equipment",Germany,2023,4,5.1
25120,5580351,"Medical products, appliances and equipment",Denmark,2023,4,4.2
25121,5580355,"Medical products, appliances and equipment",Estonia,2023,4,6.8
25122,5580357,"Medical products, appliances and equipment",Greece,2023,4,11.3
25123,5580358,"Medical products, appliances and equipment",Spain,2023,4,0.5
25124,5580362,"Medical products, appliances and equipment",Finland,2023,4,-0.5
25125,5580363,"Medical products, appliances and equipment",France,2023,4,0.7
25126,5580364,"Medical products, appliances and equipment",Croatia,2023,4,3.2
25127,5580365,"Medical products, appliances and equipment",Hungary,2023,4,8.3
25128,5580366,"Medical products, appliances and equipment",Ireland,2023,4,3.7
25129,5580367,"Medical products, appliances and equipment",Iceland,2023,4,3.6
25130,5580368,"Medical products, appliances and equipment",Italy,2023,4,3.5
25131,5580369,"Medical products, appliances and equipment",Lithuania,2023,4,10.1
25132,5580370,"Medical products, appliances and equipment",Luxembourg,2023,4,4.1
25133,5580371,"Medical products, appliances and equipment",Latvia,2023,4,8.1
25134,5580372,"Medical products, appliances and equipment",Montenegro,2023,4,2.1
25135,5580373,"Medical products, appliances and equipment",North Macedonia,2023,4,5.3
25136,5580374,"Medical products, appliances and equipment",Malta,2023,4,3.6
25137,5580375,"Medical products, appliances and equipment",Netherlands,2023,4,3.2
25138,5580376,"Medical products, appliances and equipment",Norway,2023,4,4.0
25139,5580377,"Medical products, appliances and equipment",Poland,2023,4,7.2
25140,5580378,"Medical products, appliances and equipment",Portugal,2023,4,5.9
25141,5580379,"Medical products, appliances and equipment",Romania,2023,4,-1.6
25142,5580380,"Medical products, appliances and equipment",Serbia,2023,4,6.4
25143,5580381,"Medical products, appliances and equipment",Sweden,2023,4,5.0
25144,5580382,"Medical products, appliances and equipment",Slovenia,2023,4,8.5
25145,5580383,"Medical products, appliances and equipment",Slovakia,2023,4,9.0
25146,5581174,Transport,Albania,2023,4,-3.9
25147,5581175,Transport,Austria,2023,4,2.9
25148,5581176,Transport,Belgium,2023,4,4.0
25149,5581177,Transport,Bulgaria,2023,4,-0.7
25150,5581178,Transport,Switzerland,2023,4,0.9
25151,5581179,Transport,Cyprus,2023,4,-1.8
25152,5581181,Transport,Germany,2023,4,2.0
25153,5581182,Transport,Denmark,2023,4,2.7
25154,5581186,Transport,Estonia,2023,4,1.1
25155,5581188,Transport,Greece,2023,4,3.4
25156,5581189,Transport,Spain,2023,4,0.2
25157,5581193,Transport,Finland,2023,4,-1.1
25158,5581194,Transport,France,2023,4,5.9
25159,5581195,Transport,Croatia,2023,4,0.4
25160,5581196,Transport,Hungary,2023,4,19.6
25161,5581197,Transport,Ireland,2023,4,-2.0
25162,5581198,Transport,Iceland,2023,4,9.8
25163,5581199,Transport,Italy,2023,4,5.1
25164,5581200,Transport,Lithuania,2023,4,2.7
25165,5581201,Transport,Luxembourg,2023,4,-5.0
25166,5581202,Transport,Latvia,2023,4,-2.5
25167,5581203,Transport,Montenegro,2023,4,-2.8
25168,5581204,Transport,North Macedonia,2023,4,4.9
25169,5581205,Transport,Malta,2023,4,3.2
25170,5581206,Transport,Netherlands,2023,4,2.3
25171,5581207,Transport,Norway,2023,4,7.6
25172,5581208,Transport,Poland,2023,4,5.4
25173,5581209,Transport,Portugal,2023,4,-1.5
25174,5581210,Transport,Romania,2023,4,-1.7
25175,5581211,Transport,Serbia,2023,4,3.9
25176,5581212,Transport,Sweden,2023,4,3.9
25177,5581213,Transport,Slovenia,2023,4,1.4
25178,5581214,Transport,Slovakia,2023,4,-0.2
25179,5581726,Fuels and lubricants for personal transport equipment,Albania,2023,4,-18.9
25180,5581727,Fuels and lubricants for personal transport equipment,Austria,2023,4,-10.0
25181,5581728,Fuels and lubricants for personal transport equipment,Belgium,2023,4,-4.2
25182,5581729,Fuels and lubricants for personal transport equipment,Bulgaria,2023,4,-14.3
25183,5581730,Fuels and lubricants for personal transport equipment,Switzerland,2023,4,-10.4
25184,5581731,Fuels and lubricants for personal transport equipment,Cyprus,2023,4,-6.9
25185,5581733,Fuels and lubricants for personal transport equipment,Germany,2023,4,-8.8
25186,5581734,Fuels and lubricants for personal transport equipment,Denmark,2023,4,-4.7
25187,5581738,Fuels and lubricants for personal transport equipment,Estonia,2023,4,-7.8
25188,5581740,Fuels and lubricants for personal transport equipment,Greece,2023,4,-7.5
25189,5581741,Fuels and lubricants for personal transport equipment,Spain,2023,4,-2.2
25190,5581745,Fuels and lubricants for personal transport equipment,Finland,2023,4,-10.6
25191,5581746,Fuels and lubricants for personal transport equipment,France,2023,4,1.8
25192,5581747,Fuels and lubricants for personal transport equipment,Croatia,2023,4,-11.1
25193,5581748,Fuels and lubricants for personal transport equipment,Hungary,2023,4,26.0
25194,5581749,Fuels and lubricants for personal transport equipment,Ireland,2023,4,-12.8
25195,5581750,Fuels and lubricants for personal transport equipment,Iceland,2023,4,6.5
25196,5581751,Fuels and lubricants for personal transport equipment,Italy,2023,4,0.8
25197,5581752,Fuels and lubricants for personal transport equipment,Lithuania,2023,4,-10.1
25198,5581753,Fuels and lubricants for personal transport equipment,Luxembourg,2023,4,-11.6
25199,5581754,Fuels and lubricants for personal transport equipment,Latvia,2023,4,-10.9
25200,5581755,Fuels and lubricants for personal transport equipment,Montenegro,2023,4,-13.2
25201,5581756,Fuels and lubricants for personal transport equipment,North Macedonia,2023,4,-1.7
25202,5581757,Fuels and lubricants for personal transport equipment,Malta,2023,4,0.0
25203,5581758,Fuels and lubricants for personal transport equipment,Netherlands,2023,4,-12.7
25204,5581759,Fuels and lubricants for personal transport equipment,Norway,2023,4,0.5
25205,5581760,Fuels and lubricants for personal transport equipment,Poland,2023,4,-0.3
25206,5581761,Fuels and lubricants for personal transport equipment,Portugal,2023,4,-18.2
25207,5581762,Fuels and lubricants for personal transport equipment,Romania,2023,4,-12.5
25208,5581763,Fuels and lubricants for personal transport equipment,Serbia,2023,4,-0.6
25209,5581764,Fuels and lubricants for personal transport equipment,Sweden,2023,4,-6.5
25210,5581765,Fuels and lubricants for personal transport equipment,Slovenia,2023,4,-5.0
25211,5581766,Fuels and lubricants for personal transport equipment,Slovakia,2023,4,-9.1
25212,5582709,Communications,Albania,2023,4,1.1
25213,5582710,Communications,Austria,2023,4,-2.7
25214,5582711,Communications,Belgium,2023,4,3.0
25215,5582712,Communications,Bulgaria,2023,4,6.2
25216,5582713,Communications,Switzerland,2023,4,-2.8
25217,5582714,Communications,Cyprus,2023,4,-2.7
25218,5582716,Communications,Germany,2023,4,-0.4
25219,5582717,Communications,Denmark,2023,4,5.4
25220,5582721,Communications,Estonia,2023,4,2.4
25221,5582723,Communications,Greece,2023,4,-1.8
25222,5582724,Communications,Spain,2023,4,2.5
25223,5582728,Communications,Finland,2023,4,4.1
25224,5582729,Communications,France,2023,4,-1.7
25225,5582730,Communications,Croatia,2023,4,2.5
25226,5582731,Communications,Hungary,2023,4,10.7
25227,5582732,Communications,Ireland,2023,4,0.7
25228,5582733,Communications,Iceland,2023,4,-9.0
25229,5582734,Communications,Italy,2023,4,0.3
25230,5582735,Communications,Lithuania,2023,4,3.3
25231,5582736,Communications,Luxembourg,2023,4,-0.1
25232,5582737,Communications,Latvia,2023,4,6.3
25233,5582738,Communications,Montenegro,2023,4,0.5
25234,5582739,Communications,North Macedonia,2023,4,1.8
25235,5582740,Communications,Malta,2023,4,1.3
25236,5582741,Communications,Netherlands,2023,4,-0.6
25237,5582742,Communications,Norway,2023,4,6.4
25238,5582743,Communications,Poland,2023,4,9.5
25239,5582744,Communications,Portugal,2023,4,3.9
25240,5582745,Communications,Romania,2023,4,1.3
25241,5582746,Communications,Serbia,2023,4,1.9
25242,5582747,Communications,Sweden,2023,4,0.3
25243,5582748,Communications,Slovenia,2023,4,1.4
25244,5582749,Communications,Slovakia,2023,4,5.3
25245,5586043,Education,Albania,2023,4,2.3
25246,5586044,Education,Austria,2023,4,5.8
25247,5586045,Education,Belgium,2023,4,1.6
25248,5586046,Education,Bulgaria,2023,4,10.7
25249,5586047,Education,Switzerland,2023,4,0.3
25250,5586048,Education,Cyprus,2023,4,1.8
25251,5586050,Education,Germany,2023,4,3.8
25252,5586051,Education,Denmark,2023,4,3.0
25253,5586055,Education,Estonia,2023,4,7.8
25254,5586057,Education,Greece,2023,4,2.2
25255,5586058,Education,Spain,2023,4,1.6
25256,5586062,Education,Finland,2023,4,2.2
25257,5586063,Education,France,2023,4,3.5
25258,5586064,Education,Croatia,2023,4,2.4
25259,5586065,Education,Hungary,2023,4,9.0
25260,5586066,Education,Ireland,2023,4,-6.3
25261,5586067,Education,Iceland,2023,4,5.7
25262,5586068,Education,Italy,2023,4,0.9
25263,5586069,Education,Lithuania,2023,4,7.3
25264,5586070,Education,Luxembourg,2023,4,0.6
25265,5586071,Education,Latvia,2023,4,12.7
25266,5586072,Education,Montenegro,2023,4,6.0
25267,5586073,Education,North Macedonia,2023,4,2.4
25268,5586074,Education,Malta,2023,4,6.1
25269,5586075,Education,Netherlands,2023,4,83.8
25270,5586076,Education,Norway,2023,4,2.0
25271,5586077,Education,Poland,2023,4,11.3
25272,5586078,Education,Portugal,2023,4,2.7
25273,5586079,Education,Romania,2023,4,9.0
25274,5586080,Education,Serbia,2023,4,2.6
25275,5586081,Education,Sweden,2023,4,0.8
25276,5586082,Education,Slovenia,2023,4,3.5
25277,5586083,Education,Slovakia,2023,4,12.9
25278,5586314,Restaurants and hotels,Albania,2023,4,3.9
25279,5586315,Restaurants and hotels,Austria,2023,4,13.7
25280,5586316,Restaurants and hotels,Belgium,2023,4,8.3
25281,5586317,Restaurants and hotels,Bulgaria,2023,4,12.2
25282,5586318,Restaurants and hotels,Switzerland,2023,4,3.2
25283,5586319,Restaurants and hotels,Cyprus,2023,4,6.5
25284,5586321,Restaurants and hotels,Germany,2023,4,10.0
25285,5586322,Restaurants and hotels,Denmark,2023,4,9.9
25286,5586326,Restaurants and hotels,Estonia,2023,4,12.2
25287,5586328,Restaurants and hotels,Greece,2023,4,11.1
25288,5586329,Restaurants and hotels,Spain,2023,4,7.3
25289,5586333,Restaurants and hotels,Finland,2023,4,8.4
25290,5586334,Restaurants and hotels,France,2023,4,6.2
25291,5586335,Restaurants and hotels,Croatia,2023,4,16.5
25292,5586336,Restaurants and hotels,Hungary,2023,4,31.2
25293,5586337,Restaurants and hotels,Ireland,2023,4,8.1
25294,5586338,Restaurants and hotels,Iceland,2023,4,11.9
25295,5586339,Restaurants and hotels,Italy,2023,4,8.4
25296,5586340,Restaurants and hotels,Lithuania,2023,4,18.9
25297,5586341,Restaurants and hotels,Luxembourg,2023,4,3.8
25298,5586342,Restaurants and hotels,Latvia,2023,4,15.7
25299,5586343,Restaurants and hotels,Montenegro,2023,4,14.6
25300,5586344,Restaurants and hotels,North Macedonia,2023,4,20.9
25301,5586345,Restaurants and hotels,Malta,2023,4,5.6
25302,5586346,Restaurants and hotels,Netherlands,2023,4,9.0
25303,5586347,Restaurants and hotels,Norway,2023,4,7.5
25304,5586348,Restaurants and hotels,Poland,2023,4,17.5
25305,5586349,Restaurants and hotels,Portugal,2023,4,15.8
25306,5586350,Restaurants and hotels,Romania,2023,4,14.6
25307,5586351,Restaurants and hotels,Serbia,2023,4,23.1
25308,5586352,Restaurants and hotels,Sweden,2023,4,6.6
25309,5586353,Restaurants and hotels,Slovenia,2023,4,10.2
25310,5586354,Restaurants and hotels,Slovakia,2023,4,20.4
25311,5586571,Accommodation services,Albania,2023,4,4.1
25312,5586572,Accommodation services,Austria,2023,4,13.5
25313,5586573,Accommodation services,Belgium,2023,4,6.2
25314,5586574,Accommodation services,Bulgaria,2023,4,3.5
25315,5586575,Accommodation services,Switzerland,2023,4,3.5
25316,5586576,Accommodation services,Cyprus,2023,4,10.3
25317,5586578,Accommodation services,Germany,2023,4,9.1
25318,5586579,Accommodation services,Denmark,2023,4,10.6
25319,5586583,Accommodation services,Estonia,2023,4,12.0
25320,5586585,Accommodation services,Greece,2023,4,21.8
25321,5586586,Accommodation services,Spain,2023,4,11.6
25322,5586590,Accommodation services,Finland,2023,4,7.5
25323,5586591,Accommodation services,France,2023,4,7.0
25324,5586592,Accommodation services,Croatia,2023,4,16.5
25325,5586593,Accommodation services,Hungary,2023,4,27.1
25326,5586594,Accommodation services,Ireland,2023,4,12.2
25327,5586595,Accommodation services,Iceland,2023,4,7.7
25328,5586596,Accommodation services,Italy,2023,4,15.2
25329,5586597,Accommodation services,Lithuania,2023,4,18.5
25330,5586598,Accommodation services,Luxembourg,2023,4,6.8
25331,5586599,Accommodation services,Latvia,2023,4,15.2
25332,5586600,Accommodation services,Montenegro,2023,4,21.5
25333,5586601,Accommodation services,North Macedonia,2023,4,24.9
25334,5586602,Accommodation services,Malta,2023,4,1.6
25335,5586603,Accommodation services,Netherlands,2023,4,3.3
25336,5586604,Accommodation services,Norway,2023,4,4.5
25337,5586605,Accommodation services,Poland,2023,4,17.5
25338,5586606,Accommodation services,Portugal,2023,4,25.0
25339,5586607,Accommodation services,Romania,2023,4,13.0
25340,5586608,Accommodation services,Serbia,2023,4,45.0
25341,5586609,Accommodation services,Sweden,2023,4,7.3
25342,5586610,Accommodation services,Slovenia,2023,4,3.8
25343,5586611,Accommodation services,Slovakia,2023,4,9.6
25344,5590238,All-items HICP,Albania,2023,5,5.6
25345,5590239,All-items HICP,Austria,2023,5,8.7
25346,5590240,All-items HICP,Belgium,2023,5,2.7
25347,5590241,All-items HICP,Bulgaria,2023,5,8.6
25348,5590242,All-items HICP,Switzerland,2023,5,2.2
25349,5590243,All-items HICP,Cyprus,2023,5,3.6
25350,5590245,All-items HICP,Germany,2023,5,6.3
25351,5590246,All-items HICP,Denmark,2023,5,2.9
25352,5590250,All-items HICP,Estonia,2023,5,11.2
25353,5590252,All-items HICP,Greece,2023,5,4.1
25354,5590253,All-items HICP,Spain,2023,5,2.9
25355,5590257,All-items HICP,Finland,2023,5,5.0
25356,5590258,All-items HICP,France,2023,5,6.0
25357,5590259,All-items HICP,Croatia,2023,5,8.3
25358,5590260,All-items HICP,Hungary,2023,5,21.9
25359,5590261,All-items HICP,Ireland,2023,5,5.4
25360,5590262,All-items HICP,Iceland,2023,5,8.0
25361,5590263,All-items HICP,Italy,2023,5,8.0
25362,5590264,All-items HICP,Lithuania,2023,5,10.7
25363,5590265,All-items HICP,Luxembourg,2023,5,2.0
25364,5590266,All-items HICP,Latvia,2023,5,12.3
25365,5590267,All-items HICP,Montenegro,2023,5,8.4
25366,5590268,All-items HICP,North Macedonia,2023,5,10.7
25367,5590269,All-items HICP,Malta,2023,5,6.3
25368,5590270,All-items HICP,Netherlands,2023,5,6.8
25369,5590271,All-items HICP,Norway,2023,5,7.2
25370,5590272,All-items HICP,Poland,2023,5,12.5
25371,5590273,All-items HICP,Portugal,2023,5,5.4
25372,5590274,All-items HICP,Romania,2023,5,9.6
25373,5590275,All-items HICP,Serbia,2023,5,14.5
25374,5590276,All-items HICP,Sweden,2023,5,6.7
25375,5590277,All-items HICP,Slovenia,2023,5,8.1
25376,5590278,All-items HICP,Slovakia,2023,5,12.3
25377,5590283,Food and non-alcoholic beverages,Albania,2023,5,10.6
25378,5590284,Food and non-alcoholic beverages,Austria,2023,5,12.2
25379,5590285,Food and non-alcoholic beverages,Belgium,2023,5,16.1
25380,5590286,Food and non-alcoholic beverages,Bulgaria,2023,5,14.9
25381,5590287,Food and non-alcoholic beverages,Switzerland,2023,5,5.4
25382,5590288,Food and non-alcoholic beverages,Cyprus,2023,5,8.9
25383,5590290,Food and non-alcoholic beverages,Germany,2023,5,15.0
25384,5590291,Food and non-alcoholic beverages,Denmark,2023,5,10.6
25385,5590295,Food and non-alcoholic beverages,Estonia,2023,5,20.1
25386,5590297,Food and non-alcoholic beverages,Greece,2023,5,11.4
25387,5590298,Food and non-alcoholic beverages,Spain,2023,5,12.0
25388,5590302,Food and non-alcoholic beverages,Finland,2023,5,11.1
25389,5590303,Food and non-alcoholic beverages,France,2023,5,14.9
25390,5590304,Food and non-alcoholic beverages,Croatia,2023,5,15.2
25391,5590305,Food and non-alcoholic beverages,Hungary,2023,5,34.1
25392,5590306,Food and non-alcoholic beverages,Ireland,2023,5,12.6
25393,5590307,Food and non-alcoholic beverages,Iceland,2023,5,12.0
25394,5590308,Food and non-alcoholic beverages,Italy,2023,5,11.9
25395,5590309,Food and non-alcoholic beverages,Lithuania,2023,5,18.1
25396,5590310,Food and non-alcoholic beverages,Luxembourg,2023,5,12.2
25397,5590311,Food and non-alcoholic beverages,Latvia,2023,5,18.0
