ISO3,year,month,day,vaccines,country
ROU,2022,6,5,5474507.0,Romania
ROU,2022,6,6,5474507.0,Romania
ROU,2022,6,7,5474507.0,Romania
ROU,2022,6,8,5474507.0,Romania
ROU,2022,6,9,5474507.0,Romania
ROU,2022,6,10,5474507.0,Romania
ROU,2022,6,11,5474507.0,Romania
ROU,2022,6,12,5474507.0,Romania
ROU,2022,6,13,5474507.0,Romania
ROU,2022,6,14,5474507.0,Romania
ROU,2022,6,15,5474507.0,Romania
ROU,2022,6,16,5474507.0,Romania
ROU,2022,6,17,5474507.0,Romania
ROU,2022,6,18,5474507.0,Romania
ROU,2022,6,19,5474507.0,Romania
ROU,2022,6,20,5474507.0,Romania
ROU,2022,6,21,5474507.0,Romania
ROU,2022,6,22,5474507.0,Romania
ROU,2022,6,23,5474507.0,Romania
ROU,2022,6,24,5474507.0,Romania
ROU,2022,6,25,5474507.0,Romania
ROU,2022,6,26,5474507.0,Romania
ROU,2022,6,27,5474507.0,Romania
ROU,2022,6,28,5474507.0,Romania
ROU,2022,6,29,5474507.0,Romania
ROU,2022,6,30,5474507.0,Romania
ROU,2022,7,1,5474507.0,Romania
ROU,2022,7,2,5474507.0,Romania
ROU,2022,7,3,5474507.0,Romania
ROU,2022,7,4,5474507.0,Romania
ROU,2022,7,5,5474507.0,Romania
ROU,2022,7,6,5474507.0,Romania
ROU,2022,7,7,5474507.0,Romania
ROU,2022,7,8,5474507.0,Romania
ROU,2022,7,9,5474507.0,Romania
ROU,2022,7,10,5474507.0,Romania
ROU,2022,7,11,5474507.0,Romania
ROU,2022,7,12,5474507.0,Romania
ROU,2022,7,13,5474507.0,Romania
ROU,2022,7,14,5474507.0,Romania
ROU,2022,7,15,5474507.0,Romania
ROU,2022,7,16,5474507.0,Romania
ROU,2022,7,17,5474507.0,Romania
ROU,2022,7,18,5474507.0,Romania
ROU,2022,7,19,5474507.0,Romania
ROU,2022,7,20,5474507.0,Romania
ROU,2022,7,21,5474507.0,Romania
ROU,2022,7,22,5474507.0,Romania
ROU,2022,7,23,5474507.0,Romania
ROU,2022,7,24,5474507.0,Romania
ROU,2022,7,25,5474507.0,Romania
ROU,2022,7,26,5474507.0,Romania
ROU,2022,7,27,5474507.0,Romania
ROU,2022,7,28,5474507.0,Romania
ROU,2022,7,29,5474507.0,Romania
ROU,2022,7,30,5474507.0,Romania
ROU,2022,7,31,5474507.0,Romania
ROU,2022,8,1,5474507.0,Romania
ROU,2022,8,2,5474507.0,Romania
ROU,2022,8,3,5474507.0,Romania
ROU,2022,8,4,5474507.0,Romania
ROU,2022,8,5,5474507.0,Romania
ROU,2022,8,6,5474507.0,Romania
ROU,2022,8,7,5474507.0,Romania
ROU,2022,8,8,5474507.0,Romania
ROU,2022,8,9,5474507.0,Romania
ROU,2022,8,10,5474507.0,Romania
ROU,2022,8,11,5474507.0,Romania
ROU,2022,8,12,5474507.0,Romania
ROU,2022,8,13,5474507.0,Romania
ROU,2022,8,14,5474507.0,Romania
ROU,2022,8,15,5474507.0,Romania
ROU,2022,8,16,5474507.0,Romania
ROU,2022,8,17,5474507.0,Romania
ROU,2022,8,18,5474507.0,Romania
ROU,2022,8,19,5474507.0,Romania
ROU,2022,8,20,5474507.0,Romania
ROU,2022,8,21,5474507.0,Romania
ROU,2022,8,22,5474507.0,Romania
ROU,2022,8,23,5474507.0,Romania
ROU,2022,8,24,5474507.0,Romania
ROU,2022,8,25,5474507.0,Romania
ROU,2022,8,26,5474507.0,Romania
ROU,2022,8,27,5474507.0,Romania
ROU,2022,8,28,5474507.0,Romania
ROU,2022,8,29,5474507.0,Romania
ROU,2022,8,30,5474507.0,Romania
ROU,2022,8,31,5474507.0,Romania
ROU,2022,9,1,5474507.0,Romania
ROU,2022,9,2,5474507.0,Romania
ROU,2022,9,3,5474507.0,Romania
ROU,2022,9,4,5474507.0,Romania
ROU,2022,9,5,5474507.0,Romania
ROU,2022,9,6,5474507.0,Romania
ROU,2022,9,7,5474507.0,Romania
ROU,2022,9,8,5474507.0,Romania
ROU,2022,9,9,5474507.0,Romania
ROU,2022,9,10,5474507.0,Romania
ROU,2022,9,11,5474507.0,Romania
ROU,2022,9,12,5474507.0,Romania
ROU,2022,9,13,5474507.0,Romania
ROU,2022,9,14,5474507.0,Romania
ROU,2022,9,15,5474507.0,Romania
ROU,2022,9,16,5474507.0,Romania
ROU,2022,9,17,5474507.0,Romania
ROU,2022,9,18,5474507.0,Romania
ROU,2022,9,19,5474507.0,Romania
ROU,2022,9,20,5474507.0,Romania
ROU,2022,9,21,5474507.0,Romania
ROU,2022,9,22,5474507.0,Romania
ROU,2022,9,23,5474507.0,Romania
ROU,2022,9,24,5474507.0,Romania
ROU,2022,9,25,5474507.0,Romania
ROU,2022,9,26,5474507.0,Romania
ROU,2022,9,27,5474507.0,Romania
ROU,2022,9,28,5474507.0,Romania
ROU,2022,9,29,5474507.0,Romania
ROU,2022,9,30,5474507.0,Romania
ROU,2022,10,1,5474507.0,Romania
ROU,2022,10,2,5474507.0,Romania
ROU,2022,10,3,5474507.0,Romania
ROU,2022,10,4,5474507.0,Romania
ROU,2022,10,5,5474507.0,Romania
ROU,2022,10,6,5474507.0,Romania
ROU,2022,10,7,5474507.0,Romania
ROU,2022,10,8,5474507.0,Romania
ROU,2022,10,9,5474507.0,Romania
ROU,2022,10,10,5474507.0,Romania
ROU,2022,10,11,5474507.0,Romania
ROU,2022,10,12,5474507.0,Romania
ROU,2022,10,13,5474507.0,Romania
ROU,2022,10,14,5474507.0,Romania
ROU,2022,10,15,5474507.0,Romania
ROU,2022,10,16,5474507.0,Romania
ROU,2022,10,17,5474507.0,Romania
ROU,2022,10,18,5474507.0,Romania
ROU,2022,10,19,5474507.0,Romania
ROU,2022,10,20,5474507.0,Romania
ROU,2022,10,21,5474507.0,Romania
ROU,2022,10,22,5474507.0,Romania
ROU,2022,10,23,5474507.0,Romania
ROU,2022,10,24,5474507.0,Romania
ROU,2022,10,25,5474507.0,Romania
ROU,2022,10,26,5474507.0,Romania
ROU,2022,10,27,5474507.0,Romania
ROU,2022,10,28,5474507.0,Romania
ROU,2022,10,29,5474507.0,Romania
ROU,2022,10,30,5474507.0,Romania
ROU,2022,10,31,5474507.0,Romania
ROU,2022,11,1,5474507.0,Romania
ROU,2022,11,2,5474507.0,Romania
ROU,2022,11,3,5474507.0,Romania
ROU,2022,11,4,5474507.0,Romania
ROU,2022,11,5,5474507.0,Romania
ROU,2022,11,6,5474507.0,Romania
ROU,2022,11,7,5474507.0,Romania
ROU,2022,11,8,5474507.0,Romania
ROU,2022,11,9,5474507.0,Romania
ROU,2022,11,10,5474507.0,Romania
ROU,2022,11,11,5474507.0,Romania
ROU,2022,11,12,5474507.0,Romania
ROU,2022,11,13,5474507.0,Romania
ROU,2022,11,14,5474507.0,Romania
ROU,2022,11,15,5474507.0,Romania
ROU,2022,11,16,5474507.0,Romania
ROU,2022,11,17,5474507.0,Romania
ROU,2022,11,18,5474507.0,Romania
ROU,2022,11,19,5474507.0,Romania
ROU,2022,11,20,5474507.0,Romania
ROU,2022,11,21,5474507.0,Romania
ROU,2022,11,22,5474507.0,Romania
ROU,2022,11,23,5474507.0,Romania
ROU,2022,11,24,5474507.0,Romania
ROU,2022,11,25,5474507.0,Romania
ROU,2022,11,26,5474507.0,Romania
ROU,2022,11,27,5474507.0,Romania
ROU,2022,11,28,5474507.0,Romania
ROU,2022,11,29,5474507.0,Romania
ROU,2022,11,30,5474507.0,Romania
ROU,2022,12,1,5474507.0,Romania
ROU,2022,12,2,5474507.0,Romania
ROU,2022,12,3,5474507.0,Romania
ROU,2022,12,4,5474507.0,Romania
ROU,2022,12,5,5474507.0,Romania
ROU,2022,12,6,5474507.0,Romania
ROU,2022,12,7,5474507.0,Romania
ROU,2022,12,8,5474507.0,Romania
ROU,2022,12,9,5474507.0,Romania
ROU,2022,12,10,5474507.0,Romania
ROU,2022,12,11,5474507.0,Romania
ROU,2022,12,12,5474507.0,Romania
ROU,2022,12,13,5474507.0,Romania
ROU,2022,12,14,5474507.0,Romania
ROU,2022,12,15,5474507.0,Romania
ROU,2022,12,16,5474507.0,Romania
ROU,2022,12,17,5474507.0,Romania
ROU,2022,12,18,5474507.0,Romania
ROU,2022,12,19,5474507.0,Romania
ROU,2022,12,20,5474507.0,Romania
ROU,2022,12,21,5474507.0,Romania
ROU,2022,12,22,5474507.0,Romania
ROU,2022,12,23,5474507.0,Romania
ROU,2022,12,24,5474507.0,Romania
ROU,2022,12,25,5474507.0,Romania
ROU,2022,12,26,5474507.0,Romania
ROU,2022,12,27,5474507.0,Romania
ROU,2022,12,28,5474507.0,Romania
ROU,2022,12,29,5474507.0,Romania
ROU,2022,12,30,5474507.0,Romania
ROU,2022,12,31,5474507.0,Romania
ROU,2023,1,1,5474507.0,Romania
ROU,2023,1,2,5474507.0,Romania
ROU,2023,1,3,5474507.0,Romania
ROU,2023,1,4,5474507.0,Romania
ROU,2023,1,5,5474507.0,Romania
ROU,2023,1,6,5474507.0,Romania
ROU,2023,1,7,5474507.0,Romania
ROU,2023,1,8,5474507.0,Romania
ROU,2023,1,9,5474507.0,Romania
ROU,2023,1,10,5474507.0,Romania
ROU,2023,1,11,5474507.0,Romania
ROU,2023,1,12,5474507.0,Romania
ROU,2023,1,13,5474507.0,Romania
ROU,2023,1,14,5474507.0,Romania
ROU,2023,1,15,5474507.0,Romania
ROU,2023,1,16,5474507.0,Romania
ROU,2023,1,17,5474507.0,Romania
ROU,2023,1,18,5474507.0,Romania
ROU,2023,1,19,5474507.0,Romania
ROU,2023,1,20,5474507.0,Romania
ROU,2023,1,21,5474507.0,Romania
ROU,2023,1,22,5474507.0,Romania
ROU,2023,1,23,5474507.0,Romania
ROU,2023,1,24,5474507.0,Romania
ROU,2023,1,25,5474507.0,Romania
ROU,2023,1,26,5474507.0,Romania
ROU,2023,1,27,5474507.0,Romania
ROU,2023,1,28,5474507.0,Romania
ROU,2023,1,29,5474507.0,Romania
ROU,2023,1,30,5474507.0,Romania
ROU,2023,1,31,5474507.0,Romania
ROU,2023,2,1,5474507.0,Romania
ROU,2023,2,2,5474507.0,Romania
ROU,2023,2,3,5474507.0,Romania
ROU,2023,2,4,5474507.0,Romania
ROU,2023,2,5,5474507.0,Romania
ROU,2023,2,6,5474507.0,Romania
ROU,2023,2,7,5474507.0,Romania
ROU,2023,2,8,5474507.0,Romania
ROU,2023,2,9,5474507.0,Romania
ROU,2023,2,10,5474507.0,Romania
ROU,2023,2,11,5474507.0,Romania
ROU,2023,2,12,5474507.0,Romania
ROU,2023,2,13,5474507.0,Romania
ROU,2023,2,14,5474507.0,Romania
ROU,2023,2,15,5474507.0,Romania
ROU,2023,2,16,5474507.0,Romania
ROU,2023,2,17,5474507.0,Romania
ROU,2023,2,18,5474507.0,Romania
ROU,2023,2,19,5474507.0,Romania
ROU,2023,2,20,5474507.0,Romania
ROU,2023,2,21,5474507.0,Romania
ROU,2023,2,22,5474507.0,Romania
ROU,2023,2,23,5474507.0,Romania
ROU,2023,2,24,5474507.0,Romania
ROU,2023,2,25,5474507.0,Romania
ROU,2023,2,26,5474507.0,Romania
ROU,2023,2,27,5474507.0,Romania
ROU,2023,2,28,5474507.0,Romania
ROU,2023,3,1,5474507.0,Romania
ROU,2023,3,2,5474507.0,Romania
ROU,2023,3,3,5474507.0,Romania
ROU,2023,3,4,5474507.0,Romania
ROU,2023,3,5,5474507.0,Romania
ROU,2023,3,6,5474507.0,Romania
ROU,2023,3,7,5474507.0,Romania
ROU,2023,3,8,5474507.0,Romania
ROU,2023,3,9,5474507.0,Romania
ROU,2023,3,10,5474507.0,Romania
ROU,2023,3,11,5474507.0,Romania
ROU,2023,3,12,5474507.0,Romania
ROU,2023,3,13,5474507.0,Romania
ROU,2023,3,14,5474507.0,Romania
ROU,2023,3,15,5474507.0,Romania
ROU,2023,3,16,5474507.0,Romania
ROU,2023,3,17,5474507.0,Romania
ROU,2023,3,18,5474507.0,Romania
ROU,2023,3,19,5474507.0,Romania
ROU,2023,3,20,5474507.0,Romania
ROU,2023,3,21,5474507.0,Romania
ROU,2023,3,22,5474507.0,Romania
ROU,2023,3,23,5474507.0,Romania
ROU,2023,3,24,5474507.0,Romania
ROU,2023,3,25,5474507.0,Romania
ROU,2023,3,26,5474507.0,Romania
ROU,2023,3,27,5474507.0,Romania
ROU,2023,3,28,5474507.0,Romania
ROU,2023,3,29,5474507.0,Romania
ROU,2023,3,30,5474507.0,Romania
ROU,2023,3,31,5474507.0,Romania
ROU,2023,4,1,5474507.0,Romania
ROU,2023,4,2,5474507.0,Romania
ROU,2023,4,3,5474507.0,Romania
ROU,2023,4,4,5474507.0,Romania
ROU,2023,4,5,5474507.0,Romania
ROU,2023,4,6,5474507.0,Romania
ROU,2023,4,7,5474507.0,Romania
ROU,2023,4,8,5474507.0,Romania
ROU,2023,4,9,5474507.0,Romania
ROU,2023,4,10,5474507.0,Romania
ROU,2023,4,11,5474507.0,Romania
ROU,2023,4,12,5474507.0,Romania
ROU,2023,4,13,5474507.0,Romania
ROU,2023,4,14,5474507.0,Romania
ROU,2023,4,15,5474507.0,Romania
ROU,2023,4,16,5474507.0,Romania
ROU,2023,4,17,5474507.0,Romania
ROU,2023,4,18,5474507.0,Romania
ROU,2023,4,19,5474507.0,Romania
ROU,2023,4,20,5474507.0,Romania
ROU,2023,4,21,5474507.0,Romania
ROU,2023,4,22,5474507.0,Romania
ROU,2023,4,23,5474507.0,Romania
ROU,2023,4,24,5474507.0,Romania
ROU,2023,4,25,5474507.0,Romania
ROU,2023,4,26,5474507.0,Romania
ROU,2023,4,27,5474507.0,Romania
ROU,2023,4,28,5474507.0,Romania
ROU,2023,4,29,5474507.0,Romania
ROU,2023,4,30,5474507.0,Romania
ROU,2023,5,1,5474507.0,Romania
ROU,2023,5,2,5474507.0,Romania
ROU,2023,5,3,5474507.0,Romania
ROU,2023,5,4,5474507.0,Romania
ROU,2023,5,5,5474507.0,Romania
ROU,2023,5,6,5474507.0,Romania
ROU,2023,5,7,5474507.0,Romania
ROU,2023,5,8,5474507.0,Romania
ROU,2023,5,9,5474507.0,Romania
ROU,2023,5,10,5474507.0,Romania
ROU,2023,5,11,5474507.0,Romania
ROU,2023,5,12,5474507.0,Romania
ROU,2023,5,13,5474507.0,Romania
ROU,2023,5,14,5474507.0,Romania
ROU,2023,5,15,5474507.0,Romania
ROU,2023,5,16,5474507.0,Romania
ROU,2023,5,17,5474507.0,Romania
ROU,2023,5,18,5474507.0,Romania
ROU,2023,5,19,5474507.0,Romania
ROU,2023,5,20,5474507.0,Romania
ROU,2023,5,21,5474507.0,Romania
ROU,2023,5,22,5474507.0,Romania
ROU,2023,5,23,5474507.0,Romania
ROU,2023,5,24,5474507.0,Romania
ROU,2023,5,25,5474507.0,Romania
ROU,2023,5,26,5474507.0,Romania
ROU,2023,5,27,5474507.0,Romania
ROU,2023,5,28,5474507.0,Romania
ROU,2023,5,29,5474507.0,Romania
ROU,2023,5,30,5474507.0,Romania
ROU,2023,5,31,5474507.0,Romania
ROU,2023,6,1,5474507.0,Romania
ROU,2023,6,2,5474507.0,Romania
ROU,2023,6,3,5474507.0,Romania
ROU,2023,6,4,5474507.0,Romania
ROU,2023,6,5,5474507.0,Romania
ROU,2023,6,6,5474507.0,Romania
ROU,2023,6,7,5474507.0,Romania
ROU,2023,6,8,5474507.0,Romania
ROU,2023,6,9,5474507.0,Romania
ROU,2023,6,10,5474507.0,Romania
ROU,2023,6,11,5474507.0,Romania
ROU,2023,6,12,5474507.0,Romania
ROU,2023,6,13,5474507.0,Romania
ROU,2023,6,14,5474507.0,Romania
ROU,2023,6,15,5474507.0,Romania
ROU,2023,6,16,5474507.0,Romania
ROU,2023,6,17,5474507.0,Romania
ROU,2023,6,18,5474507.0,Romania
ROU,2023,6,19,5474507.0,Romania
ROU,2023,6,20,5474507.0,Romania
ROU,2023,6,21,5474507.0,Romania
ROU,2023,6,22,5474507.0,Romania
ROU,2023,6,23,5474507.0,Romania
ROU,2023,6,24,5474507.0,Romania
ROU,2023,6,25,5474507.0,Romania
ROU,2023,6,26,5474507.0,Romania
ROU,2023,6,27,5474507.0,Romania
ROU,2023,6,28,5474507.0,Romania
ROU,2023,6,29,5474507.0,Romania
ROU,2023,6,30,5474507.0,Romania
ROU,2023,7,1,5474507.0,Romania
ROU,2023,7,2,5474507.0,Romania
ROU,2023,7,3,5474507.0,Romania
ROU,2023,7,4,5474507.0,Romania
ROU,2023,7,5,5474507.0,Romania
ROU,2023,7,6,5474507.0,Romania
ROU,2023,7,7,5474507.0,Romania
ROU,2023,7,8,5474507.0,Romania
ROU,2023,7,9,5474507.0,Romania
ROU,2023,7,10,5474507.0,Romania
ROU,2023,7,11,5474507.0,Romania
ROU,2023,7,12,5474507.0,Romania
ROU,2023,7,13,5474507.0,Romania
ROU,2023,7,14,5474507.0,Romania
ROU,2023,7,15,5474507.0,Romania
ROU,2023,7,16,5474507.0,Romania
ROU,2023,7,17,5474507.0,Romania
ROU,2023,7,18,5474507.0,Romania
ROU,2023,7,19,5474507.0,Romania
ROU,2023,7,20,5474507.0,Romania
ROU,2023,7,21,5474507.0,Romania
ROU,2023,7,22,5474507.0,Romania
ROU,2023,7,23,5474507.0,Romania
ROU,2023,7,24,5474507.0,Romania
ROU,2023,7,25,5474507.0,Romania
ROU,2023,7,26,5474507.0,Romania
ROU,2023,7,27,5474507.0,Romania
ROU,2023,7,28,5474507.0,Romania
ROU,2023,7,29,5474507.0,Romania
ROU,2023,7,30,5474507.0,Romania
ROU,2023,7,31,5474507.0,Romania
ROU,2023,8,1,5474507.0,Romania
ROU,2023,8,2,5474507.0,Romania
ROU,2023,8,3,5474507.0,Romania
ROU,2023,8,4,5474507.0,Romania
ROU,2023,8,5,5474507.0,Romania
ROU,2023,8,6,5474507.0,Romania
ROU,2023,8,7,5474507.0,Romania
ROU,2023,8,8,5474507.0,Romania
ROU,2023,8,9,5474507.0,Romania
ROU,2023,8,10,5474507.0,Romania
ROU,2023,8,11,5474507.0,Romania
ROU,2023,8,12,5474507.0,Romania
ROU,2023,8,13,5474507.0,Romania
ROU,2023,8,14,5474507.0,Romania
ROU,2023,8,15,5474507.0,Romania
ROU,2023,8,16,5474507.0,Romania
ROU,2023,8,17,5474507.0,Romania
ROU,2023,8,18,5474507.0,Romania
ROU,2023,8,19,5474507.0,Romania
ROU,2023,8,20,5474507.0,Romania
ROU,2023,8,21,5474507.0,Romania
ROU,2023,8,22,5474507.0,Romania
ROU,2023,8,23,5474507.0,Romania
ROU,2023,8,24,5474507.0,Romania
ROU,2023,8,25,5474507.0,Romania
ROU,2023,8,26,5474507.0,Romania
ROU,2023,8,27,5474507.0,Romania
ROU,2023,8,28,5474507.0,Romania
ROU,2023,8,29,5474507.0,Romania
ROU,2023,8,30,5474507.0,Romania
ROU,2023,8,31,5474507.0,Romania
ROU,2023,9,1,5474507.0,Romania
ROU,2023,9,2,5474507.0,Romania
ROU,2023,9,3,5474507.0,Romania
ROU,2023,9,4,5474507.0,Romania
ROU,2023,9,5,5474507.0,Romania
ROU,2023,9,6,5474507.0,Romania
ROU,2023,9,7,5474507.0,Romania
ROU,2023,9,8,5474507.0,Romania
ROU,2023,9,9,5474507.0,Romania
ROU,2023,9,10,5474507.0,Romania
ROU,2023,9,11,5474507.0,Romania
ROU,2023,9,12,5474507.0,Romania
ROU,2023,9,13,5474507.0,Romania
ROU,2023,9,14,5474507.0,Romania
ROU,2023,9,15,5474507.0,Romania
ROU,2023,9,16,5474507.0,Romania
ROU,2023,9,17,5474507.0,Romania
ROU,2023,9,18,5474507.0,Romania
ROU,2023,9,19,5474507.0,Romania
ROU,2023,9,20,5474507.0,Romania
ROU,2023,9,21,5474507.0,Romania
ROU,2023,9,22,5474507.0,Romania
ROU,2023,9,23,5474507.0,Romania
ROU,2023,9,24,5474507.0,Romania
ROU,2023,9,25,5474507.0,Romania
ROU,2023,9,26,5474507.0,Romania
ROU,2023,9,27,5474507.0,Romania
ROU,2023,9,28,5474507.0,Romania
ROU,2023,9,29,5474507.0,Romania
ROU,2023,9,30,5474507.0,Romania
ROU,2023,10,1,5474507.0,Romania
ROU,2023,10,2,5474507.0,Romania
ROU,2023,10,3,5474507.0,Romania
ROU,2023,10,4,5474507.0,Romania
ROU,2023,10,5,5474507.0,Romania
ROU,2023,10,6,5474507.0,Romania
ROU,2023,10,7,5474507.0,Romania
ROU,2023,10,8,5474507.0,Romania
ROU,2023,10,9,5474507.0,Romania
ROU,2023,10,10,5474507.0,Romania
ROU,2023,10,11,5474507.0,Romania
ROU,2023,10,12,5474507.0,Romania
ROU,2023,10,13,5474507.0,Romania
ROU,2023,10,14,5474507.0,Romania
ROU,2023,10,15,5474507.0,Romania
ROU,2023,10,16,5474507.0,Romania
ROU,2023,10,17,5474507.0,Romania
ROU,2023,10,18,5474507.0,Romania
ROU,2023,10,19,5474507.0,Romania
ROU,2023,10,20,5474507.0,Romania
ROU,2023,10,21,5474507.0,Romania
ROU,2023,10,22,5474507.0,Romania
ROU,2023,10,23,5474507.0,Romania
ROU,2023,10,24,5474507.0,Romania
ROU,2023,10,25,5474507.0,Romania
ROU,2023,10,26,5474507.0,Romania
ROU,2023,10,27,5474507.0,Romania
ROU,2023,10,28,5474507.0,Romania
ROU,2023,10,29,5474507.0,Romania
ROU,2023,10,30,5474507.0,Romania
ROU,2023,10,31,5474507.0,Romania
ROU,2023,11,1,5474507.0,Romania
ROU,2023,11,2,5474507.0,Romania
ROU,2023,11,3,5474507.0,Romania
ROU,2023,11,4,5474507.0,Romania
ROU,2023,11,5,5474507.0,Romania
ROU,2023,11,6,5474507.0,Romania
ROU,2023,11,7,5474507.0,Romania
ROU,2023,11,8,5474507.0,Romania
ROU,2023,11,9,5474507.0,Romania
ROU,2023,11,10,5474507.0,Romania
ROU,2023,11,11,5474507.0,Romania
ROU,2023,11,12,5474507.0,Romania
ROU,2023,11,13,5474507.0,Romania
ROU,2023,11,14,5474507.0,Romania
ROU,2023,11,15,5474507.0,Romania
ROU,2023,11,16,5474507.0,Romania
ROU,2023,11,17,5474507.0,Romania
ROU,2023,11,18,5474507.0,Romania
ROU,2023,11,19,5474507.0,Romania
ROU,2023,11,20,5474507.0,Romania
ROU,2023,11,21,5474507.0,Romania
ROU,2023,11,22,5474507.0,Romania
ROU,2023,11,23,5474507.0,Romania
ROU,2023,11,24,5474507.0,Romania
ROU,2023,11,25,5474507.0,Romania
ROU,2023,11,26,5474507.0,Romania
ROU,2023,11,27,5474507.0,Romania
ROU,2023,11,28,5474507.0,Romania
ROU,2023,11,29,5474507.0,Romania
ROU,2023,11,30,5474507.0,Romania
ROU,2023,12,1,5474507.0,Romania
ROU,2023,12,2,5474507.0,Romania
ROU,2023,12,3,5474507.0,Romania
ROU,2023,12,4,5474507.0,Romania
ROU,2023,12,5,5474507.0,Romania
ROU,2023,12,6,5474507.0,Romania
ROU,2023,12,7,5474507.0,Romania
ROU,2023,12,8,5474507.0,Romania
ROU,2023,12,9,5474507.0,Romania
ROU,2023,12,10,5474507.0,Romania
ROU,2023,12,11,5474507.0,Romania
ROU,2023,12,12,5474507.0,Romania
ROU,2023,12,13,5474507.0,Romania
ROU,2023,12,14,5474507.0,Romania
ROU,2023,12,15,5474507.0,Romania
ROU,2023,12,16,5474507.0,Romania
ROU,2023,12,17,5474507.0,Romania
ROU,2023,12,18,5474507.0,Romania
ROU,2023,12,19,5474507.0,Romania
ROU,2023,12,20,5474507.0,Romania
ROU,2023,12,21,5474507.0,Romania
ROU,2023,12,22,5474507.0,Romania
ROU,2023,12,23,5474507.0,Romania
ROU,2023,12,24,5474507.0,Romania
ROU,2023,12,25,5474507.0,Romania
ROU,2023,12,26,5474507.0,Romania
ROU,2023,12,27,5474507.0,Romania
ROU,2023,12,28,5474507.0,Romania
ROU,2023,12,29,5474507.0,Romania
ROU,2023,12,30,5474507.0,Romania
ROU,2023,12,31,5474507.0,Romania
ROU,2024,1,1,5474507.0,Romania
ROU,2024,1,2,5474507.0,Romania
ROU,2024,1,3,5474507.0,Romania
ROU,2024,1,4,5474507.0,Romania
ROU,2024,1,5,5474507.0,Romania
ROU,2024,1,6,5474507.0,Romania
ROU,2024,1,7,5474507.0,Romania
ROU,2024,1,8,5474507.0,Romania
ROU,2024,1,9,5474507.0,Romania
ROU,2024,1,10,5474507.0,Romania
ROU,2024,1,11,5474507.0,Romania
ROU,2024,1,12,5474507.0,Romania
ROU,2024,1,13,5474507.0,Romania
ROU,2024,1,14,5474507.0,Romania
ROU,2024,1,15,5474507.0,Romania
ROU,2024,1,16,5474507.0,Romania
ROU,2024,1,17,5474507.0,Romania
ROU,2024,1,18,5474507.0,Romania
ROU,2024,1,19,5474507.0,Romania
ROU,2024,1,20,5474507.0,Romania
ROU,2024,1,21,5474507.0,Romania
ROU,2024,1,22,5474507.0,Romania
ROU,2024,1,23,5474507.0,Romania
ROU,2024,1,24,5474507.0,Romania
ROU,2024,1,25,5474507.0,Romania
ROU,2024,1,26,5474507.0,Romania
ROU,2024,1,27,5474507.0,Romania
ROU,2024,1,28,5474507.0,Romania
ROU,2024,1,29,5474507.0,Romania
ROU,2024,1,30,5474507.0,Romania
ROU,2024,1,31,5474507.0,Romania
ROU,2024,2,1,5474507.0,Romania
ROU,2024,2,2,5474507.0,Romania
ROU,2024,2,3,5474507.0,Romania
ROU,2024,2,4,5474507.0,Romania
ROU,2024,2,5,5474507.0,Romania
ROU,2024,2,6,5474507.0,Romania
ROU,2024,2,7,5474507.0,Romania
ROU,2024,2,8,5474507.0,Romania
ROU,2024,2,9,5474507.0,Romania
ROU,2024,2,10,5474507.0,Romania
ROU,2024,2,11,5474507.0,Romania
ROU,2024,2,12,5474507.0,Romania
ROU,2024,2,13,5474507.0,Romania
ROU,2024,2,14,5474507.0,Romania
ROU,2024,2,15,5474507.0,Romania
ROU,2024,2,16,5474507.0,Romania
ROU,2024,2,17,5474507.0,Romania
ROU,2024,2,18,5474507.0,Romania
ROU,2024,2,19,5474507.0,Romania
ROU,2024,2,20,5474507.0,Romania
ROU,2024,2,21,5474507.0,Romania
ROU,2024,2,22,5474507.0,Romania
ROU,2024,2,23,5474507.0,Romania
ROU,2024,2,24,5474507.0,Romania
ROU,2024,2,25,5474507.0,Romania
ROU,2024,2,26,5474507.0,Romania
ROU,2024,2,27,5474507.0,Romania
ROU,2024,2,28,5474507.0,Romania
ROU,2024,2,29,5474507.0,Romania
ROU,2024,3,1,5474507.0,Romania
ROU,2024,3,2,5474507.0,Romania
ROU,2024,3,3,5474507.0,Romania
ROU,2024,3,4,5474507.0,Romania
ROU,2024,3,5,5474507.0,Romania
ROU,2024,3,6,5474507.0,Romania
ROU,2024,3,7,5474507.0,Romania
ROU,2024,3,8,5474507.0,Romania
ROU,2024,3,9,5474507.0,Romania
ROU,2024,3,10,5474507.0,Romania
ROU,2024,3,11,5474507.0,Romania
ROU,2024,3,12,5474507.0,Romania
ROU,2024,3,13,5474507.0,Romania
ROU,2024,3,14,5474507.0,Romania
ROU,2024,3,15,5474507.0,Romania
ROU,2024,3,16,5474507.0,Romania
ROU,2024,3,17,5474507.0,Romania
ROU,2024,3,18,5474507.0,Romania
ROU,2024,3,19,5474507.0,Romania
ROU,2024,3,20,5474507.0,Romania
ROU,2024,3,21,5474507.0,Romania
ROU,2024,3,22,5474507.0,Romania
ROU,2024,3,23,5474507.0,Romania
ROU,2024,3,24,5474507.0,Romania
ROU,2024,3,25,5474507.0,Romania
ROU,2024,3,26,5474507.0,Romania
ROU,2024,3,27,5474507.0,Romania
ROU,2024,3,28,5474507.0,Romania
ROU,2024,3,29,5474507.0,Romania
ROU,2024,3,30,5474507.0,Romania
