ISO2,ISO3,country,year,month,day,cases
ES,ESP,Spain,2020,6,19,252398
ES,ESP,Spain,2020,6,20,252398
ES,ESP,Spain,2020,6,21,254607
ES,ESP,Spain,2020,6,22,254607
ES,ESP,Spain,2020,6,23,254607
ES,ESP,Spain,2020,6,24,254607
ES,ESP,Spain,2020,6,25,254607
ES,ESP,Spain,2020,6,26,254607
ES,ESP,Spain,2020,6,27,254607
ES,ESP,Spain,2020,6,28,256960
ES,ESP,Spain,2020,6,29,256960
ES,ESP,Spain,2020,6,30,256960
ES,ESP,Spain,2020,7,1,256960
ES,ESP,Spain,2020,7,2,256960
ES,ESP,Spain,2020,7,3,256960
ES,ESP,Spain,2020,7,4,256960
ES,ESP,Spain,2020,7,5,259766
ES,ESP,Spain,2020,7,6,259766
ES,ESP,Spain,2020,7,7,259766
ES,ESP,Spain,2020,7,8,259766
ES,ESP,Spain,2020,7,9,259766
ES,ESP,Spain,2020,7,10,259766
ES,ESP,Spain,2020,7,11,259766
ES,ESP,Spain,2020,7,12,264632
ES,ESP,Spain,2020,7,13,264632
ES,ESP,Spain,2020,7,14,264632
ES,ESP,Spain,2020,7,15,264632
ES,ESP,Spain,2020,7,16,264632
ES,ESP,Spain,2020,7,17,264632
ES,ESP,Spain,2020,7,18,264632
ES,ESP,Spain,2020,7,19,274867
ES,ESP,Spain,2020,7,20,274867
ES,ESP,Spain,2020,7,21,274867
ES,ESP,Spain,2020,7,22,274867
ES,ESP,Spain,2020,7,23,274867
ES,ESP,Spain,2020,7,24,274867
ES,ESP,Spain,2020,7,25,274867
ES,ESP,Spain,2020,7,26,289374
ES,ESP,Spain,2020,7,27,289374
ES,ESP,Spain,2020,7,28,289374
ES,ESP,Spain,2020,7,29,289374
ES,ESP,Spain,2020,7,30,289374
ES,ESP,Spain,2020,7,31,289374
ES,ESP,Spain,2020,8,1,289374
ES,ESP,Spain,2020,8,2,309695
ES,ESP,Spain,2020,8,3,309695
ES,ESP,Spain,2020,8,4,309695
ES,ESP,Spain,2020,8,5,309695
ES,ESP,Spain,2020,8,6,309695
ES,ESP,Spain,2020,8,7,309695
ES,ESP,Spain,2020,8,8,309695
ES,ESP,Spain,2020,8,9,337996
ES,ESP,Spain,2020,8,10,337996
ES,ESP,Spain,2020,8,11,337996
ES,ESP,Spain,2020,8,12,337996
ES,ESP,Spain,2020,8,13,337996
ES,ESP,Spain,2020,8,14,337996
ES,ESP,Spain,2020,8,15,337996
ES,ESP,Spain,2020,8,16,378119
ES,ESP,Spain,2020,8,17,378119
ES,ESP,Spain,2020,8,18,378119
ES,ESP,Spain,2020,8,19,378119
ES,ESP,Spain,2020,8,20,378119
ES,ESP,Spain,2020,8,21,378119
ES,ESP,Spain,2020,8,22,378119
ES,ESP,Spain,2020,8,23,430181
ES,ESP,Spain,2020,8,24,430181
ES,ESP,Spain,2020,8,25,430181
ES,ESP,Spain,2020,8,26,430181
ES,ESP,Spain,2020,8,27,430181
ES,ESP,Spain,2020,8,28,430181
ES,ESP,Spain,2020,8,29,430181
ES,ESP,Spain,2020,8,30,491261
ES,ESP,Spain,2020,8,31,491261
ES,ESP,Spain,2020,9,1,491261
ES,ESP,Spain,2020,9,2,491261
ES,ESP,Spain,2020,9,3,491261
ES,ESP,Spain,2020,9,4,491261
ES,ESP,Spain,2020,9,5,491261
ES,ESP,Spain,2020,9,6,556761
ES,ESP,Spain,2020,9,7,556761
ES,ESP,Spain,2020,9,8,556761
ES,ESP,Spain,2020,9,9,556761
ES,ESP,Spain,2020,9,10,556761
ES,ESP,Spain,2020,9,11,556761
ES,ESP,Spain,2020,9,12,556761
ES,ESP,Spain,2020,9,13,630834
ES,ESP,Spain,2020,9,14,630834
ES,ESP,Spain,2020,9,15,630834
ES,ESP,Spain,2020,9,16,630834
ES,ESP,Spain,2020,9,17,630834
ES,ESP,Spain,2020,9,18,630834
ES,ESP,Spain,2020,9,19,630834
ES,ESP,Spain,2020,9,20,711642
ES,ESP,Spain,2020,9,21,711642
ES,ESP,Spain,2020,9,22,711642
ES,ESP,Spain,2020,9,23,711642
ES,ESP,Spain,2020,9,24,711642
ES,ESP,Spain,2020,9,25,711642
ES,ESP,Spain,2020,9,26,711642
ES,ESP,Spain,2020,9,27,784116
ES,ESP,Spain,2020,9,28,784116
ES,ESP,Spain,2020,9,29,784116
ES,ESP,Spain,2020,9,30,784116
ES,ESP,Spain,2020,10,1,784116
ES,ESP,Spain,2020,10,2,784116
ES,ESP,Spain,2020,10,3,784116
ES,ESP,Spain,2020,10,4,849249
ES,ESP,Spain,2020,10,5,849249
ES,ESP,Spain,2020,10,6,849249
ES,ESP,Spain,2020,10,7,849249
ES,ESP,Spain,2020,10,8,849249
ES,ESP,Spain,2020,10,9,849249
ES,ESP,Spain,2020,10,10,849249
ES,ESP,Spain,2020,10,11,927046
ES,ESP,Spain,2020,10,12,927046
ES,ESP,Spain,2020,10,13,927046
ES,ESP,Spain,2020,10,14,927046
ES,ESP,Spain,2020,10,15,927046
ES,ESP,Spain,2020,10,16,927046
ES,ESP,Spain,2020,10,17,927046
ES,ESP,Spain,2020,10,18,1018197
ES,ESP,Spain,2020,10,19,1018197
ES,ESP,Spain,2020,10,20,1018197
ES,ESP,Spain,2020,10,21,1018197
ES,ESP,Spain,2020,10,22,1018197
ES,ESP,Spain,2020,10,23,1018197
ES,ESP,Spain,2020,10,24,1018197
ES,ESP,Spain,2020,10,25,1153485
ES,ESP,Spain,2020,10,26,1153485
ES,ESP,Spain,2020,10,27,1153485
ES,ESP,Spain,2020,10,28,1153485
ES,ESP,Spain,2020,10,29,1153485
ES,ESP,Spain,2020,10,30,1153485
ES,ESP,Spain,2020,10,31,1153485
ES,ESP,Spain,2020,11,1,1298362
ES,ESP,Spain,2020,11,2,1298362
ES,ESP,Spain,2020,11,3,1298362
ES,ESP,Spain,2020,11,4,1298362
ES,ESP,Spain,2020,11,5,1298362
ES,ESP,Spain,2020,11,6,1298362
ES,ESP,Spain,2020,11,7,1298362
ES,ESP,Spain,2020,11,8,1431737
ES,ESP,Spain,2020,11,9,1431737
ES,ESP,Spain,2020,11,10,1431737
ES,ESP,Spain,2020,11,11,1431737
ES,ESP,Spain,2020,11,12,1431737
ES,ESP,Spain,2020,11,13,1431737
ES,ESP,Spain,2020,11,14,1431737
ES,ESP,Spain,2020,11,15,1543828
ES,ESP,Spain,2020,11,16,1543828
ES,ESP,Spain,2020,11,17,1543828
ES,ESP,Spain,2020,11,18,1543828
ES,ESP,Spain,2020,11,19,1543828
ES,ESP,Spain,2020,11,20,1543828
ES,ESP,Spain,2020,11,21,1543828
ES,ESP,Spain,2020,11,22,1625060
ES,ESP,Spain,2020,11,23,1625060
ES,ESP,Spain,2020,11,24,1625060
ES,ESP,Spain,2020,11,25,1625060
ES,ESP,Spain,2020,11,26,1625060
ES,ESP,Spain,2020,11,27,1625060
ES,ESP,Spain,2020,11,28,1625060
ES,ESP,Spain,2020,11,29,1683597
ES,ESP,Spain,2020,11,30,1683597
ES,ESP,Spain,2020,12,1,1683597
ES,ESP,Spain,2020,12,2,1683597
ES,ESP,Spain,2020,12,3,1683597
ES,ESP,Spain,2020,12,4,1683597
ES,ESP,Spain,2020,12,5,1683597
ES,ESP,Spain,2020,12,6,1734300
ES,ESP,Spain,2020,12,7,1734300
ES,ESP,Spain,2020,12,8,1734300
ES,ESP,Spain,2020,12,9,1734300
ES,ESP,Spain,2020,12,10,1734300
ES,ESP,Spain,2020,12,11,1734300
ES,ESP,Spain,2020,12,12,1734300
ES,ESP,Spain,2020,12,13,1784985
ES,ESP,Spain,2020,12,14,1784985
ES,ESP,Spain,2020,12,15,1784985
ES,ESP,Spain,2020,12,16,1784985
ES,ESP,Spain,2020,12,17,1784985
ES,ESP,Spain,2020,12,18,1784985
ES,ESP,Spain,2020,12,19,1784985
ES,ESP,Spain,2020,12,20,1853377
ES,ESP,Spain,2020,12,21,1853377
ES,ESP,Spain,2020,12,22,1853377
ES,ESP,Spain,2020,12,23,1853377
ES,ESP,Spain,2020,12,24,1853377
ES,ESP,Spain,2020,12,25,1853377
ES,ESP,Spain,2020,12,26,1853377
ES,ESP,Spain,2020,12,27,1919549
ES,ESP,Spain,2020,12,28,1919549
ES,ESP,Spain,2020,12,29,1919549
ES,ESP,Spain,2020,12,30,1919549
ES,ESP,Spain,2020,12,31,1919549
ES,ESP,Spain,2021,1,1,1919549
ES,ESP,Spain,2021,1,2,1919549
ES,ESP,Spain,2021,1,3,2018500
ES,ESP,Spain,2021,1,4,2018500
ES,ESP,Spain,2021,1,5,2018500
ES,ESP,Spain,2021,1,6,2018500
ES,ESP,Spain,2021,1,7,2018500
ES,ESP,Spain,2021,1,8,2018500
ES,ESP,Spain,2021,1,9,2018500
ES,ESP,Spain,2021,1,10,2179091
ES,ESP,Spain,2021,1,11,2179091
ES,ESP,Spain,2021,1,12,2179091
ES,ESP,Spain,2021,1,13,2179091
ES,ESP,Spain,2021,1,14,2179091
ES,ESP,Spain,2021,1,15,2179091
ES,ESP,Spain,2021,1,16,2179091
ES,ESP,Spain,2021,1,17,2413174
ES,ESP,Spain,2021,1,18,2413174
ES,ESP,Spain,2021,1,19,2413174
ES,ESP,Spain,2021,1,20,2413174
ES,ESP,Spain,2021,1,21,2413174
ES,ESP,Spain,2021,1,22,2413174
ES,ESP,Spain,2021,1,23,2413174
ES,ESP,Spain,2021,1,24,2657841
ES,ESP,Spain,2021,1,25,2657841
ES,ESP,Spain,2021,1,26,2657841
ES,ESP,Spain,2021,1,27,2657841
ES,ESP,Spain,2021,1,28,2657841
ES,ESP,Spain,2021,1,29,2657841
ES,ESP,Spain,2021,1,30,2657841
ES,ESP,Spain,2021,1,31,2859888
ES,ESP,Spain,2021,2,1,2859888
ES,ESP,Spain,2021,2,2,2859888
ES,ESP,Spain,2021,2,3,2859888
ES,ESP,Spain,2021,2,4,2859888
ES,ESP,Spain,2021,2,5,2859888
ES,ESP,Spain,2021,2,6,2859888
ES,ESP,Spain,2021,2,7,2990431
ES,ESP,Spain,2021,2,8,2990431
ES,ESP,Spain,2021,2,9,2990431
ES,ESP,Spain,2021,2,10,2990431
ES,ESP,Spain,2021,2,11,2990431
ES,ESP,Spain,2021,2,12,2990431
ES,ESP,Spain,2021,2,13,2990431
ES,ESP,Spain,2021,2,14,3066130
ES,ESP,Spain,2021,2,15,3066130
ES,ESP,Spain,2021,2,16,3066130
ES,ESP,Spain,2021,2,17,3066130
ES,ESP,Spain,2021,2,18,3066130
ES,ESP,Spain,2021,2,19,3066130
ES,ESP,Spain,2021,2,20,3066130
ES,ESP,Spain,2021,2,21,3116530
ES,ESP,Spain,2021,2,22,3116530
ES,ESP,Spain,2021,2,23,3116530
ES,ESP,Spain,2021,2,24,3116530
ES,ESP,Spain,2021,2,25,3116530
ES,ESP,Spain,2021,2,26,3116530
ES,ESP,Spain,2021,2,27,3116530
ES,ESP,Spain,2021,2,28,3155466
ES,ESP,Spain,2021,3,1,3155466
ES,ESP,Spain,2021,3,2,3155466
ES,ESP,Spain,2021,3,3,3155466
ES,ESP,Spain,2021,3,4,3155466
ES,ESP,Spain,2021,3,5,3155466
ES,ESP,Spain,2021,3,6,3155466
ES,ESP,Spain,2021,3,7,3189158
ES,ESP,Spain,2021,3,8,3189158
ES,ESP,Spain,2021,3,9,3189158
ES,ESP,Spain,2021,3,10,3189158
ES,ESP,Spain,2021,3,11,3189158
ES,ESP,Spain,2021,3,12,3189158
ES,ESP,Spain,2021,3,13,3189158
ES,ESP,Spain,2021,3,14,3221682
ES,ESP,Spain,2021,3,15,3221682
ES,ESP,Spain,2021,3,16,3221682
ES,ESP,Spain,2021,3,17,3221682
ES,ESP,Spain,2021,3,18,3221682
ES,ESP,Spain,2021,3,19,3221682
ES,ESP,Spain,2021,3,20,3221682
ES,ESP,Spain,2021,3,21,3255778
ES,ESP,Spain,2021,3,22,3255778
ES,ESP,Spain,2021,3,23,3255778
ES,ESP,Spain,2021,3,24,3255778
ES,ESP,Spain,2021,3,25,3255778
ES,ESP,Spain,2021,3,26,3255778
ES,ESP,Spain,2021,3,27,3255778
ES,ESP,Spain,2021,3,28,3298612
ES,ESP,Spain,2021,3,29,3298612
ES,ESP,Spain,2021,3,30,3298612
ES,ESP,Spain,2021,3,31,3298612
ES,ESP,Spain,2021,4,1,3298612
ES,ESP,Spain,2021,4,2,3298612
ES,ESP,Spain,2021,4,3,3298612
ES,ESP,Spain,2021,4,4,3341954
ES,ESP,Spain,2021,4,5,3341954
ES,ESP,Spain,2021,4,6,3341954
ES,ESP,Spain,2021,4,7,3341954
ES,ESP,Spain,2021,4,8,3341954
ES,ESP,Spain,2021,4,9,3341954
ES,ESP,Spain,2021,4,10,3341954
ES,ESP,Spain,2021,4,11,3402104
ES,ESP,Spain,2021,4,12,3402104
ES,ESP,Spain,2021,4,13,3402104
ES,ESP,Spain,2021,4,14,3402104
ES,ESP,Spain,2021,4,15,3402104
ES,ESP,Spain,2021,4,16,3402104
ES,ESP,Spain,2021,4,17,3402104
ES,ESP,Spain,2021,4,18,3461030
ES,ESP,Spain,2021,4,19,3461030
ES,ESP,Spain,2021,4,20,3461030
ES,ESP,Spain,2021,4,21,3461030
ES,ESP,Spain,2021,4,22,3461030
ES,ESP,Spain,2021,4,23,3461030
ES,ESP,Spain,2021,4,24,3461030
ES,ESP,Spain,2021,4,25,3519002
ES,ESP,Spain,2021,4,26,3519002
ES,ESP,Spain,2021,4,27,3519002
ES,ESP,Spain,2021,4,28,3519002
ES,ESP,Spain,2021,4,29,3519002
ES,ESP,Spain,2021,4,30,3519002
ES,ESP,Spain,2021,5,1,3519002
ES,ESP,Spain,2021,5,2,3571882
ES,ESP,Spain,2021,5,3,3571882
ES,ESP,Spain,2021,5,4,3571882
ES,ESP,Spain,2021,5,5,3571882
ES,ESP,Spain,2021,5,6,3571882
ES,ESP,Spain,2021,5,7,3571882
ES,ESP,Spain,2021,5,8,3571882
ES,ESP,Spain,2021,5,9,3613793
ES,ESP,Spain,2021,5,10,3613793
ES,ESP,Spain,2021,5,11,3613793
ES,ESP,Spain,2021,5,12,3613793
ES,ESP,Spain,2021,5,13,3613793
ES,ESP,Spain,2021,5,14,3613793
ES,ESP,Spain,2021,5,15,3613793
ES,ESP,Spain,2021,5,16,3648496
ES,ESP,Spain,2021,5,17,3648496
ES,ESP,Spain,2021,5,18,3648496
ES,ESP,Spain,2021,5,19,3648496
ES,ESP,Spain,2021,5,20,3648496
ES,ESP,Spain,2021,5,21,3648496
ES,ESP,Spain,2021,5,22,3648496
ES,ESP,Spain,2021,5,23,3680817
ES,ESP,Spain,2021,5,24,3680817
ES,ESP,Spain,2021,5,25,3680817
ES,ESP,Spain,2021,5,26,3680817
ES,ESP,Spain,2021,5,27,3680817
ES,ESP,Spain,2021,5,28,3680817
ES,ESP,Spain,2021,5,29,3680817
ES,ESP,Spain,2021,5,30,3711598
ES,ESP,Spain,2021,5,31,3711598
ES,ESP,Spain,2021,6,1,3711598
ES,ESP,Spain,2021,6,2,3711598
ES,ESP,Spain,2021,6,3,3711598
ES,ESP,Spain,2021,6,4,3711598
ES,ESP,Spain,2021,6,5,3711598
ES,ESP,Spain,2021,6,6,3739887
ES,ESP,Spain,2021,6,7,3739887
ES,ESP,Spain,2021,6,8,3739887
ES,ESP,Spain,2021,6,9,3739887
ES,ESP,Spain,2021,6,10,3739887
ES,ESP,Spain,2021,6,11,3739887
ES,ESP,Spain,2021,6,12,3739887
ES,ESP,Spain,2021,6,13,3764232
ES,ESP,Spain,2021,6,14,3764232
ES,ESP,Spain,2021,6,15,3764232
ES,ESP,Spain,2021,6,16,3764232
ES,ESP,Spain,2021,6,17,3764232
ES,ESP,Spain,2021,6,18,3764232
ES,ESP,Spain,2021,6,19,3764232
ES,ESP,Spain,2021,6,20,3787832
ES,ESP,Spain,2021,6,21,3787832
ES,ESP,Spain,2021,6,22,3787832
ES,ESP,Spain,2021,6,23,3787832
ES,ESP,Spain,2021,6,24,3787832
ES,ESP,Spain,2021,6,25,3787832
ES,ESP,Spain,2021,6,26,3787832
ES,ESP,Spain,2021,6,27,3817605
ES,ESP,Spain,2021,6,28,3817605
ES,ESP,Spain,2021,6,29,3817605
ES,ESP,Spain,2021,6,30,3817605
ES,ESP,Spain,2021,7,1,3817605
ES,ESP,Spain,2021,7,2,3817605
ES,ESP,Spain,2021,7,3,3817605
ES,ESP,Spain,2021,7,4,3896555
ES,ESP,Spain,2021,7,5,3896555
ES,ESP,Spain,2021,7,6,3896555
ES,ESP,Spain,2021,7,7,3896555
ES,ESP,Spain,2021,7,8,3896555
ES,ESP,Spain,2021,7,9,3896555
ES,ESP,Spain,2021,7,10,3896555
ES,ESP,Spain,2021,7,11,4031892
ES,ESP,Spain,2021,7,12,4031892
ES,ESP,Spain,2021,7,13,4031892
ES,ESP,Spain,2021,7,14,4031892
ES,ESP,Spain,2021,7,15,4031892
ES,ESP,Spain,2021,7,16,4031892
ES,ESP,Spain,2021,7,17,4031892
ES,ESP,Spain,2021,7,18,4208456
ES,ESP,Spain,2021,7,19,4208456
ES,ESP,Spain,2021,7,20,4208456
ES,ESP,Spain,2021,7,21,4208456
ES,ESP,Spain,2021,7,22,4208456
ES,ESP,Spain,2021,7,23,4208456
ES,ESP,Spain,2021,7,24,4208456
ES,ESP,Spain,2021,7,25,4394169
ES,ESP,Spain,2021,7,26,4394169
ES,ESP,Spain,2021,7,27,4394169
ES,ESP,Spain,2021,7,28,4394169
ES,ESP,Spain,2021,7,29,4394169
ES,ESP,Spain,2021,7,30,4394169
ES,ESP,Spain,2021,7,31,4394169
ES,ESP,Spain,2021,8,1,4551827
ES,ESP,Spain,2021,8,2,4551827
ES,ESP,Spain,2021,8,3,4551827
ES,ESP,Spain,2021,8,4,4551827
ES,ESP,Spain,2021,8,5,4551827
ES,ESP,Spain,2021,8,6,4551827
ES,ESP,Spain,2021,8,7,4551827
ES,ESP,Spain,2021,8,8,4671071
ES,ESP,Spain,2021,8,9,4671071
ES,ESP,Spain,2021,8,10,4671071
ES,ESP,Spain,2021,8,11,4671071
ES,ESP,Spain,2021,8,12,4671071
ES,ESP,Spain,2021,8,13,4671071
ES,ESP,Spain,2021,8,14,4671071
ES,ESP,Spain,2021,8,15,4761728
ES,ESP,Spain,2021,8,16,4761728
ES,ESP,Spain,2021,8,17,4761728
ES,ESP,Spain,2021,8,18,4761728
ES,ESP,Spain,2021,8,19,4761728
ES,ESP,Spain,2021,8,20,4761728
ES,ESP,Spain,2021,8,21,4761728
ES,ESP,Spain,2021,8,22,4830159
ES,ESP,Spain,2021,8,23,4830159
ES,ESP,Spain,2021,8,24,4830159
ES,ESP,Spain,2021,8,25,4830159
ES,ESP,Spain,2021,8,26,4830159
ES,ESP,Spain,2021,8,27,4830159
ES,ESP,Spain,2021,8,28,4830159
ES,ESP,Spain,2021,8,29,4881973
ES,ESP,Spain,2021,8,30,4881973
ES,ESP,Spain,2021,8,31,4881973
ES,ESP,Spain,2021,9,1,4881973
ES,ESP,Spain,2021,9,2,4881973
ES,ESP,Spain,2021,9,3,4881973
ES,ESP,Spain,2021,9,4,4881973
ES,ESP,Spain,2021,9,5,4916147
ES,ESP,Spain,2021,9,6,4916147
ES,ESP,Spain,2021,9,7,4916147
ES,ESP,Spain,2021,9,8,4916147
ES,ESP,Spain,2021,9,9,4916147
ES,ESP,Spain,2021,9,10,4916147
ES,ESP,Spain,2021,9,11,4916147
ES,ESP,Spain,2021,9,12,4939294
ES,ESP,Spain,2021,9,13,4939294
ES,ESP,Spain,2021,9,14,4939294
ES,ESP,Spain,2021,9,15,4939294
ES,ESP,Spain,2021,9,16,4939294
ES,ESP,Spain,2021,9,17,4939294
ES,ESP,Spain,2021,9,18,4939294
ES,ESP,Spain,2021,9,19,4957081
ES,ESP,Spain,2021,9,20,4957081
ES,ESP,Spain,2021,9,21,4957081
ES,ESP,Spain,2021,9,22,4957081
ES,ESP,Spain,2021,9,23,4957081
ES,ESP,Spain,2021,9,24,4957081
ES,ESP,Spain,2021,9,25,4957081
ES,ESP,Spain,2021,9,26,4971501
ES,ESP,Spain,2021,9,27,4971501
ES,ESP,Spain,2021,9,28,4971501
ES,ESP,Spain,2021,9,29,4971501
ES,ESP,Spain,2021,9,30,4971501
ES,ESP,Spain,2021,10,1,4971501
ES,ESP,Spain,2021,10,2,4971501
ES,ESP,Spain,2021,10,3,4983586
ES,ESP,Spain,2021,10,4,4983586
ES,ESP,Spain,2021,10,5,4983586
ES,ESP,Spain,2021,10,6,4983586
ES,ESP,Spain,2021,10,7,4983586
ES,ESP,Spain,2021,10,8,4983586
ES,ESP,Spain,2021,10,9,4983586
ES,ESP,Spain,2021,10,10,4993902
ES,ESP,Spain,2021,10,11,4993902
ES,ESP,Spain,2021,10,12,4993902
ES,ESP,Spain,2021,10,13,4993902
ES,ESP,Spain,2021,10,14,4993902
ES,ESP,Spain,2021,10,15,4993902
ES,ESP,Spain,2021,10,16,4993902
ES,ESP,Spain,2021,10,17,5004484
ES,ESP,Spain,2021,10,18,5004484
ES,ESP,Spain,2021,10,19,5004484
ES,ESP,Spain,2021,10,20,5004484
ES,ESP,Spain,2021,10,21,5004484
ES,ESP,Spain,2021,10,22,5004484
ES,ESP,Spain,2021,10,23,5004484
ES,ESP,Spain,2021,10,24,5016886
ES,ESP,Spain,2021,10,25,5016886
ES,ESP,Spain,2021,10,26,5016886
ES,ESP,Spain,2021,10,27,5016886
ES,ESP,Spain,2021,10,28,5016886
ES,ESP,Spain,2021,10,29,5016886
ES,ESP,Spain,2021,10,30,5016886
ES,ESP,Spain,2021,10,31,5030286
ES,ESP,Spain,2021,11,1,5030286
ES,ESP,Spain,2021,11,2,5030286
ES,ESP,Spain,2021,11,3,5030286
ES,ESP,Spain,2021,11,4,5030286
ES,ESP,Spain,2021,11,5,5030286
ES,ESP,Spain,2021,11,6,5030286
ES,ESP,Spain,2021,11,7,5046335
ES,ESP,Spain,2021,11,8,5046335
ES,ESP,Spain,2021,11,9,5046335
ES,ESP,Spain,2021,11,10,5046335
ES,ESP,Spain,2021,11,11,5046335
ES,ESP,Spain,2021,11,12,5046335
ES,ESP,Spain,2021,11,13,5046335
ES,ESP,Spain,2021,11,14,5071773
ES,ESP,Spain,2021,11,15,5071773
ES,ESP,Spain,2021,11,16,5071773
ES,ESP,Spain,2021,11,17,5071773
ES,ESP,Spain,2021,11,18,5071773
ES,ESP,Spain,2021,11,19,5071773
ES,ESP,Spain,2021,11,20,5071773
ES,ESP,Spain,2021,11,21,5112386
ES,ESP,Spain,2021,11,22,5112386
ES,ESP,Spain,2021,11,23,5112386
ES,ESP,Spain,2021,11,24,5112386
ES,ESP,Spain,2021,11,25,5112386
ES,ESP,Spain,2021,11,26,5112386
ES,ESP,Spain,2021,11,27,5112386
ES,ESP,Spain,2021,11,28,5171584
ES,ESP,Spain,2021,11,29,5171584
ES,ESP,Spain,2021,11,30,5171584
ES,ESP,Spain,2021,12,1,5171584
ES,ESP,Spain,2021,12,2,5171584
ES,ESP,Spain,2021,12,3,5171584
ES,ESP,Spain,2021,12,4,5171584
ES,ESP,Spain,2021,12,5,5261477
ES,ESP,Spain,2021,12,6,5261477
ES,ESP,Spain,2021,12,7,5261477
ES,ESP,Spain,2021,12,8,5261477
ES,ESP,Spain,2021,12,9,5261477
ES,ESP,Spain,2021,12,10,5261477
ES,ESP,Spain,2021,12,11,5261477
ES,ESP,Spain,2021,12,12,5377493
ES,ESP,Spain,2021,12,13,5377493
ES,ESP,Spain,2021,12,14,5377493
ES,ESP,Spain,2021,12,15,5377493
ES,ESP,Spain,2021,12,16,5377493
ES,ESP,Spain,2021,12,17,5377493
ES,ESP,Spain,2021,12,18,5377493
ES,ESP,Spain,2021,12,19,5609092
ES,ESP,Spain,2021,12,20,5609092
ES,ESP,Spain,2021,12,21,5609092
ES,ESP,Spain,2021,12,22,5609092
ES,ESP,Spain,2021,12,23,5609092
ES,ESP,Spain,2021,12,24,5609092
ES,ESP,Spain,2021,12,25,5609092
ES,ESP,Spain,2021,12,26,6100138
ES,ESP,Spain,2021,12,27,6100138
ES,ESP,Spain,2021,12,28,6100138
ES,ESP,Spain,2021,12,29,6100138
ES,ESP,Spain,2021,12,30,6100138
ES,ESP,Spain,2021,12,31,6100138
ES,ESP,Spain,2022,1,1,6100138
ES,ESP,Spain,2022,1,2,6893516
ES,ESP,Spain,2022,1,3,6893516
ES,ESP,Spain,2022,1,4,6893516
ES,ESP,Spain,2022,1,5,6893516
ES,ESP,Spain,2022,1,6,6893516
ES,ESP,Spain,2022,1,7,6893516
ES,ESP,Spain,2022,1,8,6893516
ES,ESP,Spain,2022,1,9,7786016
ES,ESP,Spain,2022,1,10,7786016
ES,ESP,Spain,2022,1,11,7786016
ES,ESP,Spain,2022,1,12,7786016
ES,ESP,Spain,2022,1,13,7786016
ES,ESP,Spain,2022,1,14,7786016
ES,ESP,Spain,2022,1,15,7786016
ES,ESP,Spain,2022,1,16,8742522
ES,ESP,Spain,2022,1,17,8742522
ES,ESP,Spain,2022,1,18,8742522
ES,ESP,Spain,2022,1,19,8742522
ES,ESP,Spain,2022,1,20,8742522
ES,ESP,Spain,2022,1,21,8742522
ES,ESP,Spain,2022,1,22,8742522
ES,ESP,Spain,2022,1,23,9589911
ES,ESP,Spain,2022,1,24,9589911
ES,ESP,Spain,2022,1,25,9589911
ES,ESP,Spain,2022,1,26,9589911
ES,ESP,Spain,2022,1,27,9589911
ES,ESP,Spain,2022,1,28,9589911
ES,ESP,Spain,2022,1,29,9589911
ES,ESP,Spain,2022,1,30,10215638
ES,ESP,Spain,2022,1,31,10215638
ES,ESP,Spain,2022,2,1,10215638
ES,ESP,Spain,2022,2,2,10215638
ES,ESP,Spain,2022,2,3,10215638
ES,ESP,Spain,2022,2,4,10215638
ES,ESP,Spain,2022,2,5,10215638
ES,ESP,Spain,2022,2,6,10599406
ES,ESP,Spain,2022,2,7,10599406
ES,ESP,Spain,2022,2,8,10599406
ES,ESP,Spain,2022,2,9,10599406
ES,ESP,Spain,2022,2,10,10599406
ES,ESP,Spain,2022,2,11,10599406
ES,ESP,Spain,2022,2,12,10599406
ES,ESP,Spain,2022,2,13,10844335
ES,ESP,Spain,2022,2,14,10844335
ES,ESP,Spain,2022,2,15,10844335
ES,ESP,Spain,2022,2,16,10844335
ES,ESP,Spain,2022,2,17,10844335
ES,ESP,Spain,2022,2,18,10844335
ES,ESP,Spain,2022,2,19,10844335
ES,ESP,Spain,2022,2,20,11003260
ES,ESP,Spain,2022,2,21,11003260
ES,ESP,Spain,2022,2,22,11003260
ES,ESP,Spain,2022,2,23,11003260
ES,ESP,Spain,2022,2,24,11003260
ES,ESP,Spain,2022,2,25,11003260
ES,ESP,Spain,2022,2,26,11003260
ES,ESP,Spain,2022,2,27,11121205
ES,ESP,Spain,2022,2,28,11121205
ES,ESP,Spain,2022,3,1,11121205
ES,ESP,Spain,2022,3,2,11121205
ES,ESP,Spain,2022,3,3,11121205
ES,ESP,Spain,2022,3,4,11121205
ES,ESP,Spain,2022,3,5,11121205
ES,ESP,Spain,2022,3,6,11232492
ES,ESP,Spain,2022,3,7,11232492
ES,ESP,Spain,2022,3,8,11232492
ES,ESP,Spain,2022,3,9,11232492
ES,ESP,Spain,2022,3,10,11232492
ES,ESP,Spain,2022,3,11,11232492
ES,ESP,Spain,2022,3,12,11232492
ES,ESP,Spain,2022,3,13,11343111
ES,ESP,Spain,2022,3,14,11343111
ES,ESP,Spain,2022,3,15,11343111
ES,ESP,Spain,2022,3,16,11343111
ES,ESP,Spain,2022,3,17,11343111
ES,ESP,Spain,2022,3,18,11343111
ES,ESP,Spain,2022,3,19,11343111
ES,ESP,Spain,2022,3,20,11461781
