country,year,month,day,vaccines
Sierra Leone,2021,5,5,56774.0
Sierra Leone,2021,5,8,58250.0
Sierra Leone,2021,5,31,68882.0
Sierra Leone,2021,6,8,71821.0
Sierra Leone,2021,6,10,75667.0
Sierra Leone,2021,6,14,77958.0
Sierra Leone,2021,6,20,82145.0
Sierra Leone,2021,8,27,159793.0
Sierra Leone,2021,9,13,181065.0
Sierra Leone,2021,9,27,189641.0
Sierra Leone,2021,9,29,192558.0
Sierra Leone,2021,10,12,292239.0
Sierra Leone,2021,10,18,318380.0
Sierra Leone,2021,11,4,505385.0
Sierra Leone,2021,11,10,603654.0
Sierra Leone,2021,11,26,703231.0
Sierra Leone,2022,1,11,747044.0
Sierra Leone,2022,1,26,1147770.0
Sierra Leone,2022,2,7,1208855.0
Sierra Leone,2022,2,18,1480815.0
Sierra Leone,2022,2,25,1480815.0
Sierra Leone,2022,3,4,1516460.0
Sierra Leone,2022,3,15,1727305.0
Sierra Leone,2022,3,29,1743563.0
Sierra Leone,2022,4,26,1985041.0
Sierra Leone,2022,5,1,1987563.0
Sierra Leone,2022,5,22,2195532.0
Sierra Leone,2022,6,5,2383636.0
Sierra Leone,2022,6,19,2383636.0
Sierra Leone,2022,6,26,2621469.0
Sierra Leone,2022,7,10,2644113.0
Sierra Leone,2022,7,24,2645861.0
Sierra Leone,2022,8,7,2882812.0
Sierra Leone,2022,8,28,2904587.0
Sierra Leone,2022,9,18,3122384.0
Sierra Leone,2022,10,2,3179330.0
Sierra Leone,2022,10,16,3441631.0
Sierra Leone,2022,10,23,3441631.0
Sierra Leone,2022,10,30,3513208.0
Sierra Leone,2022,11,6,3593593.0
Sierra Leone,2022,11,20,3704679.0
Sierra Leone,2022,11,27,3830958.0
Sierra Leone,2022,12,4,3837130.0
Sierra Leone,2022,12,18,4318136.0
Sierra Leone,2023,1,1,4506129.0
Sierra Leone,2023,2,5,4569641.0
Sierra Leone,2023,2,19,4693903.0
Sierra Leone,2023,2,26,4702952.0
Sierra Leone,2023,3,5,4785341.0
Sierra Leone,2023,3,12,4872962.0
Sierra Leone,2023,3,19,4953816.0
Sierra Leone,2023,3,26,5015637.0
Sierra Leone,2023,4,30,5113414.0
Sierra Leone,2023,5,21,5252127.0
Sierra Leone,2023,6,4,5399967.0
Sierra Leone,2023,6,25,5668867.0
Sierra Leone,2023,7,30,5676123.0
Singapore,2020,12,30,539.0
Singapore,2020,12,31,582.0
Singapore,2021,1,1,611.0
Singapore,2021,1,2,644.0
Singapore,2021,1,3,678.0
Singapore,2021,1,4,755.0
Singapore,2021,1,5,835.0
Singapore,2021,1,6,931.0
Singapore,2021,1,7,1036.0
Singapore,2021,1,8,1848.0
Singapore,2021,1,9,2301.0
Singapore,2021,1,10,2491.0
Singapore,2021,1,11,4621.0
Singapore,2021,1,12,7439.0
Singapore,2021,1,13,11493.0
Singapore,2021,1,14,16217.0
Singapore,2021,1,15,21549.0
Singapore,2021,1,16,23317.0
Singapore,2021,1,17,24003.0
Singapore,2021,1,18,31441.0
Singapore,2021,1,19,39584.0
Singapore,2021,1,20,48552.0
Singapore,2021,1,21,56033.0
Singapore,2021,1,22,63708.0
Singapore,2021,1,23,68461.0
Singapore,2021,1,24,72944.0
Singapore,2021,1,25,84769.0
Singapore,2021,1,26,97161.0
Singapore,2021,1,27,110875.0
Singapore,2021,1,28,125197.0
Singapore,2021,1,29,139037.0
Singapore,2021,1,30,146123.0
Singapore,2021,1,31,151694.0
Singapore,2021,2,1,160710.0
Singapore,2021,2,2,170222.0
Singapore,2021,2,3,181575.0
Singapore,2021,2,4,190249.0
Singapore,2021,2,5,199603.0
Singapore,2021,2,6,203932.0
Singapore,2021,2,7,206237.0
Singapore,2021,2,8,210253.0
Singapore,2021,2,9,213858.0
Singapore,2021,2,10,216874.0
Singapore,2021,2,11,218289.0
Singapore,2021,2,12,218362.0
Singapore,2021,2,13,218435.0
Singapore,2021,2,14,218989.0
Singapore,2021,2,15,220152.0
Singapore,2021,2,16,222451.0
Singapore,2021,2,17,225829.0
Singapore,2021,2,18,230091.0
Singapore,2021,2,19,235827.0
Singapore,2021,2,20,239686.0
Singapore,2021,2,21,241735.0
Singapore,2021,2,22,247973.0
Singapore,2021,2,23,256048.0
Singapore,2021,2,24,263697.0
Singapore,2021,2,25,272360.0
Singapore,2021,2,26,282380.0
Singapore,2021,2,27,290741.0
Singapore,2021,2,28,296885.0
Singapore,2021,3,1,306647.0
Singapore,2021,3,2,316685.0
Singapore,2021,3,3,327885.0
Singapore,2021,3,4,340169.0
Singapore,2021,3,5,353855.0
Singapore,2021,3,6,362700.0
Singapore,2021,3,7,367521.0
Singapore,2021,3,8,381226.0
Singapore,2021,3,9,398035.0
Singapore,2021,3,10,416912.0
Singapore,2021,3,11,439021.0
Singapore,2021,3,12,463843.0
Singapore,2021,3,13,487498.0
Singapore,2021,3,14,507532.0
Singapore,2021,3,15,535111.0
Singapore,2021,3,16,564134.0
Singapore,2021,3,17,597229.0
Singapore,2021,3,18,630135.0
Singapore,2021,3,19,666438.0
Singapore,2021,3,20,696391.0
Singapore,2021,3,21,723510.0
Singapore,2021,3,22,754020.0
Singapore,2021,3,23,782131.0
Singapore,2021,3,24,805763.0
Singapore,2021,3,25,826925.0
Singapore,2021,3,26,849945.0
Singapore,2021,3,27,872944.0
Singapore,2021,3,28,889476.0
Singapore,2021,3,29,923992.0
Singapore,2021,3,30,951193.0
Singapore,2021,3,31,974190.0
Singapore,2021,4,1,996974.0
Singapore,2021,4,2,1015551.0
Singapore,2021,4,3,1035010.0
Singapore,2021,4,4,1051409.0
Singapore,2021,4,5,1079361.0
Singapore,2021,4,6,1106338.0
Singapore,2021,4,7,1131261.0
Singapore,2021,4,8,1154414.0
Singapore,2021,4,9,1175204.0
Singapore,2021,4,10,1193081.0
Singapore,2021,4,11,1212712.0
Singapore,2021,4,12,1229685.0
Singapore,2021,4,13,1247991.0
Singapore,2021,4,14,1267654.0
Singapore,2021,4,15,1286046.0
Singapore,2021,4,16,1305977.0
Singapore,2021,4,17,1322153.0
Singapore,2021,4,18,1336651.0
Singapore,2021,4,19,1353569.0
Singapore,2021,4,20,1375339.0
Singapore,2021,4,21,1400353.0
Singapore,2021,4,22,1425170.0
Singapore,2021,4,23,1449616.0
Singapore,2021,4,24,1468140.0
Singapore,2021,4,25,1488025.0
Singapore,2021,4,26,1507201.0
Singapore,2021,4,27,1528631.0
Singapore,2021,4,28,1550904.0
Singapore,2021,4,29,1576914.0
Singapore,2021,4,30,1601043.0
Singapore,2021,5,1,1624683.0
Singapore,2021,5,2,1644812.0
Singapore,2021,5,3,1666220.0
Singapore,2021,5,4,1688314.0
Singapore,2021,5,5,1709379.0
Singapore,2021,5,6,1733944.0
Singapore,2021,5,7,1756774.0
Singapore,2021,5,8,1775631.0
Singapore,2021,5,9,1793505.0
Singapore,2021,5,10,1823111.0
Singapore,2021,5,11,1850054.0
Singapore,2021,5,12,1861248.0
Singapore,2021,5,13,1862199.0
Singapore,2021,5,14,1879065.0
Singapore,2021,5,15,1901304.0
Singapore,2021,5,16,1921395.0
Singapore,2021,5,17,1938359.0
Singapore,2021,5,18,1957052.0
Singapore,2021,5,19,1975724.0
Singapore,2021,5,20,1999854.0
Singapore,2021,5,21,2021322.0
Singapore,2021,5,22,2038376.0
Singapore,2021,5,23,2056226.0
Singapore,2021,5,24,2083570.0
Singapore,2021,5,25,2113758.0
Singapore,2021,5,26,2140673.0
Singapore,2021,5,27,2164449.0
Singapore,2021,5,28,2190248.0
Singapore,2021,5,29,2214926.0
Singapore,2021,5,30,2235389.0
Singapore,2021,5,31,2253756.0
Singapore,2021,6,1,2279615.0
Singapore,2021,6,2,2312224.0
Singapore,2021,6,3,2357829.0
Singapore,2021,6,4,2396597.0
Singapore,2021,6,5,2425501.0
Singapore,2021,6,6,2450967.0
Singapore,2021,6,7,2477322.0
Singapore,2021,6,8,2498711.0
Singapore,2021,6,9,2526118.0
Singapore,2021,6,10,2557640.0
Singapore,2021,6,11,2588727.0
Singapore,2021,6,12,2616575.0
Singapore,2021,6,13,2643530.0
Singapore,2021,6,14,2676976.0
Singapore,2021,6,15,2714301.0
Singapore,2021,6,16,2757677.0
Singapore,2021,6,17,2799412.0
Singapore,2021,6,18,2839716.0
Singapore,2021,6,19,2879161.0
Singapore,2021,6,20,2912817.0
Singapore,2021,6,21,2956327.0
Singapore,2021,6,22,2996783.0
Singapore,2021,6,23,3037685.0
Singapore,2021,6,24,3077975.0
Singapore,2021,6,25,3117293.0
Singapore,2021,6,26,3173213.0
Singapore,2021,6,27,3222888.0
Singapore,2021,6,28,3273564.0
Singapore,2021,6,29,3312358.0
Singapore,2021,6,30,3370598.0
Singapore,2021,7,1,3433140.0
Singapore,2021,7,2,3496270.0
Singapore,2021,7,3,3557761.0
Singapore,2021,7,4,3613307.0
Singapore,2021,7,5,3673850.0
Singapore,2021,7,6,3731617.0
Singapore,2021,7,7,3788972.0
Singapore,2021,7,8,3844324.0
Singapore,2021,7,9,3896520.0
Singapore,2021,7,10,3943246.0
Singapore,2021,7,11,3981134.0
Singapore,2021,7,12,4023966.0
Singapore,2021,7,13,4055585.0
Singapore,2021,7,14,4080938.0
Singapore,2021,7,15,4104262.0
Singapore,2021,7,16,4128202.0
Singapore,2021,7,17,4148288.0
Singapore,2021,7,18,4165453.0
Singapore,2021,7,19,4179407.0
Singapore,2021,7,20,4181162.0
Singapore,2021,7,21,4201241.0
Singapore,2021,7,22,4219516.0
Singapore,2021,7,23,4236732.0
Singapore,2021,7,24,4250777.0
Singapore,2021,7,25,4263753.0
Singapore,2021,7,26,4278192.0
Singapore,2021,7,27,4293113.0
Singapore,2021,7,28,4306667.0
Singapore,2021,7,29,4320476.0
Singapore,2021,7,30,4331745.0
Singapore,2021,7,31,4341602.0
Singapore,2021,8,1,4348921.0
Singapore,2021,8,2,4359224.0
Singapore,2021,8,3,4369651.0
Singapore,2021,8,4,4379227.0
Singapore,2021,8,5,4388410.0
Singapore,2021,8,6,4397511.0
Singapore,2021,8,7,4407816.0
Singapore,2021,8,8,4417337.0
Singapore,2021,8,9,4426434.0
Singapore,2021,8,10,4438744.0
Singapore,2021,8,11,4450231.0
Singapore,2021,8,12,4460571.0
Singapore,2021,8,13,4472435.0
Singapore,2021,8,14,4484206.0
Singapore,2021,8,15,4492195.0
Singapore,2021,8,16,4501680.0
Singapore,2021,8,17,4509892.0
Singapore,2021,8,18,4517565.0
Singapore,2021,8,19,4524565.0
Singapore,2021,8,20,4533481.0
Singapore,2021,8,21,4541409.0
Singapore,2021,8,22,4546158.0
Singapore,2021,8,23,4552000.0
Singapore,2021,8,24,4557218.0
Singapore,2021,8,25,4562844.0
Singapore,2021,8,26,4568015.0
Singapore,2021,8,27,4574709.0
Singapore,2021,8,28,4580338.0
Singapore,2021,8,29,4583681.0
Singapore,2021,8,30,4588797.0
Singapore,2021,8,31,4593877.0
Singapore,2021,9,1,4598844.0
Singapore,2021,9,2,4603661.0
Singapore,2021,9,3,4609214.0
Singapore,2021,9,4,4613873.0
Singapore,2021,9,5,4616887.0
Singapore,2021,9,6,4621242.0
Singapore,2021,9,7,4625541.0
Singapore,2021,9,8,4629793.0
Singapore,2021,9,9,4633640.0
Singapore,2021,9,10,4637397.0
Singapore,2021,9,11,4640825.0
Singapore,2021,9,12,4643403.0
Singapore,2021,9,13,4646642.0
Singapore,2021,9,14,4649942.0
Singapore,2021,9,15,4653749.0
Singapore,2021,9,16,4657339.0
Singapore,2021,9,17,4661707.0
Singapore,2021,9,18,4664938.0
Singapore,2021,9,19,4667130.0
Singapore,2021,9,20,4670523.0
Singapore,2021,9,21,4673724.0
Singapore,2021,9,22,4676713.0
Singapore,2021,9,23,4680207.0
Singapore,2021,9,24,4683979.0
Singapore,2021,9,25,4686796.0
Singapore,2021,9,26,4689231.0
Singapore,2021,9,27,4692279.0
Singapore,2021,9,28,4695534.0
Singapore,2021,9,29,4698535.0
Singapore,2021,9,30,4701443.0
Singapore,2021,10,1,4704272.0
Singapore,2021,10,2,4706318.0
Singapore,2021,10,3,4707960.0
Singapore,2021,10,4,4710452.0
Singapore,2021,10,5,4713389.0
Singapore,2021,10,6,4716445.0
Singapore,2021,10,7,4719316.0
Singapore,2021,10,8,4722480.0
Singapore,2021,10,9,4725578.0
Singapore,2021,10,10,4728581.0
Singapore,2021,10,11,4732738.0
Singapore,2021,10,12,4736268.0
Singapore,2021,10,13,4739324.0
Singapore,2021,10,14,4742073.0
Singapore,2021,10,15,4745559.0
Singapore,2021,10,16,4748390.0
Singapore,2021,10,17,4749976.0
Singapore,2021,10,18,4752419.0
Singapore,2021,10,19,4754513.0
Singapore,2021,10,20,4756257.0
Singapore,2021,10,21,4758222.0
Singapore,2021,10,22,4760212.0
Singapore,2021,10,23,4762019.0
Singapore,2021,10,24,4763184.0
Singapore,2021,10,25,4765169.0
Singapore,2021,10,26,4767155.0
Singapore,2021,10,27,4768862.0
Singapore,2021,10,28,4770741.0
Singapore,2021,10,29,4772678.0
Singapore,2021,10,30,4774631.0
Singapore,2021,10,31,4775979.0
Singapore,2021,11,1,4777975.0
Singapore,2021,11,2,4779716.0
Singapore,2021,11,3,4781219.0
Singapore,2021,11,4,4781662.0
Singapore,2021,11,5,4783958.0
Singapore,2021,11,6,4785638.0
Singapore,2021,11,7,4786795.0
Singapore,2021,11,8,4788326.0
Singapore,2021,11,9,4790272.0
Singapore,2021,11,10,4792046.0
Singapore,2021,11,11,4793886.0
Singapore,2021,11,12,4795847.0
Singapore,2021,11,13,4797462.0
Singapore,2021,11,14,4798669.0
Singapore,2021,11,15,4800326.0
Singapore,2021,11,16,4801871.0
Singapore,2021,11,17,4803216.0
Singapore,2021,11,18,4804559.0
Singapore,2021,11,19,4805987.0
Singapore,2021,11,20,4807306.0
Singapore,2021,11,21,4808341.0
Singapore,2021,11,22,4809720.0
Singapore,2021,11,23,4810942.0
Singapore,2021,11,24,4812197.0
Singapore,2021,11,25,4813478.0
Singapore,2021,11,26,4814796.0
Singapore,2021,11,27,4815833.0
Singapore,2021,11,28,4816703.0
Singapore,2021,11,29,4817921.0
Singapore,2021,11,30,4819175.0
Singapore,2021,12,1,4820304.0
Singapore,2021,12,2,4821306.0
Singapore,2021,12,3,4822359.0
Singapore,2021,12,4,4823167.0
Singapore,2021,12,5,4823770.0
Singapore,2021,12,6,4824660.0
Singapore,2021,12,7,4825504.0
Singapore,2021,12,8,4826372.0
Singapore,2021,12,9,4827171.0
Singapore,2021,12,10,4827783.0
Singapore,2021,12,11,4828413.0
Singapore,2021,12,12,4828913.0
Singapore,2021,12,13,4829554.0
Singapore,2021,12,14,4830198.0
Singapore,2021,12,15,4830802.0
Singapore,2021,12,16,4831371.0
Singapore,2021,12,17,4831917.0
Singapore,2021,12,18,4832474.0
Singapore,2021,12,19,4832860.0
Singapore,2021,12,20,4833539.0
Singapore,2021,12,21,4834131.0
Singapore,2021,12,22,4834823.0
Singapore,2021,12,23,4835403.0
Singapore,2021,12,24,4835713.0
Singapore,2021,12,25,4835771.0
Singapore,2021,12,26,4836333.0
Singapore,2021,12,27,4840240.0
Singapore,2021,12,28,4844278.0
Singapore,2021,12,29,4850062.0
Singapore,2021,12,30,4856175.0
Singapore,2021,12,31,4859718.0
Singapore,2022,1,1,4859827.0
Singapore,2022,1,2,4866778.0
Singapore,2022,1,3,4876476.0
Singapore,2022,1,4,4880896.0
Singapore,2022,1,5,4882796.0
Singapore,2022,1,6,4888841.0
Singapore,2022,1,7,4897622.0
Singapore,2022,1,8,4908103.0
Singapore,2022,1,9,4917533.0
Singapore,2022,1,10,4922518.0
Singapore,2022,1,11,4925817.0
Singapore,2022,1,12,4930297.0
Singapore,2022,1,13,4937356.0
Singapore,2022,1,14,4946651.0
Singapore,2022,1,15,4957790.0
Singapore,2022,1,16,4966428.0
Singapore,2022,1,17,4970411.0
Singapore,2022,1,18,4973423.0
Singapore,2022,1,19,4976994.0
Singapore,2022,1,20,4982099.0
Singapore,2022,1,21,4989252.0
Singapore,2022,1,22,4997032.0
Singapore,2022,1,23,5003770.0
Singapore,2022,1,24,5007042.0
Singapore,2022,1,25,5010959.0
Singapore,2022,1,26,5015249.0
Singapore,2022,1,27,5020017.0
Singapore,2022,1,28,5023477.0
Singapore,2022,1,29,5027197.0
Singapore,2022,1,30,5029124.0
Singapore,2022,1,31,5032131.0
Singapore,2022,2,1,5032184.0
Singapore,2022,2,2,5032257.0
Singapore,2022,2,3,5038067.0
Singapore,2022,2,4,5041089.0
Singapore,2022,2,5,5043038.0
Singapore,2022,2,6,5045309.0
Singapore,2022,2,7,5047881.0
Singapore,2022,2,8,5050230.0
Singapore,2022,2,9,5052568.0
Singapore,2022,2,10,5055563.0
Singapore,2022,2,11,5057189.0
Singapore,2022,2,12,5058440.0
Singapore,2022,2,13,5059922.0
Singapore,2022,2,14,5062537.0
Singapore,2022,2,15,5064347.0
Singapore,2022,2,16,5066432.0
Singapore,2022,2,17,5069172.0
Singapore,2022,2,18,5071148.0
Singapore,2022,2,19,5072922.0
Singapore,2022,2,20,5075111.0
Singapore,2022,2,21,5077020.0
Singapore,2022,2,22,5078359.0
Singapore,2022,2,23,5079772.0
Singapore,2022,2,24,5081782.0
Singapore,2022,2,25,5083458.0
Singapore,2022,2,26,5085638.0
Singapore,2022,2,27,5087498.0
Singapore,2022,2,28,5088356.0
Singapore,2022,3,1,5089047.0
Singapore,2022,3,2,5089521.0
Singapore,2022,3,3,5090259.0
Singapore,2022,3,4,5091315.0
Singapore,2022,3,5,5092714.0
Singapore,2022,3,6,5093258.0
Singapore,2022,3,7,5093788.0
Singapore,2022,3,8,5094153.0
Singapore,2022,3,9,5094530.0
Singapore,2022,3,10,5095129.0
Singapore,2022,3,11,5095859.0
Singapore,2022,3,12,5097004.0
Singapore,2022,3,13,5097863.0
Singapore,2022,3,14,5098828.0
Singapore,2022,3,15,5099477.0
Singapore,2022,3,16,5100173.0
Singapore,2022,3,17,5100918.0
Singapore,2022,3,18,5101579.0
Singapore,2022,3,19,5102153.0
Singapore,2022,3,20,5102487.0
Singapore,2022,3,21,5103090.0
Singapore,2022,3,22,5103590.0
Singapore,2022,3,23,5103910.0
Singapore,2022,3,24,5104205.0
Singapore,2022,3,25,5104683.0
Singapore,2022,3,26,5105218.0
Singapore,2022,3,27,5105537.0
Singapore,2022,3,28,5105847.0
Singapore,2022,3,29,5106063.0
Singapore,2022,3,30,5106291.0
Singapore,2022,3,31,5106544.0
Singapore,2022,4,1,5106954.0
Singapore,2022,4,2,5107356.0
Singapore,2022,4,3,5107581.0
Singapore,2022,4,4,5107790.0
Singapore,2022,4,5,5107961.0
Singapore,2022,4,6,5108173.0
Singapore,2022,4,7,5108434.0
Singapore,2022,4,8,5108863.0
Singapore,2022,4,9,5109634.0
Singapore,2022,4,10,5109909.0
Singapore,2022,4,11,5110102.0
Singapore,2022,4,12,5110278.0
Singapore,2022,4,13,5110510.0
Singapore,2022,4,14,5110702.0
Singapore,2022,4,15,5110709.0
Singapore,2022,4,16,5111316.0
Singapore,2022,4,17,5111540.0
Singapore,2022,4,18,5111741.0
Singapore,2022,4,19,5111862.0
Singapore,2022,4,20,5112023.0
Singapore,2022,4,21,5112218.0
Singapore,2022,4,22,5112650.0
Singapore,2022,4,23,5113120.0
Singapore,2022,4,24,5113345.0
Singapore,2022,4,25,5113508.0
Singapore,2022,4,26,5113640.0
Singapore,2022,4,27,5113795.0
Singapore,2022,4,28,5113970.0
Singapore,2022,4,29,5114419.0
Singapore,2022,4,30,5114832.0
Singapore,2022,5,1,5114835.0
Singapore,2022,5,2,5115037.0
Singapore,2022,5,3,5115041.0
Singapore,2022,5,4,5115195.0
Singapore,2022,5,5,5115304.0
Singapore,2022,5,6,5115494.0
Singapore,2022,5,7,5115749.0
Singapore,2022,5,8,5115922.0
Singapore,2022,5,9,5116019.0
Singapore,2022,5,10,5116122.0
Singapore,2022,5,11,5116233.0
Singapore,2022,5,12,5116375.0
Singapore,2022,5,13,5116686.0
Singapore,2022,5,14,5116916.0
Singapore,2022,5,15,5116918.0
Singapore,2022,5,16,5117137.0
Singapore,2022,5,17,5117254.0
Singapore,2022,5,18,5117415.0
Singapore,2022,5,19,5117573.0
Singapore,2022,5,20,5117834.0
Singapore,2022,5,21,5118170.0
Singapore,2022,5,22,5118366.0
Singapore,2022,5,23,5118491.0
Singapore,2022,5,24,5118641.0
Singapore,2022,5,25,5118783.0
Singapore,2022,5,26,5118972.0
Singapore,2022,5,27,5119310.0
Singapore,2022,5,28,5119663.0
Singapore,2022,5,29,5119911.0
Singapore,2022,5,30,5120190.0
Singapore,2022,5,31,5120411.0
Singapore,2022,6,1,5120632.0
Singapore,2022,6,2,5120792.0
Singapore,2022,6,3,5121021.0
Singapore,2022,6,4,5121324.0
Singapore,2022,6,5,5121493.0
Singapore,2022,6,6,5121704.0
Singapore,2022,6,7,5121867.0
Singapore,2022,6,8,5122078.0
Singapore,2022,6,9,5122265.0
Singapore,2022,6,10,5122425.0
Singapore,2022,6,11,5122575.0
Singapore,2022,6,12,5122636.0
Singapore,2022,6,13,5122805.0
Singapore,2022,6,14,5122931.0
Singapore,2022,6,15,5123091.0
Singapore,2022,6,16,5123247.0
Singapore,2022,6,17,5123447.0
Singapore,2022,6,18,5123618.0
Singapore,2022,6,19,5123714.0
Singapore,2022,6,20,5123902.0
Singapore,2022,6,21,5124071.0
Singapore,2022,6,22,5124302.0
Singapore,2022,6,23,5124499.0
Singapore,2022,6,24,5124727.0
Singapore,2022,6,25,5124926.0
Singapore,2022,6,26,5125011.0
Singapore,2022,6,27,5125129.0
Singapore,2022,6,28,5125207.0
Singapore,2022,6,29,5125431.0
Singapore,2022,6,30,5125650.0
Singapore,2022,7,1,5125788.0
Singapore,2022,7,2,5125930.0
Singapore,2022,7,3,5125974.0
Singapore,2022,7,4,5126120.0
Singapore,2022,7,5,5126201.0
Singapore,2022,7,6,5126372.0
Singapore,2022,7,7,5126517.0
Singapore,2022,7,8,5126714.0
Singapore,2022,7,9,5126852.0
Singapore,2022,7,10,5126889.0
Singapore,2022,7,11,5126918.0
Singapore,2022,7,12,5127015.0
Singapore,2022,7,13,5127154.0
Singapore,2022,7,14,5127315.0
Singapore,2022,7,15,5127482.0
Singapore,2022,7,16,5127595.0
Singapore,2022,7,17,5127635.0
Singapore,2022,7,18,5127764.0
Singapore,2022,7,19,5127889.0
Singapore,2022,7,20,5128072.0
Singapore,2022,7,21,5128216.0
Singapore,2022,7,22,5128415.0
Singapore,2022,7,23,5128564.0
Singapore,2022,7,24,5128612.0
Singapore,2022,7,25,5128763.0
Singapore,2022,7,26,5128870.0
Singapore,2022,7,27,5129042.0
Singapore,2022,7,28,5129196.0
Singapore,2022,7,29,5129350.0
Singapore,2022,7,30,5129472.0
Singapore,2022,7,31,5129507.0
Singapore,2022,8,1,5129654.0
Singapore,2022,8,2,5129783.0
Singapore,2022,8,3,5129946.0
Singapore,2022,8,4,5130100.0
Singapore,2022,8,5,5130265.0
Singapore,2022,8,6,5130399.0
Singapore,2022,8,7,5130451.0
Singapore,2022,8,8,5130604.0
Singapore,2022,8,9,5130653.0
Singapore,2022,8,10,5130808.0
Singapore,2022,8,11,5130920.0
Singapore,2022,8,12,5131052.0
Singapore,2022,8,13,5131144.0
Singapore,2022,8,14,5131177.0
Singapore,2022,8,15,5131307.0
Singapore,2022,8,16,5131408.0
Singapore,2022,8,17,5131504.0
Singapore,2022,8,18,5131586.0
Singapore,2022,8,19,5131690.0
Singapore,2022,8,20,5131772.0
Singapore,2022,8,21,5131797.0
Singapore,2022,8,22,5131878.0
Singapore,2022,8,23,5131934.0
Singapore,2022,8,24,5132010.0
Singapore,2022,8,25,5132094.0
Singapore,2022,8,26,5132207.0
Singapore,2022,8,27,5132267.0
Singapore,2022,8,28,5132287.0
Singapore,2022,8,29,5132356.0
Singapore,2022,8,30,5132411.0
Singapore,2022,8,31,5132485.0
Singapore,2022,9,1,5132605.0
Singapore,2022,9,2,5132785.0
Singapore,2022,9,3,5132887.0
Singapore,2022,9,4,5132930.0
Singapore,2022,9,5,5133064.0
Singapore,2022,9,6,5133198.0
Singapore,2022,9,7,5133333.0
Singapore,2022,9,8,5133420.0
Singapore,2022,9,9,5133530.0
Singapore,2022,9,10,5133603.0
Singapore,2022,9,11,5133626.0
Singapore,2022,9,12,5133684.0
Singapore,2022,9,13,5133738.0
Singapore,2022,9,14,5133814.0
Singapore,2022,9,15,5133902.0
Singapore,2022,9,16,5134033.0
Singapore,2022,9,17,5134132.0
Singapore,2022,9,18,5134159.0
Singapore,2022,9,19,5134235.0
Singapore,2022,9,20,5134286.0
Singapore,2022,9,21,5134356.0
Singapore,2022,9,22,5134417.0
Singapore,2022,9,23,5134517.0
Singapore,2022,9,24,5134584.0
Singapore,2022,9,25,5134607.0
Singapore,2022,9,26,5134667.0
Singapore,2022,9,27,5134737.0
Singapore,2022,9,28,5134815.0
Singapore,2022,9,29,5134879.0
Singapore,2022,9,30,5135008.0
Singapore,2022,10,1,5135079.0
Singapore,2022,10,2,5135115.0
Singapore,2022,10,3,5135183.0
Singapore,2022,10,4,5135234.0
Singapore,2022,10,5,5135308.0
Singapore,2022,10,6,5135388.0
Singapore,2022,10,7,5135564.0
Singapore,2022,10,8,5135648.0
Singapore,2022,10,9,5135677.0
Singapore,2022,10,10,5135745.0
Singapore,2022,10,11,5135798.0
Singapore,2022,10,12,5135896.0
Singapore,2022,10,13,5135996.0
Singapore,2022,10,14,5136136.0
Singapore,2022,10,15,5136232.0
Singapore,2022,10,16,5136269.0
Singapore,2022,10,17,5136385.0
Singapore,2022,10,18,5136459.0
Singapore,2022,10,19,5136566.0
Singapore,2022,10,20,5136672.0
Singapore,2022,10,21,5136818.0
Singapore,2022,10,22,5136913.0
Singapore,2022,10,23,5136945.0
Singapore,2022,10,24,5136952.0
Singapore,2022,10,25,5137637.0
Singapore,2022,10,26,5138012.0
Singapore,2022,10,27,5138357.0
Singapore,2022,10,28,5138945.0
Singapore,2022,10,29,5139715.0
Singapore,2022,10,30,5139736.0
Singapore,2022,10,31,5140303.0
Singapore,2022,11,1,5140626.0
Singapore,2022,11,2,5140918.0
Singapore,2022,11,3,5141233.0
Singapore,2022,11,4,5142111.0
Singapore,2022,11,5,5142477.0
Singapore,2022,11,6,5142485.0
Singapore,2022,11,7,5143034.0
Singapore,2022,11,8,5143363.0
Singapore,2022,11,9,5143686.0
Singapore,2022,11,10,5144000.0
Singapore,2022,11,11,5144812.0
Singapore,2022,11,12,5145318.0
Singapore,2022,11,13,5145329.0
Singapore,2022,11,14,5145683.0
Singapore,2022,11,15,5145958.0
Singapore,2022,11,16,5146195.0
Singapore,2022,11,17,5146494.0
Singapore,2022,11,18,5147048.0
Singapore,2022,11,19,5147589.0
Singapore,2022,11,20,5147598.0
Singapore,2022,11,21,5147865.0
Singapore,2022,11,22,5148243.0
Singapore,2022,11,23,5148508.0
Singapore,2022,11,24,5148780.0
Singapore,2022,11,25,5149374.0
Singapore,2022,11,26,5150055.0
Singapore,2022,11,27,5150065.0
Singapore,2022,11,28,5150404.0
Singapore,2022,11,29,5150601.0
Singapore,2022,11,30,5150883.0
Singapore,2022,12,1,5151095.0
Singapore,2022,12,2,5151512.0
Singapore,2022,12,3,5152025.0
Singapore,2022,12,4,5152037.0
Singapore,2022,12,5,5152328.0
Singapore,2022,12,6,5152461.0
Singapore,2022,12,7,5152598.0
Singapore,2022,12,8,5152806.0
Singapore,2022,12,9,5153178.0
Singapore,2022,12,10,5153646.0
Singapore,2022,12,11,5153655.0
Singapore,2022,12,12,5153866.0
Singapore,2022,12,13,5154025.0
Singapore,2022,12,14,5154167.0
Singapore,2022,12,15,5154318.0
Singapore,2022,12,16,5154583.0
