ISO2,ISO3,country,year,month,day,deaths
SI,SVN,Slovenia,2021,11,28,5694
SI,SVN,Slovenia,2021,11,29,5694
SI,SVN,Slovenia,2021,11,30,5694
SI,SVN,Slovenia,2021,12,1,5694
SI,SVN,Slovenia,2021,12,2,5694
SI,SVN,Slovenia,2021,12,3,5694
SI,SVN,Slovenia,2021,12,4,5694
SI,SVN,Slovenia,2021,12,5,5829
SI,SVN,Slovenia,2021,12,6,5829
SI,SVN,Slovenia,2021,12,7,5829
SI,SVN,Slovenia,2021,12,8,5829
SI,SVN,Slovenia,2021,12,9,5829
SI,SVN,Slovenia,2021,12,10,5829
SI,SVN,Slovenia,2021,12,11,5829
SI,SVN,Slovenia,2021,12,12,5943
SI,SVN,Slovenia,2021,12,13,5943
SI,SVN,Slovenia,2021,12,14,5943
SI,SVN,Slovenia,2021,12,15,5943
SI,SVN,Slovenia,2021,12,16,5943
SI,SVN,Slovenia,2021,12,17,5943
SI,SVN,Slovenia,2021,12,18,5943
SI,SVN,Slovenia,2021,12,19,6028
SI,SVN,Slovenia,2021,12,20,6028
SI,SVN,Slovenia,2021,12,21,6028
SI,SVN,Slovenia,2021,12,22,6028
SI,SVN,Slovenia,2021,12,23,6028
SI,SVN,Slovenia,2021,12,24,6028
SI,SVN,Slovenia,2021,12,25,6028
SI,SVN,Slovenia,2021,12,26,6089
SI,SVN,Slovenia,2021,12,27,6089
SI,SVN,Slovenia,2021,12,28,6089
SI,SVN,Slovenia,2021,12,29,6089
SI,SVN,Slovenia,2021,12,30,6089
SI,SVN,Slovenia,2021,12,31,6089
SI,SVN,Slovenia,2022,1,1,6089
SI,SVN,Slovenia,2022,1,2,6153
SI,SVN,Slovenia,2022,1,3,6153
SI,SVN,Slovenia,2022,1,4,6153
SI,SVN,Slovenia,2022,1,5,6153
SI,SVN,Slovenia,2022,1,6,6153
SI,SVN,Slovenia,2022,1,7,6153
SI,SVN,Slovenia,2022,1,8,6153
SI,SVN,Slovenia,2022,1,9,6210
SI,SVN,Slovenia,2022,1,10,6210
SI,SVN,Slovenia,2022,1,11,6210
SI,SVN,Slovenia,2022,1,12,6210
SI,SVN,Slovenia,2022,1,13,6210
SI,SVN,Slovenia,2022,1,14,6210
SI,SVN,Slovenia,2022,1,15,6210
SI,SVN,Slovenia,2022,1,16,6261
SI,SVN,Slovenia,2022,1,17,6261
SI,SVN,Slovenia,2022,1,18,6261
SI,SVN,Slovenia,2022,1,19,6261
SI,SVN,Slovenia,2022,1,20,6261
SI,SVN,Slovenia,2022,1,21,6261
SI,SVN,Slovenia,2022,1,22,6261
SI,SVN,Slovenia,2022,1,23,6345
SI,SVN,Slovenia,2022,1,24,6345
SI,SVN,Slovenia,2022,1,25,6345
SI,SVN,Slovenia,2022,1,26,6345
SI,SVN,Slovenia,2022,1,27,6345
SI,SVN,Slovenia,2022,1,28,6345
SI,SVN,Slovenia,2022,1,29,6345
SI,SVN,Slovenia,2022,1,30,6464
SI,SVN,Slovenia,2022,1,31,6464
SI,SVN,Slovenia,2022,2,1,6464
SI,SVN,Slovenia,2022,2,2,6464
SI,SVN,Slovenia,2022,2,3,6464
SI,SVN,Slovenia,2022,2,4,6464
SI,SVN,Slovenia,2022,2,5,6464
SI,SVN,Slovenia,2022,2,6,6637
SI,SVN,Slovenia,2022,2,7,6637
SI,SVN,Slovenia,2022,2,8,6637
SI,SVN,Slovenia,2022,2,9,6637
SI,SVN,Slovenia,2022,2,10,6637
SI,SVN,Slovenia,2022,2,11,6637
SI,SVN,Slovenia,2022,2,12,6637
SI,SVN,Slovenia,2022,2,13,6804
SI,SVN,Slovenia,2022,2,14,6804
SI,SVN,Slovenia,2022,2,15,6804
SI,SVN,Slovenia,2022,2,16,6804
SI,SVN,Slovenia,2022,2,17,6804
SI,SVN,Slovenia,2022,2,18,6804
SI,SVN,Slovenia,2022,2,19,6804
SI,SVN,Slovenia,2022,2,20,6989
SI,SVN,Slovenia,2022,2,21,6989
SI,SVN,Slovenia,2022,2,22,6989
SI,SVN,Slovenia,2022,2,23,6989
SI,SVN,Slovenia,2022,2,24,6989
SI,SVN,Slovenia,2022,2,25,6989
SI,SVN,Slovenia,2022,2,26,6989
SI,SVN,Slovenia,2022,2,27,7140
SI,SVN,Slovenia,2022,2,28,7140
SI,SVN,Slovenia,2022,3,1,7140
SI,SVN,Slovenia,2022,3,2,7140
SI,SVN,Slovenia,2022,3,3,7140
SI,SVN,Slovenia,2022,3,4,7140
SI,SVN,Slovenia,2022,3,5,7140
SI,SVN,Slovenia,2022,3,6,7241
SI,SVN,Slovenia,2022,3,7,7241
SI,SVN,Slovenia,2022,3,8,7241
SI,SVN,Slovenia,2022,3,9,7241
SI,SVN,Slovenia,2022,3,10,7241
SI,SVN,Slovenia,2022,3,11,7241
SI,SVN,Slovenia,2022,3,12,7241
SI,SVN,Slovenia,2022,3,13,7321
SI,SVN,Slovenia,2022,3,14,7321
SI,SVN,Slovenia,2022,3,15,7321
SI,SVN,Slovenia,2022,3,16,7321
SI,SVN,Slovenia,2022,3,17,7321
SI,SVN,Slovenia,2022,3,18,7321
SI,SVN,Slovenia,2022,3,19,7321
SI,SVN,Slovenia,2022,3,20,7385
SI,SVN,Slovenia,2022,3,21,7385
SI,SVN,Slovenia,2022,3,22,7385
SI,SVN,Slovenia,2022,3,23,7385
SI,SVN,Slovenia,2022,3,24,7385
SI,SVN,Slovenia,2022,3,25,7385
SI,SVN,Slovenia,2022,3,26,7385
SI,SVN,Slovenia,2022,3,27,7435
SI,SVN,Slovenia,2022,3,28,7435
SI,SVN,Slovenia,2022,3,29,7435
SI,SVN,Slovenia,2022,3,30,7435
SI,SVN,Slovenia,2022,3,31,7435
SI,SVN,Slovenia,2022,4,1,7435
SI,SVN,Slovenia,2022,4,2,7435
SI,SVN,Slovenia,2022,4,3,7495
SI,SVN,Slovenia,2022,4,4,7495
SI,SVN,Slovenia,2022,4,5,7495
SI,SVN,Slovenia,2022,4,6,7495
SI,SVN,Slovenia,2022,4,7,7495
SI,SVN,Slovenia,2022,4,8,7495
SI,SVN,Slovenia,2022,4,9,7495
SI,SVN,Slovenia,2022,4,10,7551
SI,SVN,Slovenia,2022,4,11,7551
SI,SVN,Slovenia,2022,4,12,7551
SI,SVN,Slovenia,2022,4,13,7551
SI,SVN,Slovenia,2022,4,14,7551
SI,SVN,Slovenia,2022,4,15,7551
SI,SVN,Slovenia,2022,4,16,7551
SI,SVN,Slovenia,2022,4,17,7602
SI,SVN,Slovenia,2022,4,18,7602
SI,SVN,Slovenia,2022,4,19,7602
SI,SVN,Slovenia,2022,4,20,7602
SI,SVN,Slovenia,2022,4,21,7602
SI,SVN,Slovenia,2022,4,22,7602
SI,SVN,Slovenia,2022,4,23,7602
SI,SVN,Slovenia,2022,4,24,7657
SI,SVN,Slovenia,2022,4,25,7657
SI,SVN,Slovenia,2022,4,26,7657
SI,SVN,Slovenia,2022,4,27,7657
SI,SVN,Slovenia,2022,4,28,7657
SI,SVN,Slovenia,2022,4,29,7657
SI,SVN,Slovenia,2022,4,30,7657
SI,SVN,Slovenia,2022,5,1,7697
SI,SVN,Slovenia,2022,5,2,7697
SI,SVN,Slovenia,2022,5,3,7697
SI,SVN,Slovenia,2022,5,4,7697
SI,SVN,Slovenia,2022,5,5,7697
SI,SVN,Slovenia,2022,5,6,7697
SI,SVN,Slovenia,2022,5,7,7697
SI,SVN,Slovenia,2022,5,8,7739
SI,SVN,Slovenia,2022,5,9,7739
SI,SVN,Slovenia,2022,5,10,7739
SI,SVN,Slovenia,2022,5,11,7739
SI,SVN,Slovenia,2022,5,12,7739
SI,SVN,Slovenia,2022,5,13,7739
SI,SVN,Slovenia,2022,5,14,7739
SI,SVN,Slovenia,2022,5,15,7770
SI,SVN,Slovenia,2022,5,16,7770
SI,SVN,Slovenia,2022,5,17,7770
SI,SVN,Slovenia,2022,5,18,7770
SI,SVN,Slovenia,2022,5,19,7770
SI,SVN,Slovenia,2022,5,20,7770
SI,SVN,Slovenia,2022,5,21,7770
SI,SVN,Slovenia,2022,5,22,7788
SI,SVN,Slovenia,2022,5,23,7788
SI,SVN,Slovenia,2022,5,24,7788
SI,SVN,Slovenia,2022,5,25,7788
SI,SVN,Slovenia,2022,5,26,7788
SI,SVN,Slovenia,2022,5,27,7788
SI,SVN,Slovenia,2022,5,28,7788
SI,SVN,Slovenia,2022,5,29,7799
SI,SVN,Slovenia,2022,5,30,7799
SI,SVN,Slovenia,2022,5,31,7799
SI,SVN,Slovenia,2022,6,1,7799
SI,SVN,Slovenia,2022,6,2,7799
SI,SVN,Slovenia,2022,6,3,7799
SI,SVN,Slovenia,2022,6,4,7799
SI,SVN,Slovenia,2022,6,5,7812
SI,SVN,Slovenia,2022,6,6,7812
SI,SVN,Slovenia,2022,6,7,7812
SI,SVN,Slovenia,2022,6,8,7812
SI,SVN,Slovenia,2022,6,9,7812
SI,SVN,Slovenia,2022,6,10,7812
SI,SVN,Slovenia,2022,6,11,7812
SI,SVN,Slovenia,2022,6,12,7821
SI,SVN,Slovenia,2022,6,13,7821
SI,SVN,Slovenia,2022,6,14,7821
SI,SVN,Slovenia,2022,6,15,7821
SI,SVN,Slovenia,2022,6,16,7821
SI,SVN,Slovenia,2022,6,17,7821
SI,SVN,Slovenia,2022,6,18,7821
SI,SVN,Slovenia,2022,6,19,7828
SI,SVN,Slovenia,2022,6,20,7828
SI,SVN,Slovenia,2022,6,21,7828
SI,SVN,Slovenia,2022,6,22,7828
SI,SVN,Slovenia,2022,6,23,7828
SI,SVN,Slovenia,2022,6,24,7828
SI,SVN,Slovenia,2022,6,25,7828
SI,SVN,Slovenia,2022,6,26,7832
SI,SVN,Slovenia,2022,6,27,7832
SI,SVN,Slovenia,2022,6,28,7832
SI,SVN,Slovenia,2022,6,29,7832
SI,SVN,Slovenia,2022,6,30,7832
SI,SVN,Slovenia,2022,7,1,7832
SI,SVN,Slovenia,2022,7,2,7832
SI,SVN,Slovenia,2022,7,3,7843
SI,SVN,Slovenia,2022,7,4,7843
SI,SVN,Slovenia,2022,7,5,7843
SI,SVN,Slovenia,2022,7,6,7843
SI,SVN,Slovenia,2022,7,7,7843
SI,SVN,Slovenia,2022,7,8,7843
SI,SVN,Slovenia,2022,7,9,7843
SI,SVN,Slovenia,2022,7,10,7863
SI,SVN,Slovenia,2022,7,11,7863
SI,SVN,Slovenia,2022,7,12,7863
SI,SVN,Slovenia,2022,7,13,7863
SI,SVN,Slovenia,2022,7,14,7863
SI,SVN,Slovenia,2022,7,15,7863
SI,SVN,Slovenia,2022,7,16,7863
SI,SVN,Slovenia,2022,7,17,7887
SI,SVN,Slovenia,2022,7,18,7887
SI,SVN,Slovenia,2022,7,19,7887
SI,SVN,Slovenia,2022,7,20,7887
SI,SVN,Slovenia,2022,7,21,7887
SI,SVN,Slovenia,2022,7,22,7887
SI,SVN,Slovenia,2022,7,23,7887
SI,SVN,Slovenia,2022,7,24,7940
SI,SVN,Slovenia,2022,7,25,7940
SI,SVN,Slovenia,2022,7,26,7940
SI,SVN,Slovenia,2022,7,27,7940
SI,SVN,Slovenia,2022,7,28,7940
SI,SVN,Slovenia,2022,7,29,7940
SI,SVN,Slovenia,2022,7,30,7940
SI,SVN,Slovenia,2022,7,31,7987
SI,SVN,Slovenia,2022,8,1,7987
SI,SVN,Slovenia,2022,8,2,7987
SI,SVN,Slovenia,2022,8,3,7987
SI,SVN,Slovenia,2022,8,4,7987
SI,SVN,Slovenia,2022,8,5,7987
SI,SVN,Slovenia,2022,8,6,7987
SI,SVN,Slovenia,2022,8,7,8037
SI,SVN,Slovenia,2022,8,8,8037
SI,SVN,Slovenia,2022,8,9,8037
SI,SVN,Slovenia,2022,8,10,8037
SI,SVN,Slovenia,2022,8,11,8037
SI,SVN,Slovenia,2022,8,12,8037
SI,SVN,Slovenia,2022,8,13,8037
SI,SVN,Slovenia,2022,8,14,8088
SI,SVN,Slovenia,2022,8,15,8088
SI,SVN,Slovenia,2022,8,16,8088
SI,SVN,Slovenia,2022,8,17,8088
SI,SVN,Slovenia,2022,8,18,8088
SI,SVN,Slovenia,2022,8,19,8088
SI,SVN,Slovenia,2022,8,20,8088
SI,SVN,Slovenia,2022,8,21,8122
SI,SVN,Slovenia,2022,8,22,8122
SI,SVN,Slovenia,2022,8,23,8122
SI,SVN,Slovenia,2022,8,24,8122
SI,SVN,Slovenia,2022,8,25,8122
SI,SVN,Slovenia,2022,8,26,8122
SI,SVN,Slovenia,2022,8,27,8122
SI,SVN,Slovenia,2022,8,28,8163
SI,SVN,Slovenia,2022,8,29,8163
SI,SVN,Slovenia,2022,8,30,8163
SI,SVN,Slovenia,2022,8,31,8163
SI,SVN,Slovenia,2022,9,1,8163
SI,SVN,Slovenia,2022,9,2,8163
SI,SVN,Slovenia,2022,9,3,8163
SI,SVN,Slovenia,2022,9,4,8191
SI,SVN,Slovenia,2022,9,5,8191
SI,SVN,Slovenia,2022,9,6,8191
SI,SVN,Slovenia,2022,9,7,8191
SI,SVN,Slovenia,2022,9,8,8191
SI,SVN,Slovenia,2022,9,9,8191
SI,SVN,Slovenia,2022,9,10,8191
SI,SVN,Slovenia,2022,9,11,8214
SI,SVN,Slovenia,2022,9,12,8214
SI,SVN,Slovenia,2022,9,13,8214
SI,SVN,Slovenia,2022,9,14,8214
SI,SVN,Slovenia,2022,9,15,8214
SI,SVN,Slovenia,2022,9,16,8214
SI,SVN,Slovenia,2022,9,17,8214
SI,SVN,Slovenia,2022,9,18,8247
SI,SVN,Slovenia,2022,9,19,8247
SI,SVN,Slovenia,2022,9,20,8247
SI,SVN,Slovenia,2022,9,21,8247
SI,SVN,Slovenia,2022,9,22,8247
SI,SVN,Slovenia,2022,9,23,8247
SI,SVN,Slovenia,2022,9,24,8247
SI,SVN,Slovenia,2022,9,25,8268
SI,SVN,Slovenia,2022,9,26,8268
SI,SVN,Slovenia,2022,9,27,8268
SI,SVN,Slovenia,2022,9,28,8268
SI,SVN,Slovenia,2022,9,29,8268
SI,SVN,Slovenia,2022,9,30,8268
SI,SVN,Slovenia,2022,10,1,8268
SI,SVN,Slovenia,2022,10,2,8305
SI,SVN,Slovenia,2022,10,3,8305
SI,SVN,Slovenia,2022,10,4,8305
SI,SVN,Slovenia,2022,10,5,8305
SI,SVN,Slovenia,2022,10,6,8305
SI,SVN,Slovenia,2022,10,7,8305
SI,SVN,Slovenia,2022,10,8,8305
SI,SVN,Slovenia,2022,10,9,8354
SI,SVN,Slovenia,2022,10,10,8354
SI,SVN,Slovenia,2022,10,11,8354
SI,SVN,Slovenia,2022,10,12,8354
SI,SVN,Slovenia,2022,10,13,8354
SI,SVN,Slovenia,2022,10,14,8354
SI,SVN,Slovenia,2022,10,15,8354
SI,SVN,Slovenia,2022,10,16,8403
SI,SVN,Slovenia,2022,10,17,8403
SI,SVN,Slovenia,2022,10,18,8403
SI,SVN,Slovenia,2022,10,19,8403
SI,SVN,Slovenia,2022,10,20,8403
SI,SVN,Slovenia,2022,10,21,8403
SI,SVN,Slovenia,2022,10,22,8403
SI,SVN,Slovenia,2022,10,23,8452
SI,SVN,Slovenia,2022,10,24,8452
SI,SVN,Slovenia,2022,10,25,8452
SI,SVN,Slovenia,2022,10,26,8452
SI,SVN,Slovenia,2022,10,27,8452
SI,SVN,Slovenia,2022,10,28,8452
SI,SVN,Slovenia,2022,10,29,8452
SI,SVN,Slovenia,2022,10,30,8486
SI,SVN,Slovenia,2022,10,31,8486
SI,SVN,Slovenia,2022,11,1,8486
SI,SVN,Slovenia,2022,11,2,8486
SI,SVN,Slovenia,2022,11,3,8486
SI,SVN,Slovenia,2022,11,4,8486
SI,SVN,Slovenia,2022,11,5,8486
SI,SVN,Slovenia,2022,11,6,8519
SI,SVN,Slovenia,2022,11,7,8519
SI,SVN,Slovenia,2022,11,8,8519
SI,SVN,Slovenia,2022,11,9,8519
SI,SVN,Slovenia,2022,11,10,8519
SI,SVN,Slovenia,2022,11,11,8519
SI,SVN,Slovenia,2022,11,12,8519
SI,SVN,Slovenia,2022,11,13,8541
SI,SVN,Slovenia,2022,11,14,8541
SI,SVN,Slovenia,2022,11,15,8541
SI,SVN,Slovenia,2022,11,16,8541
SI,SVN,Slovenia,2022,11,17,8541
SI,SVN,Slovenia,2022,11,18,8541
SI,SVN,Slovenia,2022,11,19,8541
SI,SVN,Slovenia,2022,11,20,8563
SI,SVN,Slovenia,2022,11,21,8563
SI,SVN,Slovenia,2022,11,22,8563
SI,SVN,Slovenia,2022,11,23,8563
SI,SVN,Slovenia,2022,11,24,8563
SI,SVN,Slovenia,2022,11,25,8563
SI,SVN,Slovenia,2022,11,26,8563
SI,SVN,Slovenia,2022,11,27,8590
SI,SVN,Slovenia,2022,11,28,8590
SI,SVN,Slovenia,2022,11,29,8590
SI,SVN,Slovenia,2022,11,30,8590
SI,SVN,Slovenia,2022,12,1,8590
SI,SVN,Slovenia,2022,12,2,8590
SI,SVN,Slovenia,2022,12,3,8590
SI,SVN,Slovenia,2022,12,4,8624
SI,SVN,Slovenia,2022,12,5,8624
SI,SVN,Slovenia,2022,12,6,8624
SI,SVN,Slovenia,2022,12,7,8624
SI,SVN,Slovenia,2022,12,8,8624
SI,SVN,Slovenia,2022,12,9,8624
SI,SVN,Slovenia,2022,12,10,8624
SI,SVN,Slovenia,2022,12,11,8665
SI,SVN,Slovenia,2022,12,12,8665
SI,SVN,Slovenia,2022,12,13,8665
SI,SVN,Slovenia,2022,12,14,8665
SI,SVN,Slovenia,2022,12,15,8665
SI,SVN,Slovenia,2022,12,16,8665
SI,SVN,Slovenia,2022,12,17,8665
SI,SVN,Slovenia,2022,12,18,8726
SI,SVN,Slovenia,2022,12,19,8726
SI,SVN,Slovenia,2022,12,20,8726
SI,SVN,Slovenia,2022,12,21,8726
SI,SVN,Slovenia,2022,12,22,8726
SI,SVN,Slovenia,2022,12,23,8726
SI,SVN,Slovenia,2022,12,24,8726
SI,SVN,Slovenia,2022,12,25,8801
SI,SVN,Slovenia,2022,12,26,8801
SI,SVN,Slovenia,2022,12,27,8801
SI,SVN,Slovenia,2022,12,28,8801
SI,SVN,Slovenia,2022,12,29,8801
SI,SVN,Slovenia,2022,12,30,8801
SI,SVN,Slovenia,2022,12,31,8801
SI,SVN,Slovenia,2023,1,1,8871
SI,SVN,Slovenia,2023,1,2,8871
SI,SVN,Slovenia,2023,1,3,8871
SI,SVN,Slovenia,2023,1,4,8871
SI,SVN,Slovenia,2023,1,5,8871
SI,SVN,Slovenia,2023,1,6,8871
SI,SVN,Slovenia,2023,1,7,8871
SI,SVN,Slovenia,2023,1,8,8942
SI,SVN,Slovenia,2023,1,9,8942
SI,SVN,Slovenia,2023,1,10,8942
SI,SVN,Slovenia,2023,1,11,8942
SI,SVN,Slovenia,2023,1,12,8942
SI,SVN,Slovenia,2023,1,13,8942
SI,SVN,Slovenia,2023,1,14,8942
SI,SVN,Slovenia,2023,1,15,8994
SI,SVN,Slovenia,2023,1,16,8994
SI,SVN,Slovenia,2023,1,17,8994
SI,SVN,Slovenia,2023,1,18,8994
SI,SVN,Slovenia,2023,1,19,8994
SI,SVN,Slovenia,2023,1,20,8994
SI,SVN,Slovenia,2023,1,21,8994
SI,SVN,Slovenia,2023,1,22,9044
SI,SVN,Slovenia,2023,1,23,9044
SI,SVN,Slovenia,2023,1,24,9044
SI,SVN,Slovenia,2023,1,25,9044
SI,SVN,Slovenia,2023,1,26,9044
SI,SVN,Slovenia,2023,1,27,9044
SI,SVN,Slovenia,2023,1,28,9044
SI,SVN,Slovenia,2023,1,29,9076
SI,SVN,Slovenia,2023,1,30,9076
SI,SVN,Slovenia,2023,1,31,9076
SI,SVN,Slovenia,2023,2,1,9076
SI,SVN,Slovenia,2023,2,2,9076
SI,SVN,Slovenia,2023,2,3,9076
SI,SVN,Slovenia,2023,2,4,9076
SI,SVN,Slovenia,2023,2,5,9087
SI,SVN,Slovenia,2023,2,6,9087
SI,SVN,Slovenia,2023,2,7,9087
SI,SVN,Slovenia,2023,2,8,9087
SI,SVN,Slovenia,2023,2,9,9087
SI,SVN,Slovenia,2023,2,10,9087
SI,SVN,Slovenia,2023,2,11,9087
SI,SVN,Slovenia,2023,2,12,9105
SI,SVN,Slovenia,2023,2,13,9105
SI,SVN,Slovenia,2023,2,14,9105
SI,SVN,Slovenia,2023,2,15,9105
SI,SVN,Slovenia,2023,2,16,9105
SI,SVN,Slovenia,2023,2,17,9105
SI,SVN,Slovenia,2023,2,18,9105
SI,SVN,Slovenia,2023,2,19,9123
SI,SVN,Slovenia,2023,2,20,9123
SI,SVN,Slovenia,2023,2,21,9123
SI,SVN,Slovenia,2023,2,22,9123
SI,SVN,Slovenia,2023,2,23,9123
SI,SVN,Slovenia,2023,2,24,9123
SI,SVN,Slovenia,2023,2,25,9123
SI,SVN,Slovenia,2023,2,26,9148
SI,SVN,Slovenia,2023,2,27,9148
SI,SVN,Slovenia,2023,2,28,9148
SI,SVN,Slovenia,2023,3,1,9148
SI,SVN,Slovenia,2023,3,2,9148
SI,SVN,Slovenia,2023,3,3,9148
SI,SVN,Slovenia,2023,3,4,9148
SI,SVN,Slovenia,2023,3,5,9161
SI,SVN,Slovenia,2023,3,6,9161
SI,SVN,Slovenia,2023,3,7,9161
SI,SVN,Slovenia,2023,3,8,9161
SI,SVN,Slovenia,2023,3,9,9161
SI,SVN,Slovenia,2023,3,10,9161
SI,SVN,Slovenia,2023,3,11,9161
SI,SVN,Slovenia,2023,3,12,9177
SI,SVN,Slovenia,2023,3,13,9177
SI,SVN,Slovenia,2023,3,14,9177
SI,SVN,Slovenia,2023,3,15,9177
SI,SVN,Slovenia,2023,3,16,9177
SI,SVN,Slovenia,2023,3,17,9177
SI,SVN,Slovenia,2023,3,18,9177
SI,SVN,Slovenia,2023,3,19,9200
SI,SVN,Slovenia,2023,3,20,9200
SI,SVN,Slovenia,2023,3,21,9200
SI,SVN,Slovenia,2023,3,22,9200
SI,SVN,Slovenia,2023,3,23,9200
SI,SVN,Slovenia,2023,3,24,9200
SI,SVN,Slovenia,2023,3,25,9200
SI,SVN,Slovenia,2023,3,26,9227
SI,SVN,Slovenia,2023,3,27,9227
SI,SVN,Slovenia,2023,3,28,9227
SI,SVN,Slovenia,2023,3,29,9227
SI,SVN,Slovenia,2023,3,30,9227
SI,SVN,Slovenia,2023,3,31,9227
SI,SVN,Slovenia,2023,4,1,9227
SI,SVN,Slovenia,2023,4,2,9244
SI,SVN,Slovenia,2023,4,3,9244
SI,SVN,Slovenia,2023,4,4,9244
SI,SVN,Slovenia,2023,4,5,9244
SI,SVN,Slovenia,2023,4,6,9244
SI,SVN,Slovenia,2023,4,7,9244
SI,SVN,Slovenia,2023,4,8,9244
SI,SVN,Slovenia,2023,4,9,9276
SI,SVN,Slovenia,2023,4,10,9276
SI,SVN,Slovenia,2023,4,11,9276
SI,SVN,Slovenia,2023,4,12,9276
SI,SVN,Slovenia,2023,4,13,9276
SI,SVN,Slovenia,2023,4,14,9276
SI,SVN,Slovenia,2023,4,15,9276
SI,SVN,Slovenia,2023,4,16,9296
SI,SVN,Slovenia,2023,4,17,9296
SI,SVN,Slovenia,2023,4,18,9296
SI,SVN,Slovenia,2023,4,19,9296
SI,SVN,Slovenia,2023,4,20,9296
SI,SVN,Slovenia,2023,4,21,9296
SI,SVN,Slovenia,2023,4,22,9296
SI,SVN,Slovenia,2023,4,23,9319
SI,SVN,Slovenia,2023,4,24,9319
SI,SVN,Slovenia,2023,4,25,9319
SI,SVN,Slovenia,2023,4,26,9319
SI,SVN,Slovenia,2023,4,27,9319
SI,SVN,Slovenia,2023,4,28,9319
SI,SVN,Slovenia,2023,4,29,9319
SI,SVN,Slovenia,2023,4,30,9339
SI,SVN,Slovenia,2023,5,1,9339
SI,SVN,Slovenia,2023,5,2,9339
SI,SVN,Slovenia,2023,5,3,9339
SI,SVN,Slovenia,2023,5,4,9339
SI,SVN,Slovenia,2023,5,5,9339
SI,SVN,Slovenia,2023,5,6,9339
SI,SVN,Slovenia,2023,5,7,9359
SI,SVN,Slovenia,2023,5,8,9359
SI,SVN,Slovenia,2023,5,9,9359
SI,SVN,Slovenia,2023,5,10,9359
SI,SVN,Slovenia,2023,5,11,9359
SI,SVN,Slovenia,2023,5,12,9359
SI,SVN,Slovenia,2023,5,13,9359
SI,SVN,Slovenia,2023,5,14,9377
SI,SVN,Slovenia,2023,5,15,9377
SI,SVN,Slovenia,2023,5,16,9377
SI,SVN,Slovenia,2023,5,17,9377
SI,SVN,Slovenia,2023,5,18,9377
SI,SVN,Slovenia,2023,5,19,9377
SI,SVN,Slovenia,2023,5,20,9377
SI,SVN,Slovenia,2023,5,21,9384
SI,SVN,Slovenia,2023,5,22,9384
SI,SVN,Slovenia,2023,5,23,9384
SI,SVN,Slovenia,2023,5,24,9384
SI,SVN,Slovenia,2023,5,25,9384
SI,SVN,Slovenia,2023,5,26,9384
SI,SVN,Slovenia,2023,5,27,9384
SI,SVN,Slovenia,2023,5,28,9393
SI,SVN,Slovenia,2023,5,29,9393
SI,SVN,Slovenia,2023,5,30,9393
SI,SVN,Slovenia,2023,5,31,9393
SI,SVN,Slovenia,2023,6,1,9393
SI,SVN,Slovenia,2023,6,2,9393
SI,SVN,Slovenia,2023,6,3,9393
SI,SVN,Slovenia,2023,6,4,9399
SI,SVN,Slovenia,2023,6,5,9399
SI,SVN,Slovenia,2023,6,6,9399
SI,SVN,Slovenia,2023,6,7,9399
SI,SVN,Slovenia,2023,6,8,9399
SI,SVN,Slovenia,2023,6,9,9399
SI,SVN,Slovenia,2023,6,10,9399
SI,SVN,Slovenia,2023,6,11,9406
SI,SVN,Slovenia,2023,6,12,9406
SI,SVN,Slovenia,2023,6,13,9406
SI,SVN,Slovenia,2023,6,14,9406
SI,SVN,Slovenia,2023,6,15,9406
SI,SVN,Slovenia,2023,6,16,9406
SI,SVN,Slovenia,2023,6,17,9406
SI,SVN,Slovenia,2023,6,18,9412
SI,SVN,Slovenia,2023,6,19,9412
SI,SVN,Slovenia,2023,6,20,9412
SI,SVN,Slovenia,2023,6,21,9412
SI,SVN,Slovenia,2023,6,22,9412
SI,SVN,Slovenia,2023,6,23,9412
SI,SVN,Slovenia,2023,6,24,9412
SI,SVN,Slovenia,2023,6,25,9422
SI,SVN,Slovenia,2023,6,26,9422
SI,SVN,Slovenia,2023,6,27,9422
SI,SVN,Slovenia,2023,6,28,9422
SI,SVN,Slovenia,2023,6,29,9422
SI,SVN,Slovenia,2023,6,30,9422
SI,SVN,Slovenia,2023,7,1,9422
SI,SVN,Slovenia,2023,7,2,9424
SI,SVN,Slovenia,2023,7,3,9424
SI,SVN,Slovenia,2023,7,4,9424
SI,SVN,Slovenia,2023,7,5,9424
SI,SVN,Slovenia,2023,7,6,9424
SI,SVN,Slovenia,2023,7,7,9424
SI,SVN,Slovenia,2023,7,8,9424
SI,SVN,Slovenia,2023,7,9,9426
SI,SVN,Slovenia,2023,7,10,9426
SI,SVN,Slovenia,2023,7,11,9426
SI,SVN,Slovenia,2023,7,12,9426
SI,SVN,Slovenia,2023,7,13,9426
SI,SVN,Slovenia,2023,7,14,9426
SI,SVN,Slovenia,2023,7,15,9426
SI,SVN,Slovenia,2023,7,16,9429
SI,SVN,Slovenia,2023,7,17,9429
SI,SVN,Slovenia,2023,7,18,9429
SI,SVN,Slovenia,2023,7,19,9429
SI,SVN,Slovenia,2023,7,20,9429
SI,SVN,Slovenia,2023,7,21,9429
SI,SVN,Slovenia,2023,7,22,9429
SI,SVN,Slovenia,2023,7,23,9430
SI,SVN,Slovenia,2023,7,24,9430
SI,SVN,Slovenia,2023,7,25,9430
SI,SVN,Slovenia,2023,7,26,9430
SI,SVN,Slovenia,2023,7,27,9430
