ISO2,ISO3,year,month,day,deaths,country
MC,MCO,2024,4,19,67,Monaco
MC,MCO,2024,4,20,67,Monaco
MC,MCO,2024,4,21,67,Monaco
MC,MCO,2024,4,22,67,Monaco
MC,MCO,2024,4,23,67,Monaco
MC,MCO,2024,4,24,67,Monaco
MC,MCO,2024,4,25,67,Monaco
MC,MCO,2024,4,26,67,Monaco
MC,MCO,2024,4,27,67,Monaco
MC,MCO,2024,4,28,67,Monaco
MC,MCO,2024,4,29,67,Monaco
MC,MCO,2024,4,30,67,Monaco
MC,MCO,2024,5,1,67,Monaco
MC,MCO,2024,5,2,67,Monaco
MC,MCO,2024,5,3,67,Monaco
MC,MCO,2024,5,4,67,Monaco
MC,MCO,2024,5,5,67,Monaco
MC,MCO,2024,5,6,67,Monaco
MC,MCO,2024,5,7,67,Monaco
MC,MCO,2024,5,8,67,Monaco
MC,MCO,2024,5,9,67,Monaco
MC,MCO,2024,5,10,67,Monaco
MC,MCO,2024,5,11,67,Monaco
MC,MCO,2024,5,12,67,Monaco
MC,MCO,2024,5,13,67,Monaco
MC,MCO,2024,5,14,67,Monaco
MC,MCO,2024,5,15,67,Monaco
MC,MCO,2024,5,16,67,Monaco
MC,MCO,2024,5,17,67,Monaco
MC,MCO,2024,5,18,67,Monaco
MC,MCO,2024,5,19,67,Monaco
MC,MCO,2024,5,20,67,Monaco
MC,MCO,2024,5,21,67,Monaco
MC,MCO,2024,5,22,67,Monaco
MC,MCO,2024,5,23,67,Monaco
MC,MCO,2024,5,24,67,Monaco
MC,MCO,2024,5,25,67,Monaco
MC,MCO,2024,5,26,67,Monaco
MC,MCO,2024,5,27,67,Monaco
MC,MCO,2024,5,28,67,Monaco
MC,MCO,2024,5,29,67,Monaco
MC,MCO,2024,5,30,67,Monaco
MC,MCO,2024,5,31,67,Monaco
MC,MCO,2024,6,1,67,Monaco
MC,MCO,2024,6,2,67,Monaco
MC,MCO,2024,6,3,67,Monaco
MC,MCO,2024,6,4,67,Monaco
MC,MCO,2024,6,5,67,Monaco
MC,MCO,2024,6,6,67,Monaco
MC,MCO,2024,6,7,67,Monaco
MC,MCO,2024,6,8,67,Monaco
MC,MCO,2024,6,9,67,Monaco
MC,MCO,2024,6,10,67,Monaco
MC,MCO,2024,6,11,67,Monaco
MC,MCO,2024,6,12,67,Monaco
MC,MCO,2024,6,13,67,Monaco
MC,MCO,2024,6,14,67,Monaco
MC,MCO,2024,6,15,67,Monaco
MC,MCO,2024,6,16,67,Monaco
MC,MCO,2024,6,17,67,Monaco
MC,MCO,2024,6,18,67,Monaco
MC,MCO,2024,6,19,67,Monaco
MC,MCO,2024,6,20,67,Monaco
MC,MCO,2024,6,21,67,Monaco
MC,MCO,2024,6,22,67,Monaco
MC,MCO,2024,6,23,67,Monaco
MC,MCO,2024,6,24,67,Monaco
MC,MCO,2024,6,25,67,Monaco
MC,MCO,2024,6,26,67,Monaco
MC,MCO,2024,6,27,67,Monaco
MC,MCO,2024,6,28,67,Monaco
MC,MCO,2024,6,29,67,Monaco
MC,MCO,2024,6,30,67,Monaco
MC,MCO,2024,7,1,67,Monaco
MC,MCO,2024,7,2,67,Monaco
MC,MCO,2024,7,3,67,Monaco
MC,MCO,2024,7,4,67,Monaco
MC,MCO,2024,7,5,67,Monaco
MC,MCO,2024,7,6,67,Monaco
MC,MCO,2024,7,7,67,Monaco
MC,MCO,2024,7,8,67,Monaco
MC,MCO,2024,7,9,67,Monaco
MC,MCO,2024,7,10,67,Monaco
MC,MCO,2024,7,11,67,Monaco
MC,MCO,2024,7,12,67,Monaco
MC,MCO,2024,7,13,67,Monaco
MC,MCO,2024,7,14,67,Monaco
MC,MCO,2024,7,15,67,Monaco
MC,MCO,2024,7,16,67,Monaco
MC,MCO,2024,7,17,67,Monaco
MC,MCO,2024,7,18,67,Monaco
MC,MCO,2024,7,19,67,Monaco
MC,MCO,2024,7,20,67,Monaco
MC,MCO,2024,7,21,67,Monaco
MC,MCO,2024,7,22,67,Monaco
MC,MCO,2024,7,23,67,Monaco
MC,MCO,2024,7,24,67,Monaco
MC,MCO,2024,7,25,67,Monaco
MC,MCO,2024,7,26,67,Monaco
MC,MCO,2024,7,27,67,Monaco
MC,MCO,2024,7,28,67,Monaco
MC,MCO,2024,7,29,67,Monaco
MC,MCO,2024,7,30,67,Monaco
MC,MCO,2024,7,31,67,Monaco
MC,MCO,2024,8,1,67,Monaco
MC,MCO,2024,8,2,67,Monaco
MC,MCO,2024,8,3,67,Monaco
MC,MCO,2024,8,4,67,Monaco
MC,MCO,2024,8,5,67,Monaco
MC,MCO,2024,8,6,67,Monaco
MC,MCO,2024,8,7,67,Monaco
MC,MCO,2024,8,8,67,Monaco
MC,MCO,2024,8,9,67,Monaco
MC,MCO,2024,8,10,67,Monaco
MC,MCO,2024,8,11,67,Monaco
MC,MCO,2024,8,12,67,Monaco
MC,MCO,2024,8,13,67,Monaco
MC,MCO,2024,8,14,67,Monaco
MC,MCO,2024,8,15,67,Monaco
MC,MCO,2024,8,16,67,Monaco
MC,MCO,2024,8,17,67,Monaco
MC,MCO,2024,8,18,67,Monaco
MC,MCO,2024,8,19,67,Monaco
MC,MCO,2024,8,20,67,Monaco
MC,MCO,2024,8,21,67,Monaco
MC,MCO,2024,8,22,67,Monaco
MC,MCO,2024,8,23,67,Monaco
MC,MCO,2024,8,24,67,Monaco
MC,MCO,2024,8,25,67,Monaco
MC,MCO,2024,8,26,67,Monaco
MC,MCO,2024,8,27,67,Monaco
MC,MCO,2024,8,28,67,Monaco
MC,MCO,2024,8,29,67,Monaco
MC,MCO,2024,8,30,67,Monaco
MC,MCO,2024,8,31,67,Monaco
MC,MCO,2024,9,1,67,Monaco
MC,MCO,2024,9,2,67,Monaco
MC,MCO,2024,9,3,67,Monaco
MC,MCO,2024,9,4,67,Monaco
MC,MCO,2024,9,5,67,Monaco
MC,MCO,2024,9,6,67,Monaco
MC,MCO,2024,9,7,67,Monaco
MC,MCO,2024,9,8,67,Monaco
MC,MCO,2024,9,9,67,Monaco
MC,MCO,2024,9,10,67,Monaco
MC,MCO,2024,9,11,67,Monaco
MC,MCO,2024,9,12,67,Monaco
MC,MCO,2024,9,13,67,Monaco
MC,MCO,2024,9,14,67,Monaco
MC,MCO,2024,9,15,67,Monaco
MC,MCO,2024,9,16,67,Monaco
MC,MCO,2024,9,17,67,Monaco
MC,MCO,2024,9,18,67,Monaco
MC,MCO,2024,9,19,67,Monaco
MC,MCO,2024,9,20,67,Monaco
MC,MCO,2024,9,21,67,Monaco
MC,MCO,2024,9,22,67,Monaco
MC,MCO,2024,9,23,67,Monaco
MC,MCO,2024,9,24,67,Monaco
MC,MCO,2024,9,25,67,Monaco
MC,MCO,2024,9,26,67,Monaco
MC,MCO,2024,9,27,67,Monaco
MC,MCO,2024,9,28,67,Monaco
MC,MCO,2024,9,29,67,Monaco
MC,MCO,2024,9,30,67,Monaco
MC,MCO,2024,10,1,67,Monaco
MC,MCO,2024,10,2,67,Monaco
MC,MCO,2024,10,3,67,Monaco
MC,MCO,2024,10,4,67,Monaco
MC,MCO,2024,10,5,67,Monaco
MC,MCO,2024,10,6,67,Monaco
MC,MCO,2024,10,7,67,Monaco
MC,MCO,2024,10,8,67,Monaco
MC,MCO,2024,10,9,67,Monaco
MC,MCO,2024,10,10,67,Monaco
MC,MCO,2024,10,11,67,Monaco
MC,MCO,2024,10,12,67,Monaco
MC,MCO,2024,10,13,67,Monaco
MC,MCO,2024,10,14,67,Monaco
MC,MCO,2024,10,15,67,Monaco
MC,MCO,2024,10,16,67,Monaco
MC,MCO,2024,10,17,67,Monaco
MC,MCO,2024,10,18,67,Monaco
MC,MCO,2024,10,19,67,Monaco
MC,MCO,2024,10,20,67,Monaco
MC,MCO,2024,10,21,67,Monaco
MC,MCO,2024,10,22,67,Monaco
MC,MCO,2024,10,23,67,Monaco
MC,MCO,2024,10,24,67,Monaco
MC,MCO,2024,10,25,67,Monaco
MC,MCO,2024,10,26,67,Monaco
MC,MCO,2024,10,27,67,Monaco
MC,MCO,2024,10,28,67,Monaco
MC,MCO,2024,10,29,67,Monaco
MC,MCO,2024,10,30,67,Monaco
MC,MCO,2024,10,31,67,Monaco
MC,MCO,2024,11,1,67,Monaco
MC,MCO,2024,11,2,67,Monaco
MC,MCO,2024,11,3,67,Monaco
MC,MCO,2024,11,4,67,Monaco
MC,MCO,2024,11,5,67,Monaco
MC,MCO,2024,11,6,67,Monaco
MC,MCO,2024,11,7,67,Monaco
MC,MCO,2024,11,8,67,Monaco
MC,MCO,2024,11,9,67,Monaco
MC,MCO,2024,11,10,67,Monaco
MC,MCO,2024,11,11,67,Monaco
MC,MCO,2024,11,12,67,Monaco
MC,MCO,2024,11,13,67,Monaco
MC,MCO,2024,11,14,67,Monaco
MC,MCO,2024,11,15,67,Monaco
MC,MCO,2024,11,16,67,Monaco
MC,MCO,2024,11,17,67,Monaco
MC,MCO,2024,11,18,67,Monaco
MC,MCO,2024,11,19,67,Monaco
MC,MCO,2024,11,20,67,Monaco
MC,MCO,2024,11,21,67,Monaco
MC,MCO,2024,11,22,67,Monaco
MC,MCO,2024,11,23,67,Monaco
MC,MCO,2024,11,24,67,Monaco
MC,MCO,2024,11,25,67,Monaco
MC,MCO,2024,11,26,67,Monaco
MC,MCO,2024,11,27,67,Monaco
MC,MCO,2024,11,28,67,Monaco
MC,MCO,2024,11,29,67,Monaco
MC,MCO,2024,11,30,67,Monaco
MC,MCO,2024,12,1,67,Monaco
MC,MCO,2024,12,2,67,Monaco
MC,MCO,2024,12,3,67,Monaco
MC,MCO,2024,12,4,67,Monaco
MC,MCO,2024,12,5,67,Monaco
MC,MCO,2024,12,6,67,Monaco
MC,MCO,2024,12,7,67,Monaco
MC,MCO,2024,12,8,67,Monaco
MC,MCO,2024,12,9,67,Monaco
MC,MCO,2024,12,10,67,Monaco
MC,MCO,2024,12,11,67,Monaco
MC,MCO,2024,12,12,67,Monaco
MC,MCO,2024,12,13,67,Monaco
MC,MCO,2024,12,14,67,Monaco
MC,MCO,2024,12,15,67,Monaco
MC,MCO,2024,12,16,67,Monaco
MC,MCO,2024,12,17,67,Monaco
MC,MCO,2024,12,18,67,Monaco
MC,MCO,2024,12,19,67,Monaco
MC,MCO,2024,12,20,67,Monaco
MC,MCO,2024,12,21,67,Monaco
MC,MCO,2024,12,22,67,Monaco
MC,MCO,2024,12,23,67,Monaco
MC,MCO,2024,12,24,67,Monaco
MC,MCO,2024,12,25,67,Monaco
MC,MCO,2024,12,26,67,Monaco
MC,MCO,2024,12,27,67,Monaco
MC,MCO,2024,12,28,67,Monaco
MC,MCO,2024,12,29,67,Monaco
MC,MCO,2024,12,30,67,Monaco
MC,MCO,2024,12,31,67,Monaco
MC,MCO,2025,1,1,67,Monaco
MC,MCO,2025,1,2,67,Monaco
MC,MCO,2025,1,3,67,Monaco
MC,MCO,2025,1,4,67,Monaco
MC,MCO,2025,1,5,67,Monaco
ME,MNE,2020,1,4,0,Montenegro
ME,MNE,2020,1,5,0,Montenegro
ME,MNE,2020,1,6,0,Montenegro
ME,MNE,2020,1,7,0,Montenegro
ME,MNE,2020,1,8,0,Montenegro
ME,MNE,2020,1,9,0,Montenegro
ME,MNE,2020,1,10,0,Montenegro
ME,MNE,2020,1,11,0,Montenegro
ME,MNE,2020,1,12,0,Montenegro
ME,MNE,2020,1,13,0,Montenegro
ME,MNE,2020,1,14,0,Montenegro
ME,MNE,2020,1,15,0,Montenegro
ME,MNE,2020,1,16,0,Montenegro
ME,MNE,2020,1,17,0,Montenegro
ME,MNE,2020,1,18,0,Montenegro
ME,MNE,2020,1,19,0,Montenegro
ME,MNE,2020,1,20,0,Montenegro
ME,MNE,2020,1,21,0,Montenegro
ME,MNE,2020,1,22,0,Montenegro
ME,MNE,2020,1,23,0,Montenegro
ME,MNE,2020,1,24,0,Montenegro
ME,MNE,2020,1,25,0,Montenegro
ME,MNE,2020,1,26,0,Montenegro
ME,MNE,2020,1,27,0,Montenegro
ME,MNE,2020,1,28,0,Montenegro
ME,MNE,2020,1,29,0,Montenegro
ME,MNE,2020,1,30,0,Montenegro
ME,MNE,2020,1,31,0,Montenegro
ME,MNE,2020,2,1,0,Montenegro
ME,MNE,2020,2,2,0,Montenegro
ME,MNE,2020,2,3,0,Montenegro
ME,MNE,2020,2,4,0,Montenegro
ME,MNE,2020,2,5,0,Montenegro
ME,MNE,2020,2,6,0,Montenegro
ME,MNE,2020,2,7,0,Montenegro
ME,MNE,2020,2,8,0,Montenegro
ME,MNE,2020,2,9,0,Montenegro
ME,MNE,2020,2,10,0,Montenegro
ME,MNE,2020,2,11,0,Montenegro
ME,MNE,2020,2,12,0,Montenegro
ME,MNE,2020,2,13,0,Montenegro
ME,MNE,2020,2,14,0,Montenegro
ME,MNE,2020,2,15,0,Montenegro
ME,MNE,2020,2,16,0,Montenegro
ME,MNE,2020,2,17,0,Montenegro
ME,MNE,2020,2,18,0,Montenegro
ME,MNE,2020,2,19,0,Montenegro
ME,MNE,2020,2,20,0,Montenegro
ME,MNE,2020,2,21,0,Montenegro
ME,MNE,2020,2,22,0,Montenegro
ME,MNE,2020,2,23,0,Montenegro
ME,MNE,2020,2,24,0,Montenegro
ME,MNE,2020,2,25,0,Montenegro
ME,MNE,2020,2,26,0,Montenegro
ME,MNE,2020,2,27,0,Montenegro
ME,MNE,2020,2,28,0,Montenegro
ME,MNE,2020,2,29,0,Montenegro
ME,MNE,2020,3,1,0,Montenegro
ME,MNE,2020,3,2,0,Montenegro
ME,MNE,2020,3,3,0,Montenegro
ME,MNE,2020,3,4,0,Montenegro
ME,MNE,2020,3,5,0,Montenegro
ME,MNE,2020,3,6,0,Montenegro
ME,MNE,2020,3,7,0,Montenegro
ME,MNE,2020,3,8,0,Montenegro
ME,MNE,2020,3,9,0,Montenegro
ME,MNE,2020,3,10,0,Montenegro
ME,MNE,2020,3,11,0,Montenegro
ME,MNE,2020,3,12,0,Montenegro
ME,MNE,2020,3,13,0,Montenegro
ME,MNE,2020,3,14,0,Montenegro
ME,MNE,2020,3,15,0,Montenegro
ME,MNE,2020,3,16,0,Montenegro
ME,MNE,2020,3,17,0,Montenegro
ME,MNE,2020,3,18,0,Montenegro
ME,MNE,2020,3,19,0,Montenegro
ME,MNE,2020,3,20,0,Montenegro
ME,MNE,2020,3,21,0,Montenegro
ME,MNE,2020,3,22,0,Montenegro
ME,MNE,2020,3,23,0,Montenegro
ME,MNE,2020,3,24,0,Montenegro
ME,MNE,2020,3,25,0,Montenegro
ME,MNE,2020,3,26,0,Montenegro
ME,MNE,2020,3,27,0,Montenegro
ME,MNE,2020,3,28,0,Montenegro
ME,MNE,2020,3,29,0,Montenegro
ME,MNE,2020,3,30,0,Montenegro
ME,MNE,2020,3,31,0,Montenegro
ME,MNE,2020,4,1,0,Montenegro
ME,MNE,2020,4,2,0,Montenegro
ME,MNE,2020,4,3,0,Montenegro
ME,MNE,2020,4,4,0,Montenegro
ME,MNE,2020,4,5,0,Montenegro
ME,MNE,2020,4,6,0,Montenegro
ME,MNE,2020,4,7,0,Montenegro
ME,MNE,2020,4,8,0,Montenegro
ME,MNE,2020,4,9,0,Montenegro
ME,MNE,2020,4,10,0,Montenegro
ME,MNE,2020,4,11,0,Montenegro
ME,MNE,2020,4,12,0,Montenegro
ME,MNE,2020,4,13,0,Montenegro
ME,MNE,2020,4,14,0,Montenegro
ME,MNE,2020,4,15,0,Montenegro
ME,MNE,2020,4,16,0,Montenegro
ME,MNE,2020,4,17,0,Montenegro
ME,MNE,2020,4,18,0,Montenegro
ME,MNE,2020,4,19,0,Montenegro
ME,MNE,2020,4,20,0,Montenegro
ME,MNE,2020,4,21,0,Montenegro
ME,MNE,2020,4,22,0,Montenegro
ME,MNE,2020,4,23,0,Montenegro
ME,MNE,2020,4,24,0,Montenegro
ME,MNE,2020,4,25,0,Montenegro
ME,MNE,2020,4,26,0,Montenegro
ME,MNE,2020,4,27,0,Montenegro
ME,MNE,2020,4,28,0,Montenegro
ME,MNE,2020,4,29,0,Montenegro
ME,MNE,2020,4,30,0,Montenegro
ME,MNE,2020,5,1,0,Montenegro
ME,MNE,2020,5,2,0,Montenegro
ME,MNE,2020,5,3,1,Montenegro
ME,MNE,2020,5,4,1,Montenegro
ME,MNE,2020,5,5,1,Montenegro
ME,MNE,2020,5,6,1,Montenegro
ME,MNE,2020,5,7,1,Montenegro
ME,MNE,2020,5,8,1,Montenegro
ME,MNE,2020,5,9,1,Montenegro
ME,MNE,2020,5,10,2,Montenegro
ME,MNE,2020,5,11,2,Montenegro
ME,MNE,2020,5,12,2,Montenegro
ME,MNE,2020,5,13,2,Montenegro
ME,MNE,2020,5,14,2,Montenegro
ME,MNE,2020,5,15,2,Montenegro
ME,MNE,2020,5,16,2,Montenegro
ME,MNE,2020,5,17,2,Montenegro
ME,MNE,2020,5,18,2,Montenegro
ME,MNE,2020,5,19,2,Montenegro
ME,MNE,2020,5,20,2,Montenegro
ME,MNE,2020,5,21,2,Montenegro
ME,MNE,2020,5,22,2,Montenegro
ME,MNE,2020,5,23,2,Montenegro
ME,MNE,2020,5,24,2,Montenegro
ME,MNE,2020,5,25,2,Montenegro
ME,MNE,2020,5,26,2,Montenegro
ME,MNE,2020,5,27,2,Montenegro
ME,MNE,2020,5,28,2,Montenegro
ME,MNE,2020,5,29,2,Montenegro
ME,MNE,2020,5,30,2,Montenegro
ME,MNE,2020,5,31,2,Montenegro
ME,MNE,2020,6,1,2,Montenegro
ME,MNE,2020,6,2,2,Montenegro
ME,MNE,2020,6,3,2,Montenegro
ME,MNE,2020,6,4,2,Montenegro
ME,MNE,2020,6,5,2,Montenegro
ME,MNE,2020,6,6,2,Montenegro
ME,MNE,2020,6,7,2,Montenegro
ME,MNE,2020,6,8,2,Montenegro
ME,MNE,2020,6,9,2,Montenegro
ME,MNE,2020,6,10,2,Montenegro
ME,MNE,2020,6,11,2,Montenegro
ME,MNE,2020,6,12,2,Montenegro
ME,MNE,2020,6,13,2,Montenegro
ME,MNE,2020,6,14,2,Montenegro
ME,MNE,2020,6,15,2,Montenegro
ME,MNE,2020,6,16,2,Montenegro
ME,MNE,2020,6,17,2,Montenegro
ME,MNE,2020,6,18,2,Montenegro
ME,MNE,2020,6,19,2,Montenegro
ME,MNE,2020,6,20,2,Montenegro
ME,MNE,2020,6,21,2,Montenegro
ME,MNE,2020,6,22,2,Montenegro
ME,MNE,2020,6,23,2,Montenegro
ME,MNE,2020,6,24,2,Montenegro
ME,MNE,2020,6,25,2,Montenegro
ME,MNE,2020,6,26,2,Montenegro
ME,MNE,2020,6,27,2,Montenegro
ME,MNE,2020,6,28,2,Montenegro
ME,MNE,2020,6,29,2,Montenegro
ME,MNE,2020,6,30,2,Montenegro
ME,MNE,2020,7,1,2,Montenegro
ME,MNE,2020,7,2,2,Montenegro
ME,MNE,2020,7,3,2,Montenegro
ME,MNE,2020,7,4,2,Montenegro
ME,MNE,2020,7,5,2,Montenegro
ME,MNE,2020,7,6,2,Montenegro
ME,MNE,2020,7,7,2,Montenegro
ME,MNE,2020,7,8,2,Montenegro
ME,MNE,2020,7,9,2,Montenegro
ME,MNE,2020,7,10,2,Montenegro
ME,MNE,2020,7,11,2,Montenegro
ME,MNE,2020,7,12,2,Montenegro
ME,MNE,2020,7,13,2,Montenegro
ME,MNE,2020,7,14,2,Montenegro
ME,MNE,2020,7,15,2,Montenegro
ME,MNE,2020,7,16,2,Montenegro
ME,MNE,2020,7,17,2,Montenegro
ME,MNE,2020,7,18,2,Montenegro
ME,MNE,2020,7,19,2,Montenegro
ME,MNE,2020,7,20,2,Montenegro
ME,MNE,2020,7,21,2,Montenegro
ME,MNE,2020,7,22,2,Montenegro
ME,MNE,2020,7,23,2,Montenegro
ME,MNE,2020,7,24,2,Montenegro
ME,MNE,2020,7,25,2,Montenegro
ME,MNE,2020,7,26,2,Montenegro
ME,MNE,2020,7,27,2,Montenegro
ME,MNE,2020,7,28,2,Montenegro
ME,MNE,2020,7,29,2,Montenegro
ME,MNE,2020,7,30,2,Montenegro
ME,MNE,2020,7,31,2,Montenegro
ME,MNE,2020,8,1,2,Montenegro
ME,MNE,2020,8,2,10,Montenegro
ME,MNE,2020,8,3,10,Montenegro
ME,MNE,2020,8,4,10,Montenegro
ME,MNE,2020,8,5,10,Montenegro
ME,MNE,2020,8,6,10,Montenegro
ME,MNE,2020,8,7,10,Montenegro
ME,MNE,2020,8,8,10,Montenegro
ME,MNE,2020,8,9,26,Montenegro
ME,MNE,2020,8,10,26,Montenegro
ME,MNE,2020,8,11,26,Montenegro
ME,MNE,2020,8,12,26,Montenegro
ME,MNE,2020,8,13,26,Montenegro
ME,MNE,2020,8,14,26,Montenegro
ME,MNE,2020,8,15,26,Montenegro
ME,MNE,2020,8,16,37,Montenegro
ME,MNE,2020,8,17,37,Montenegro
ME,MNE,2020,8,18,37,Montenegro
ME,MNE,2020,8,19,37,Montenegro
ME,MNE,2020,8,20,37,Montenegro
ME,MNE,2020,8,21,37,Montenegro
ME,MNE,2020,8,22,37,Montenegro
ME,MNE,2020,8,23,43,Montenegro
ME,MNE,2020,8,24,43,Montenegro
ME,MNE,2020,8,25,43,Montenegro
ME,MNE,2020,8,26,43,Montenegro
ME,MNE,2020,8,27,43,Montenegro
ME,MNE,2020,8,28,43,Montenegro
ME,MNE,2020,8,29,43,Montenegro
ME,MNE,2020,8,30,58,Montenegro
ME,MNE,2020,8,31,58,Montenegro
ME,MNE,2020,9,1,58,Montenegro
ME,MNE,2020,9,2,58,Montenegro
ME,MNE,2020,9,3,58,Montenegro
ME,MNE,2020,9,4,58,Montenegro
ME,MNE,2020,9,5,58,Montenegro
ME,MNE,2020,9,6,67,Montenegro
ME,MNE,2020,9,7,67,Montenegro
ME,MNE,2020,9,8,67,Montenegro
ME,MNE,2020,9,9,67,Montenegro
ME,MNE,2020,9,10,67,Montenegro
ME,MNE,2020,9,11,67,Montenegro
ME,MNE,2020,9,12,67,Montenegro
ME,MNE,2020,9,13,79,Montenegro
ME,MNE,2020,9,14,79,Montenegro
ME,MNE,2020,9,15,79,Montenegro
ME,MNE,2020,9,16,79,Montenegro
ME,MNE,2020,9,17,79,Montenegro
ME,MNE,2020,9,18,79,Montenegro
ME,MNE,2020,9,19,79,Montenegro
ME,MNE,2020,9,20,95,Montenegro
ME,MNE,2020,9,21,95,Montenegro
ME,MNE,2020,9,22,95,Montenegro
ME,MNE,2020,9,23,95,Montenegro
ME,MNE,2020,9,24,95,Montenegro
ME,MNE,2020,9,25,95,Montenegro
ME,MNE,2020,9,26,95,Montenegro
ME,MNE,2020,9,27,117,Montenegro
ME,MNE,2020,9,28,117,Montenegro
ME,MNE,2020,9,29,117,Montenegro
ME,MNE,2020,9,30,117,Montenegro
ME,MNE,2020,10,1,117,Montenegro
ME,MNE,2020,10,2,117,Montenegro
ME,MNE,2020,10,3,117,Montenegro
ME,MNE,2020,10,4,138,Montenegro
ME,MNE,2020,10,5,138,Montenegro
ME,MNE,2020,10,6,138,Montenegro
ME,MNE,2020,10,7,138,Montenegro
ME,MNE,2020,10,8,138,Montenegro
ME,MNE,2020,10,9,138,Montenegro
ME,MNE,2020,10,10,138,Montenegro
ME,MNE,2020,10,11,161,Montenegro
ME,MNE,2020,10,12,161,Montenegro
ME,MNE,2020,10,13,161,Montenegro
ME,MNE,2020,10,14,161,Montenegro
ME,MNE,2020,10,15,161,Montenegro
ME,MNE,2020,10,16,161,Montenegro
ME,MNE,2020,10,17,161,Montenegro
ME,MNE,2020,10,18,193,Montenegro
ME,MNE,2020,10,19,193,Montenegro
ME,MNE,2020,10,20,193,Montenegro
ME,MNE,2020,10,21,193,Montenegro
ME,MNE,2020,10,22,193,Montenegro
ME,MNE,2020,10,23,193,Montenegro
ME,MNE,2020,10,24,193,Montenegro
ME,MNE,2020,10,25,223,Montenegro
ME,MNE,2020,10,26,223,Montenegro
ME,MNE,2020,10,27,223,Montenegro
ME,MNE,2020,10,28,223,Montenegro
ME,MNE,2020,10,29,223,Montenegro
ME,MNE,2020,10,30,223,Montenegro
ME,MNE,2020,10,31,223,Montenegro
ME,MNE,2020,11,1,267,Montenegro
ME,MNE,2020,11,2,267,Montenegro
ME,MNE,2020,11,3,267,Montenegro
ME,MNE,2020,11,4,267,Montenegro
ME,MNE,2020,11,5,267,Montenegro
ME,MNE,2020,11,6,267,Montenegro
ME,MNE,2020,11,7,267,Montenegro
ME,MNE,2020,11,8,267,Montenegro
ME,MNE,2020,11,9,267,Montenegro
ME,MNE,2020,11,10,267,Montenegro
ME,MNE,2020,11,11,267,Montenegro
ME,MNE,2020,11,12,267,Montenegro
ME,MNE,2020,11,13,267,Montenegro
ME,MNE,2020,11,14,267,Montenegro
ME,MNE,2020,11,15,267,Montenegro
ME,MNE,2020,11,16,267,Montenegro
ME,MNE,2020,11,17,267,Montenegro
ME,MNE,2020,11,18,267,Montenegro
ME,MNE,2020,11,19,267,Montenegro
ME,MNE,2020,11,20,267,Montenegro
ME,MNE,2020,11,21,267,Montenegro
ME,MNE,2020,11,22,315,Montenegro
ME,MNE,2020,11,23,315,Montenegro
ME,MNE,2020,11,24,315,Montenegro
ME,MNE,2020,11,25,315,Montenegro
ME,MNE,2020,11,26,315,Montenegro
ME,MNE,2020,11,27,315,Montenegro
ME,MNE,2020,11,28,315,Montenegro
ME,MNE,2020,11,29,363,Montenegro
ME,MNE,2020,11,30,363,Montenegro
ME,MNE,2020,12,1,363,Montenegro
ME,MNE,2020,12,2,363,Montenegro
ME,MNE,2020,12,3,363,Montenegro
ME,MNE,2020,12,4,363,Montenegro
ME,MNE,2020,12,5,363,Montenegro
ME,MNE,2020,12,6,409,Montenegro
ME,MNE,2020,12,7,409,Montenegro
ME,MNE,2020,12,8,409,Montenegro
ME,MNE,2020,12,9,409,Montenegro
ME,MNE,2020,12,10,409,Montenegro
ME,MNE,2020,12,11,409,Montenegro
ME,MNE,2020,12,12,409,Montenegro
ME,MNE,2020,12,13,458,Montenegro
ME,MNE,2020,12,14,458,Montenegro
ME,MNE,2020,12,15,458,Montenegro
ME,MNE,2020,12,16,458,Montenegro
ME,MNE,2020,12,17,458,Montenegro
ME,MNE,2020,12,18,458,Montenegro
ME,MNE,2020,12,19,458,Montenegro
ME,MNE,2020,12,20,502,Montenegro
ME,MNE,2020,12,21,502,Montenegro
ME,MNE,2020,12,22,502,Montenegro
ME,MNE,2020,12,23,502,Montenegro
ME,MNE,2020,12,24,502,Montenegro
ME,MNE,2020,12,25,502,Montenegro
ME,MNE,2020,12,26,502,Montenegro
ME,MNE,2020,12,27,543,Montenegro
ME,MNE,2020,12,28,543,Montenegro
ME,MNE,2020,12,29,543,Montenegro
ME,MNE,2020,12,30,543,Montenegro
ME,MNE,2020,12,31,543,Montenegro
ME,MNE,2021,1,1,543,Montenegro
ME,MNE,2021,1,2,543,Montenegro
ME,MNE,2021,1,3,566,Montenegro
ME,MNE,2021,1,4,566,Montenegro
ME,MNE,2021,1,5,566,Montenegro
ME,MNE,2021,1,6,566,Montenegro
ME,MNE,2021,1,7,566,Montenegro
ME,MNE,2021,1,8,566,Montenegro
ME,MNE,2021,1,9,566,Montenegro
ME,MNE,2021,1,10,602,Montenegro
ME,MNE,2021,1,11,602,Montenegro
ME,MNE,2021,1,12,602,Montenegro
ME,MNE,2021,1,13,602,Montenegro
ME,MNE,2021,1,14,602,Montenegro
ME,MNE,2021,1,15,602,Montenegro
ME,MNE,2021,1,16,602,Montenegro
ME,MNE,2021,1,17,634,Montenegro
ME,MNE,2021,1,18,634,Montenegro
ME,MNE,2021,1,19,634,Montenegro
ME,MNE,2021,1,20,634,Montenegro
ME,MNE,2021,1,21,634,Montenegro
ME,MNE,2021,1,22,634,Montenegro
