ISO2,ISO3,year,month,day,cases,country
ES,ESP,2021,4,2,3298612,Spain
ES,ESP,2021,4,3,3298612,Spain
ES,ESP,2021,4,4,3341954,Spain
ES,ESP,2021,4,5,3341954,Spain
ES,ESP,2021,4,6,3341954,Spain
ES,ESP,2021,4,7,3341954,Spain
ES,ESP,2021,4,8,3341954,Spain
ES,ESP,2021,4,9,3341954,Spain
ES,ESP,2021,4,10,3341954,Spain
ES,ESP,2021,4,11,3402104,Spain
ES,ESP,2021,4,12,3402104,Spain
ES,ESP,2021,4,13,3402104,Spain
ES,ESP,2021,4,14,3402104,Spain
ES,ESP,2021,4,15,3402104,Spain
ES,ESP,2021,4,16,3402104,Spain
ES,ESP,2021,4,17,3402104,Spain
ES,ESP,2021,4,18,3461030,Spain
ES,ESP,2021,4,19,3461030,Spain
ES,ESP,2021,4,20,3461030,Spain
ES,ESP,2021,4,21,3461030,Spain
ES,ESP,2021,4,22,3461030,Spain
ES,ESP,2021,4,23,3461030,Spain
ES,ESP,2021,4,24,3461030,Spain
ES,ESP,2021,4,25,3519002,Spain
ES,ESP,2021,4,26,3519002,Spain
ES,ESP,2021,4,27,3519002,Spain
ES,ESP,2021,4,28,3519002,Spain
ES,ESP,2021,4,29,3519002,Spain
ES,ESP,2021,4,30,3519002,Spain
ES,ESP,2021,5,1,3519002,Spain
ES,ESP,2021,5,2,3571882,Spain
ES,ESP,2021,5,3,3571882,Spain
ES,ESP,2021,5,4,3571882,Spain
ES,ESP,2021,5,5,3571882,Spain
ES,ESP,2021,5,6,3571882,Spain
ES,ESP,2021,5,7,3571882,Spain
ES,ESP,2021,5,8,3571882,Spain
ES,ESP,2021,5,9,3613793,Spain
ES,ESP,2021,5,10,3613793,Spain
ES,ESP,2021,5,11,3613793,Spain
ES,ESP,2021,5,12,3613793,Spain
ES,ESP,2021,5,13,3613793,Spain
ES,ESP,2021,5,14,3613793,Spain
ES,ESP,2021,5,15,3613793,Spain
ES,ESP,2021,5,16,3648496,Spain
ES,ESP,2021,5,17,3648496,Spain
ES,ESP,2021,5,18,3648496,Spain
ES,ESP,2021,5,19,3648496,Spain
ES,ESP,2021,5,20,3648496,Spain
ES,ESP,2021,5,21,3648496,Spain
ES,ESP,2021,5,22,3648496,Spain
ES,ESP,2021,5,23,3680817,Spain
ES,ESP,2021,5,24,3680817,Spain
ES,ESP,2021,5,25,3680817,Spain
ES,ESP,2021,5,26,3680817,Spain
ES,ESP,2021,5,27,3680817,Spain
ES,ESP,2021,5,28,3680817,Spain
ES,ESP,2021,5,29,3680817,Spain
ES,ESP,2021,5,30,3711598,Spain
ES,ESP,2021,5,31,3711598,Spain
ES,ESP,2021,6,1,3711598,Spain
ES,ESP,2021,6,2,3711598,Spain
ES,ESP,2021,6,3,3711598,Spain
ES,ESP,2021,6,4,3711598,Spain
ES,ESP,2021,6,5,3711598,Spain
ES,ESP,2021,6,6,3739887,Spain
ES,ESP,2021,6,7,3739887,Spain
ES,ESP,2021,6,8,3739887,Spain
ES,ESP,2021,6,9,3739887,Spain
ES,ESP,2021,6,10,3739887,Spain
ES,ESP,2021,6,11,3739887,Spain
ES,ESP,2021,6,12,3739887,Spain
ES,ESP,2021,6,13,3764232,Spain
ES,ESP,2021,6,14,3764232,Spain
ES,ESP,2021,6,15,3764232,Spain
ES,ESP,2021,6,16,3764232,Spain
ES,ESP,2021,6,17,3764232,Spain
ES,ESP,2021,6,18,3764232,Spain
ES,ESP,2021,6,19,3764232,Spain
ES,ESP,2021,6,20,3787832,Spain
ES,ESP,2021,6,21,3787832,Spain
ES,ESP,2021,6,22,3787832,Spain
ES,ESP,2021,6,23,3787832,Spain
ES,ESP,2021,6,24,3787832,Spain
ES,ESP,2021,6,25,3787832,Spain
ES,ESP,2021,6,26,3787832,Spain
ES,ESP,2021,6,27,3817605,Spain
ES,ESP,2021,6,28,3817605,Spain
ES,ESP,2021,6,29,3817605,Spain
ES,ESP,2021,6,30,3817605,Spain
ES,ESP,2021,7,1,3817605,Spain
ES,ESP,2021,7,2,3817605,Spain
ES,ESP,2021,7,3,3817605,Spain
ES,ESP,2021,7,4,3896555,Spain
ES,ESP,2021,7,5,3896555,Spain
ES,ESP,2021,7,6,3896555,Spain
ES,ESP,2021,7,7,3896555,Spain
ES,ESP,2021,7,8,3896555,Spain
ES,ESP,2021,7,9,3896555,Spain
ES,ESP,2021,7,10,3896555,Spain
ES,ESP,2021,7,11,4031892,Spain
ES,ESP,2021,7,12,4031892,Spain
ES,ESP,2021,7,13,4031892,Spain
ES,ESP,2021,7,14,4031892,Spain
ES,ESP,2021,7,15,4031892,Spain
ES,ESP,2021,7,16,4031892,Spain
ES,ESP,2021,7,17,4031892,Spain
ES,ESP,2021,7,18,4208456,Spain
ES,ESP,2021,7,19,4208456,Spain
ES,ESP,2021,7,20,4208456,Spain
ES,ESP,2021,7,21,4208456,Spain
ES,ESP,2021,7,22,4208456,Spain
ES,ESP,2021,7,23,4208456,Spain
ES,ESP,2021,7,24,4208456,Spain
ES,ESP,2021,7,25,4394169,Spain
ES,ESP,2021,7,26,4394169,Spain
ES,ESP,2021,7,27,4394169,Spain
ES,ESP,2021,7,28,4394169,Spain
ES,ESP,2021,7,29,4394169,Spain
ES,ESP,2021,7,30,4394169,Spain
ES,ESP,2021,7,31,4394169,Spain
ES,ESP,2021,8,1,4551827,Spain
ES,ESP,2021,8,2,4551827,Spain
ES,ESP,2021,8,3,4551827,Spain
ES,ESP,2021,8,4,4551827,Spain
ES,ESP,2021,8,5,4551827,Spain
ES,ESP,2021,8,6,4551827,Spain
ES,ESP,2021,8,7,4551827,Spain
ES,ESP,2021,8,8,4671071,Spain
ES,ESP,2021,8,9,4671071,Spain
ES,ESP,2021,8,10,4671071,Spain
ES,ESP,2021,8,11,4671071,Spain
ES,ESP,2021,8,12,4671071,Spain
ES,ESP,2021,8,13,4671071,Spain
ES,ESP,2021,8,14,4671071,Spain
ES,ESP,2021,8,15,4761728,Spain
ES,ESP,2021,8,16,4761728,Spain
ES,ESP,2021,8,17,4761728,Spain
ES,ESP,2021,8,18,4761728,Spain
ES,ESP,2021,8,19,4761728,Spain
ES,ESP,2021,8,20,4761728,Spain
ES,ESP,2021,8,21,4761728,Spain
ES,ESP,2021,8,22,4830159,Spain
ES,ESP,2021,8,23,4830159,Spain
ES,ESP,2021,8,24,4830159,Spain
ES,ESP,2021,8,25,4830159,Spain
ES,ESP,2021,8,26,4830159,Spain
ES,ESP,2021,8,27,4830159,Spain
ES,ESP,2021,8,28,4830159,Spain
ES,ESP,2021,8,29,4881973,Spain
ES,ESP,2021,8,30,4881973,Spain
ES,ESP,2021,8,31,4881973,Spain
ES,ESP,2021,9,1,4881973,Spain
ES,ESP,2021,9,2,4881973,Spain
ES,ESP,2021,9,3,4881973,Spain
ES,ESP,2021,9,4,4881973,Spain
ES,ESP,2021,9,5,4916147,Spain
ES,ESP,2021,9,6,4916147,Spain
ES,ESP,2021,9,7,4916147,Spain
ES,ESP,2021,9,8,4916147,Spain
ES,ESP,2021,9,9,4916147,Spain
ES,ESP,2021,9,10,4916147,Spain
ES,ESP,2021,9,11,4916147,Spain
ES,ESP,2021,9,12,4939294,Spain
ES,ESP,2021,9,13,4939294,Spain
ES,ESP,2021,9,14,4939294,Spain
ES,ESP,2021,9,15,4939294,Spain
ES,ESP,2021,9,16,4939294,Spain
ES,ESP,2021,9,17,4939294,Spain
ES,ESP,2021,9,18,4939294,Spain
ES,ESP,2021,9,19,4957081,Spain
ES,ESP,2021,9,20,4957081,Spain
ES,ESP,2021,9,21,4957081,Spain
ES,ESP,2021,9,22,4957081,Spain
ES,ESP,2021,9,23,4957081,Spain
ES,ESP,2021,9,24,4957081,Spain
ES,ESP,2021,9,25,4957081,Spain
ES,ESP,2021,9,26,4971501,Spain
ES,ESP,2021,9,27,4971501,Spain
ES,ESP,2021,9,28,4971501,Spain
ES,ESP,2021,9,29,4971501,Spain
ES,ESP,2021,9,30,4971501,Spain
ES,ESP,2021,10,1,4971501,Spain
ES,ESP,2021,10,2,4971501,Spain
ES,ESP,2021,10,3,4983586,Spain
ES,ESP,2021,10,4,4983586,Spain
ES,ESP,2021,10,5,4983586,Spain
ES,ESP,2021,10,6,4983586,Spain
ES,ESP,2021,10,7,4983586,Spain
ES,ESP,2021,10,8,4983586,Spain
ES,ESP,2021,10,9,4983586,Spain
ES,ESP,2021,10,10,4993902,Spain
ES,ESP,2021,10,11,4993902,Spain
ES,ESP,2021,10,12,4993902,Spain
ES,ESP,2021,10,13,4993902,Spain
ES,ESP,2021,10,14,4993902,Spain
ES,ESP,2021,10,15,4993902,Spain
ES,ESP,2021,10,16,4993902,Spain
ES,ESP,2021,10,17,5004484,Spain
ES,ESP,2021,10,18,5004484,Spain
ES,ESP,2021,10,19,5004484,Spain
ES,ESP,2021,10,20,5004484,Spain
ES,ESP,2021,10,21,5004484,Spain
ES,ESP,2021,10,22,5004484,Spain
ES,ESP,2021,10,23,5004484,Spain
ES,ESP,2021,10,24,5016886,Spain
ES,ESP,2021,10,25,5016886,Spain
ES,ESP,2021,10,26,5016886,Spain
ES,ESP,2021,10,27,5016886,Spain
ES,ESP,2021,10,28,5016886,Spain
ES,ESP,2021,10,29,5016886,Spain
ES,ESP,2021,10,30,5016886,Spain
ES,ESP,2021,10,31,5030286,Spain
ES,ESP,2021,11,1,5030286,Spain
ES,ESP,2021,11,2,5030286,Spain
ES,ESP,2021,11,3,5030286,Spain
ES,ESP,2021,11,4,5030286,Spain
ES,ESP,2021,11,5,5030286,Spain
ES,ESP,2021,11,6,5030286,Spain
ES,ESP,2021,11,7,5046335,Spain
ES,ESP,2021,11,8,5046335,Spain
ES,ESP,2021,11,9,5046335,Spain
ES,ESP,2021,11,10,5046335,Spain
ES,ESP,2021,11,11,5046335,Spain
ES,ESP,2021,11,12,5046335,Spain
ES,ESP,2021,11,13,5046335,Spain
ES,ESP,2021,11,14,5071773,Spain
ES,ESP,2021,11,15,5071773,Spain
ES,ESP,2021,11,16,5071773,Spain
ES,ESP,2021,11,17,5071773,Spain
ES,ESP,2021,11,18,5071773,Spain
ES,ESP,2021,11,19,5071773,Spain
ES,ESP,2021,11,20,5071773,Spain
ES,ESP,2021,11,21,5112386,Spain
ES,ESP,2021,11,22,5112386,Spain
ES,ESP,2021,11,23,5112386,Spain
ES,ESP,2021,11,24,5112386,Spain
ES,ESP,2021,11,25,5112386,Spain
ES,ESP,2021,11,26,5112386,Spain
ES,ESP,2021,11,27,5112386,Spain
ES,ESP,2021,11,28,5171584,Spain
ES,ESP,2021,11,29,5171584,Spain
ES,ESP,2021,11,30,5171584,Spain
ES,ESP,2021,12,1,5171584,Spain
ES,ESP,2021,12,2,5171584,Spain
ES,ESP,2021,12,3,5171584,Spain
ES,ESP,2021,12,4,5171584,Spain
ES,ESP,2021,12,5,5261477,Spain
ES,ESP,2021,12,6,5261477,Spain
ES,ESP,2021,12,7,5261477,Spain
ES,ESP,2021,12,8,5261477,Spain
ES,ESP,2021,12,9,5261477,Spain
ES,ESP,2021,12,10,5261477,Spain
ES,ESP,2021,12,11,5261477,Spain
ES,ESP,2021,12,12,5377493,Spain
ES,ESP,2021,12,13,5377493,Spain
ES,ESP,2021,12,14,5377493,Spain
ES,ESP,2021,12,15,5377493,Spain
ES,ESP,2021,12,16,5377493,Spain
ES,ESP,2021,12,17,5377493,Spain
ES,ESP,2021,12,18,5377493,Spain
ES,ESP,2021,12,19,5609092,Spain
ES,ESP,2021,12,20,5609092,Spain
ES,ESP,2021,12,21,5609092,Spain
ES,ESP,2021,12,22,5609092,Spain
ES,ESP,2021,12,23,5609092,Spain
ES,ESP,2021,12,24,5609092,Spain
ES,ESP,2021,12,25,5609092,Spain
ES,ESP,2021,12,26,6100138,Spain
ES,ESP,2021,12,27,6100138,Spain
ES,ESP,2021,12,28,6100138,Spain
ES,ESP,2021,12,29,6100138,Spain
ES,ESP,2021,12,30,6100138,Spain
ES,ESP,2021,12,31,6100138,Spain
ES,ESP,2022,1,1,6100138,Spain
ES,ESP,2022,1,2,6893516,Spain
ES,ESP,2022,1,3,6893516,Spain
ES,ESP,2022,1,4,6893516,Spain
ES,ESP,2022,1,5,6893516,Spain
ES,ESP,2022,1,6,6893516,Spain
ES,ESP,2022,1,7,6893516,Spain
ES,ESP,2022,1,8,6893516,Spain
ES,ESP,2022,1,9,7786016,Spain
ES,ESP,2022,1,10,7786016,Spain
ES,ESP,2022,1,11,7786016,Spain
ES,ESP,2022,1,12,7786016,Spain
ES,ESP,2022,1,13,7786016,Spain
ES,ESP,2022,1,14,7786016,Spain
ES,ESP,2022,1,15,7786016,Spain
ES,ESP,2022,1,16,8742522,Spain
ES,ESP,2022,1,17,8742522,Spain
ES,ESP,2022,1,18,8742522,Spain
ES,ESP,2022,1,19,8742522,Spain
ES,ESP,2022,1,20,8742522,Spain
ES,ESP,2022,1,21,8742522,Spain
ES,ESP,2022,1,22,8742522,Spain
ES,ESP,2022,1,23,9589911,Spain
ES,ESP,2022,1,24,9589911,Spain
ES,ESP,2022,1,25,9589911,Spain
ES,ESP,2022,1,26,9589911,Spain
ES,ESP,2022,1,27,9589911,Spain
ES,ESP,2022,1,28,9589911,Spain
ES,ESP,2022,1,29,9589911,Spain
ES,ESP,2022,1,30,10215638,Spain
ES,ESP,2022,1,31,10215638,Spain
ES,ESP,2022,2,1,10215638,Spain
ES,ESP,2022,2,2,10215638,Spain
ES,ESP,2022,2,3,10215638,Spain
ES,ESP,2022,2,4,10215638,Spain
ES,ESP,2022,2,5,10215638,Spain
ES,ESP,2022,2,6,10599406,Spain
ES,ESP,2022,2,7,10599406,Spain
ES,ESP,2022,2,8,10599406,Spain
ES,ESP,2022,2,9,10599406,Spain
ES,ESP,2022,2,10,10599406,Spain
ES,ESP,2022,2,11,10599406,Spain
ES,ESP,2022,2,12,10599406,Spain
ES,ESP,2022,2,13,10844335,Spain
ES,ESP,2022,2,14,10844335,Spain
ES,ESP,2022,2,15,10844335,Spain
ES,ESP,2022,2,16,10844335,Spain
ES,ESP,2022,2,17,10844335,Spain
ES,ESP,2022,2,18,10844335,Spain
ES,ESP,2022,2,19,10844335,Spain
ES,ESP,2022,2,20,11003260,Spain
ES,ESP,2022,2,21,11003260,Spain
ES,ESP,2022,2,22,11003260,Spain
ES,ESP,2022,2,23,11003260,Spain
ES,ESP,2022,2,24,11003260,Spain
ES,ESP,2022,2,25,11003260,Spain
ES,ESP,2022,2,26,11003260,Spain
ES,ESP,2022,2,27,11121205,Spain
ES,ESP,2022,2,28,11121205,Spain
ES,ESP,2022,3,1,11121205,Spain
ES,ESP,2022,3,2,11121205,Spain
ES,ESP,2022,3,3,11121205,Spain
ES,ESP,2022,3,4,11121205,Spain
ES,ESP,2022,3,5,11121205,Spain
ES,ESP,2022,3,6,11232492,Spain
ES,ESP,2022,3,7,11232492,Spain
ES,ESP,2022,3,8,11232492,Spain
ES,ESP,2022,3,9,11232492,Spain
ES,ESP,2022,3,10,11232492,Spain
ES,ESP,2022,3,11,11232492,Spain
ES,ESP,2022,3,12,11232492,Spain
ES,ESP,2022,3,13,11343111,Spain
ES,ESP,2022,3,14,11343111,Spain
ES,ESP,2022,3,15,11343111,Spain
ES,ESP,2022,3,16,11343111,Spain
ES,ESP,2022,3,17,11343111,Spain
ES,ESP,2022,3,18,11343111,Spain
ES,ESP,2022,3,19,11343111,Spain
ES,ESP,2022,3,20,11461781,Spain
ES,ESP,2022,3,21,11461781,Spain
ES,ESP,2022,3,22,11461781,Spain
ES,ESP,2022,3,23,11461781,Spain
ES,ESP,2022,3,24,11461781,Spain
ES,ESP,2022,3,25,11461781,Spain
ES,ESP,2022,3,26,11461781,Spain
ES,ESP,2022,3,27,11585184,Spain
ES,ESP,2022,3,28,11585184,Spain
ES,ESP,2022,3,29,11585184,Spain
ES,ESP,2022,3,30,11585184,Spain
ES,ESP,2022,3,31,11585184,Spain
ES,ESP,2022,4,1,11585184,Spain
ES,ESP,2022,4,2,11585184,Spain
ES,ESP,2022,4,3,11652243,Spain
ES,ESP,2022,4,4,11652243,Spain
ES,ESP,2022,4,5,11652243,Spain
ES,ESP,2022,4,6,11652243,Spain
ES,ESP,2022,4,7,11652243,Spain
ES,ESP,2022,4,8,11652243,Spain
ES,ESP,2022,4,9,11652243,Spain
ES,ESP,2022,4,10,11724441,Spain
ES,ESP,2022,4,11,11724441,Spain
ES,ESP,2022,4,12,11724441,Spain
ES,ESP,2022,4,13,11724441,Spain
ES,ESP,2022,4,14,11724441,Spain
ES,ESP,2022,4,15,11724441,Spain
ES,ESP,2022,4,16,11724441,Spain
ES,ESP,2022,4,17,11798595,Spain
ES,ESP,2022,4,18,11798595,Spain
ES,ESP,2022,4,19,11798595,Spain
ES,ESP,2022,4,20,11798595,Spain
ES,ESP,2022,4,21,11798595,Spain
ES,ESP,2022,4,22,11798595,Spain
ES,ESP,2022,4,23,11798595,Spain
ES,ESP,2022,4,24,11900975,Spain
ES,ESP,2022,4,25,11900975,Spain
ES,ESP,2022,4,26,11900975,Spain
ES,ESP,2022,4,27,11900975,Spain
ES,ESP,2022,4,28,11900975,Spain
ES,ESP,2022,4,29,11900975,Spain
ES,ESP,2022,4,30,11900975,Spain
ES,ESP,2022,5,1,12020018,Spain
ES,ESP,2022,5,2,12020018,Spain
ES,ESP,2022,5,3,12020018,Spain
ES,ESP,2022,5,4,12020018,Spain
ES,ESP,2022,5,5,12020018,Spain
ES,ESP,2022,5,6,12020018,Spain
ES,ESP,2022,5,7,12020018,Spain
ES,ESP,2022,5,8,12140626,Spain
ES,ESP,2022,5,9,12140626,Spain
ES,ESP,2022,5,10,12140626,Spain
ES,ESP,2022,5,11,12140626,Spain
ES,ESP,2022,5,12,12140626,Spain
ES,ESP,2022,5,13,12140626,Spain
ES,ESP,2022,5,14,12140626,Spain
ES,ESP,2022,5,15,12263755,Spain
ES,ESP,2022,5,16,12263755,Spain
ES,ESP,2022,5,17,12263755,Spain
ES,ESP,2022,5,18,12263755,Spain
ES,ESP,2022,5,19,12263755,Spain
ES,ESP,2022,5,20,12263755,Spain
ES,ESP,2022,5,21,12263755,Spain
ES,ESP,2022,5,22,12364020,Spain
ES,ESP,2022,5,23,12364020,Spain
ES,ESP,2022,5,24,12364020,Spain
ES,ESP,2022,5,25,12364020,Spain
ES,ESP,2022,5,26,12364020,Spain
ES,ESP,2022,5,27,12364020,Spain
ES,ESP,2022,5,28,12364020,Spain
ES,ESP,2022,5,29,12442858,Spain
ES,ESP,2022,5,30,12442858,Spain
ES,ESP,2022,5,31,12442858,Spain
ES,ESP,2022,6,1,12442858,Spain
ES,ESP,2022,6,2,12442858,Spain
ES,ESP,2022,6,3,12442858,Spain
ES,ESP,2022,6,4,12442858,Spain
ES,ESP,2022,6,5,12520475,Spain
ES,ESP,2022,6,6,12520475,Spain
ES,ESP,2022,6,7,12520475,Spain
ES,ESP,2022,6,8,12520475,Spain
ES,ESP,2022,6,9,12520475,Spain
ES,ESP,2022,6,10,12520475,Spain
ES,ESP,2022,6,11,12520475,Spain
ES,ESP,2022,6,12,12600050,Spain
ES,ESP,2022,6,13,12600050,Spain
ES,ESP,2022,6,14,12600050,Spain
ES,ESP,2022,6,15,12600050,Spain
ES,ESP,2022,6,16,12600050,Spain
ES,ESP,2022,6,17,12600050,Spain
ES,ESP,2022,6,18,12600050,Spain
ES,ESP,2022,6,19,12695771,Spain
ES,ESP,2022,6,20,12695771,Spain
ES,ESP,2022,6,21,12695771,Spain
ES,ESP,2022,6,22,12695771,Spain
ES,ESP,2022,6,23,12695771,Spain
ES,ESP,2022,6,24,12695771,Spain
ES,ESP,2022,6,25,12695771,Spain
ES,ESP,2022,6,26,12825266,Spain
ES,ESP,2022,6,27,12825266,Spain
ES,ESP,2022,6,28,12825266,Spain
ES,ESP,2022,6,29,12825266,Spain
ES,ESP,2022,6,30,12825266,Spain
ES,ESP,2022,7,1,12825266,Spain
ES,ESP,2022,7,2,12825266,Spain
ES,ESP,2022,7,3,12984894,Spain
ES,ESP,2022,7,4,12984894,Spain
ES,ESP,2022,7,5,12984894,Spain
ES,ESP,2022,7,6,12984894,Spain
ES,ESP,2022,7,7,12984894,Spain
ES,ESP,2022,7,8,12984894,Spain
ES,ESP,2022,7,9,12984894,Spain
ES,ESP,2022,7,10,13131048,Spain
ES,ESP,2022,7,11,13131048,Spain
ES,ESP,2022,7,12,13131048,Spain
ES,ESP,2022,7,13,13131048,Spain
ES,ESP,2022,7,14,13131048,Spain
ES,ESP,2022,7,15,13131048,Spain
ES,ESP,2022,7,16,13131048,Spain
ES,ESP,2022,7,17,13232509,Spain
ES,ESP,2022,7,18,13232509,Spain
ES,ESP,2022,7,19,13232509,Spain
ES,ESP,2022,7,20,13232509,Spain
ES,ESP,2022,7,21,13232509,Spain
ES,ESP,2022,7,22,13232509,Spain
ES,ESP,2022,7,23,13232509,Spain
ES,ESP,2022,7,24,13300566,Spain
ES,ESP,2022,7,25,13300566,Spain
ES,ESP,2022,7,26,13300566,Spain
ES,ESP,2022,7,27,13300566,Spain
ES,ESP,2022,7,28,13300566,Spain
ES,ESP,2022,7,29,13300566,Spain
ES,ESP,2022,7,30,13300566,Spain
ES,ESP,2022,7,31,13346107,Spain
ES,ESP,2022,8,1,13346107,Spain
ES,ESP,2022,8,2,13346107,Spain
ES,ESP,2022,8,3,13346107,Spain
ES,ESP,2022,8,4,13346107,Spain
ES,ESP,2022,8,5,13346107,Spain
ES,ESP,2022,8,6,13346107,Spain
ES,ESP,2022,8,7,13378483,Spain
ES,ESP,2022,8,8,13378483,Spain
ES,ESP,2022,8,9,13378483,Spain
ES,ESP,2022,8,10,13378483,Spain
ES,ESP,2022,8,11,13378483,Spain
ES,ESP,2022,8,12,13378483,Spain
ES,ESP,2022,8,13,13378483,Spain
ES,ESP,2022,8,14,13401640,Spain
ES,ESP,2022,8,15,13401640,Spain
ES,ESP,2022,8,16,13401640,Spain
ES,ESP,2022,8,17,13401640,Spain
ES,ESP,2022,8,18,13401640,Spain
ES,ESP,2022,8,19,13401640,Spain
ES,ESP,2022,8,20,13401640,Spain
ES,ESP,2022,8,21,13419169,Spain
ES,ESP,2022,8,22,13419169,Spain
ES,ESP,2022,8,23,13419169,Spain
ES,ESP,2022,8,24,13419169,Spain
ES,ESP,2022,8,25,13419169,Spain
ES,ESP,2022,8,26,13419169,Spain
ES,ESP,2022,8,27,13419169,Spain
ES,ESP,2022,8,28,13436400,Spain
ES,ESP,2022,8,29,13436400,Spain
ES,ESP,2022,8,30,13436400,Spain
ES,ESP,2022,8,31,13436400,Spain
ES,ESP,2022,9,1,13436400,Spain
ES,ESP,2022,9,2,13436400,Spain
ES,ESP,2022,9,3,13436400,Spain
ES,ESP,2022,9,4,13451621,Spain
ES,ESP,2022,9,5,13451621,Spain
ES,ESP,2022,9,6,13451621,Spain
ES,ESP,2022,9,7,13451621,Spain
ES,ESP,2022,9,8,13451621,Spain
ES,ESP,2022,9,9,13451621,Spain
ES,ESP,2022,9,10,13451621,Spain
ES,ESP,2022,9,11,13465138,Spain
ES,ESP,2022,9,12,13465138,Spain
ES,ESP,2022,9,13,13465138,Spain
ES,ESP,2022,9,14,13465138,Spain
ES,ESP,2022,9,15,13465138,Spain
ES,ESP,2022,9,16,13465138,Spain
ES,ESP,2022,9,17,13465138,Spain
ES,ESP,2022,9,18,13480725,Spain
ES,ESP,2022,9,19,13480725,Spain
ES,ESP,2022,9,20,13480725,Spain
ES,ESP,2022,9,21,13480725,Spain
ES,ESP,2022,9,22,13480725,Spain
ES,ESP,2022,9,23,13480725,Spain
ES,ESP,2022,9,24,13480725,Spain
ES,ESP,2022,9,25,13497194,Spain
ES,ESP,2022,9,26,13497194,Spain
ES,ESP,2022,9,27,13497194,Spain
ES,ESP,2022,9,28,13497194,Spain
ES,ESP,2022,9,29,13497194,Spain
ES,ESP,2022,9,30,13497194,Spain
ES,ESP,2022,10,1,13497194,Spain
ES,ESP,2022,10,2,13514934,Spain
ES,ESP,2022,10,3,13514934,Spain
ES,ESP,2022,10,4,13514934,Spain
ES,ESP,2022,10,5,13514934,Spain
ES,ESP,2022,10,6,13514934,Spain
ES,ESP,2022,10,7,13514934,Spain
ES,ESP,2022,10,8,13514934,Spain
ES,ESP,2022,10,9,13537207,Spain
ES,ESP,2022,10,10,13537207,Spain
ES,ESP,2022,10,11,13537207,Spain
ES,ESP,2022,10,12,13537207,Spain
ES,ESP,2022,10,13,13537207,Spain
ES,ESP,2022,10,14,13537207,Spain
ES,ESP,2022,10,15,13537207,Spain
ES,ESP,2022,10,16,13558719,Spain
ES,ESP,2022,10,17,13558719,Spain
ES,ESP,2022,10,18,13558719,Spain
ES,ESP,2022,10,19,13558719,Spain
ES,ESP,2022,10,20,13558719,Spain
ES,ESP,2022,10,21,13558719,Spain
ES,ESP,2022,10,22,13558719,Spain
ES,ESP,2022,10,23,13580978,Spain
ES,ESP,2022,10,24,13580978,Spain
ES,ESP,2022,10,25,13580978,Spain
ES,ESP,2022,10,26,13580978,Spain
ES,ESP,2022,10,27,13580978,Spain
ES,ESP,2022,10,28,13580978,Spain
ES,ESP,2022,10,29,13580978,Spain
ES,ESP,2022,10,30,13601280,Spain
ES,ESP,2022,10,31,13601280,Spain
ES,ESP,2022,11,1,13601280,Spain
ES,ESP,2022,11,2,13601280,Spain
ES,ESP,2022,11,3,13601280,Spain
ES,ESP,2022,11,4,13601280,Spain
ES,ESP,2022,11,5,13601280,Spain
ES,ESP,2022,11,6,13619807,Spain
ES,ESP,2022,11,7,13619807,Spain
ES,ESP,2022,11,8,13619807,Spain
ES,ESP,2022,11,9,13619807,Spain
ES,ESP,2022,11,10,13619807,Spain
ES,ESP,2022,11,11,13619807,Spain
ES,ESP,2022,11,12,13619807,Spain
ES,ESP,2022,11,13,13640194,Spain
ES,ESP,2022,11,14,13640194,Spain
ES,ESP,2022,11,15,13640194,Spain
ES,ESP,2022,11,16,13640194,Spain
ES,ESP,2022,11,17,13640194,Spain
ES,ESP,2022,11,18,13640194,Spain
ES,ESP,2022,11,19,13640194,Spain
ES,ESP,2022,11,20,13662144,Spain
ES,ESP,2022,11,21,13662144,Spain
ES,ESP,2022,11,22,13662144,Spain
ES,ESP,2022,11,23,13662144,Spain
ES,ESP,2022,11,24,13662144,Spain
ES,ESP,2022,11,25,13662144,Spain
ES,ESP,2022,11,26,13662144,Spain
ES,ESP,2022,11,27,13682036,Spain
ES,ESP,2022,11,28,13682036,Spain
ES,ESP,2022,11,29,13682036,Spain
ES,ESP,2022,11,30,13682036,Spain
ES,ESP,2022,12,1,13682036,Spain
ES,ESP,2022,12,2,13682036,Spain
ES,ESP,2022,12,3,13682036,Spain
ES,ESP,2022,12,4,13701330,Spain
ES,ESP,2022,12,5,13701330,Spain
ES,ESP,2022,12,6,13701330,Spain
ES,ESP,2022,12,7,13701330,Spain
ES,ESP,2022,12,8,13701330,Spain
ES,ESP,2022,12,9,13701330,Spain
ES,ESP,2022,12,10,13701330,Spain
ES,ESP,2022,12,11,13718319,Spain
ES,ESP,2022,12,12,13718319,Spain
ES,ESP,2022,12,13,13718319,Spain
ES,ESP,2022,12,14,13718319,Spain
ES,ESP,2022,12,15,13718319,Spain
ES,ESP,2022,12,16,13718319,Spain
ES,ESP,2022,12,17,13718319,Spain
ES,ESP,2022,12,18,13737957,Spain
ES,ESP,2022,12,19,13737957,Spain
ES,ESP,2022,12,20,13737957,Spain
ES,ESP,2022,12,21,13737957,Spain
ES,ESP,2022,12,22,13737957,Spain
ES,ESP,2022,12,23,13737957,Spain
ES,ESP,2022,12,24,13737957,Spain
ES,ESP,2022,12,25,13754962,Spain
ES,ESP,2022,12,26,13754962,Spain
ES,ESP,2022,12,27,13754962,Spain
